r,z,V,Er,Ez,Emag
1.406250000e-05,-1.800000000e-05,1.456526144e+03,3.913688062e+07,7.267980318e+06,3.980601666e+07
1.425000000e-05,-1.800000000e-05,1.449237641e+03,3.860875371e+07,7.267418895e+06,3.928678200e+07
1.443750000e-05,-1.800000000e-05,1.442047258e+03,3.809028462e+07,7.268812127e+06,3.877764062e+07
1.462500000e-05,-1.800000000e-05,1.434953170e+03,3.758163057e+07,7.271652532e+06,3.827866098e+07
1.481250000e-05,-1.800000000e-05,1.427953527e+03,3.708289765e+07,7.275538260e+06,3.778987636e+07
1.500000000e-05,-1.800000000e-05,1.421046461e+03,3.659413030e+07,7.280147868e+06,3.731127075e+07
1.518750000e-05,-1.800000000e-05,1.414230106e+03,3.611531141e+07,7.285221268e+06,3.684277632e+07
1.537500000e-05,-1.800000000e-05,1.407502602e+03,3.564636831e+07,7.290545941e+06,3.638427729e+07
1.556250000e-05,-1.800000000e-05,1.400862108e+03,3.518718134e+07,7.295947112e+06,3.593561708e+07
1.575000000e-05,-1.800000000e-05,1.394306809e+03,3.473759313e+07,7.301280637e+06,3.549660654e+07
1.593750000e-05,-1.800000000e-05,1.387834922e+03,3.429741755e+07,7.306427722e+06,3.506703205e+07
1.612500000e-05,-1.800000000e-05,1.381444702e+03,3.386644754e+07,7.311290816e+06,3.464666279e+07
1.631250000e-05,-1.800000000e-05,1.375134443e+03,3.344446190e+07,7.315790313e+06,3.423525697e+07
1.650000000e-05,-1.800000000e-05,1.368902481e+03,3.303123078e+07,7.319861807e+06,3.383256691e+07
1.668750000e-05,-1.800000000e-05,1.362747199e+03,3.262652007e+07,7.323453761e+06,3.343834306e+07
1.687500000e-05,-1.800000000e-05,1.356667019e+03,3.223009483e+07,7.326525517e+06,3.305233712e+07
1.706250000e-05,-1.800000000e-05,1.350660410e+03,3.184172190e+07,7.329045581e+06,3.267430432e+07
1.725000000e-05,-1.800000000e-05,1.344725884e+03,3.146117174e+07,7.330990145e+06,3.230400507e+07
1.743750000e-05,-1.800000000e-05,1.338861995e+03,3.108821987e+07,7.332341831e+06,3.194120617e+07
1.762500000e-05,-1.800000000e-05,1.333067340e+03,3.072264776e+07,7.333088616e+06,3.158568147e+07
1.781250000e-05,-1.800000000e-05,1.327340555e+03,3.036424345e+07,7.333222922e+06,3.123721240e+07
1.800000000e-05,-1.800000000e-05,1.321680314e+03,3.001280190e+07,7.332740850e+06,3.089558813e+07
1.818750000e-05,-1.800000000e-05,1.316085331e+03,2.966812516e+07,7.331641534e+06,3.056060565e+07
1.837500000e-05,-1.800000000e-05,1.310554356e+03,2.933002238e+07,7.329926604e+06,3.023206968e+07
1.856250000e-05,-1.800000000e-05,1.305086173e+03,2.899830975e+07,7.327599739e+06,2.990979249e+07
1.875000000e-05,-1.800000000e-05,1.299679602e+03,2.867281034e+07,7.324666294e+06,2.959359372e+07
1.893750000e-05,-1.800000000e-05,1.294333492e+03,2.835335390e+07,7.321132989e+06,2.928330011e+07
1.912500000e-05,-1.800000000e-05,1.289046726e+03,2.803977662e+07,7.317007656e+06,2.897874521e+07
1.931250000e-05,-1.800000000e-05,1.283818218e+03,2.773192093e+07,7.312299029e+06,2.867976910e+07
1.950000000e-05,-1.800000000e-05,1.278646908e+03,2.742963519e+07,7.307016568e+06,2.838621809e+07
1.968750000e-05,-1.800000000e-05,1.273531766e+03,2.713277345e+07,7.301170312e+06,2.809794446e+07
1.987500000e-05,-1.800000000e-05,1.268471788e+03,2.684119519e+07,7.294770768e+06,2.781480613e+07
2.006250000e-05,-1.800000000e-05,1.263465996e+03,2.655476509e+07,7.287828805e+06,2.753666642e+07
2.025000000e-05,-1.800000000e-05,1.258513437e+03,2.627335273e+07,7.280355574e+06,2.726339379e+07
2.043750000e-05,-1.800000000e-05,1.253613183e+03,2.599683244e+07,7.272362446e+06,2.699486159e+07
2.062500000e-05,-1.800000000e-05,1.248764327e+03,2.572508298e+07,7.263860948e+06,2.673094780e+07
2.081250000e-05,-1.800000000e-05,1.243965986e+03,2.545798740e+07,7.254862719e+06,2.647153482e+07
2.100000000e-05,-1.800000000e-05,1.239217298e+03,2.519543281e+07,7.245379471e+06,2.621650927e+07
2.118750000e-05,-1.800000000e-05,1.234517422e+03,2.493731019e+07,7.235422956e+06,2.596576178e+07
2.137500000e-05,-1.800000000e-05,1.229865536e+03,2.468351419e+07,7.225004936e+06,2.571918678e+07
2.156250000e-05,-1.800000000e-05,1.225260840e+03,2.443394298e+07,7.214137160e+06,2.547668237e+07
2.175000000e-05,-1.800000000e-05,1.220702550e+03,2.418849812e+07,7.202831343e+06,2.523815010e+07
2.193750000e-05,-1.800000000e-05,1.216189901e+03,2.394708431e+07,7.191099148e+06,2.500349484e+07
2.212500000e-05,-1.800000000e-05,1.211722147e+03,2.370960937e+07,7.178952170e+06,2.477262462e+07
2.231250000e-05,-1.800000000e-05,1.207298557e+03,2.347598399e+07,7.166401926e+06,2.454545051e+07
2.250000000e-05,-1.800000000e-05,1.202918418e+03,2.324612168e+07,7.153459839e+06,2.432188645e+07
2.268750000e-05,-1.800000000e-05,1.198581031e+03,2.301993861e+07,7.140137227e+06,2.410184917e+07
2.287500000e-05,-1.800000000e-05,1.194285716e+03,2.279735352e+07,7.126445300e+06,2.388525801e+07
2.306250000e-05,-1.800000000e-05,1.190031804e+03,2.257828758e+07,7.112395144e+06,2.367203487e+07
2.325000000e-05,-1.800000000e-05,1.185818643e+03,2.236266433e+07,7.097997720e+06,2.346210407e+07
2.343750000e-05,-1.800000000e-05,1.181645594e+03,2.215040954e+07,7.083263853e+06,2.325539227e+07
2.362500000e-05,-1.800000000e-05,1.177512033e+03,2.194145115e+07,7.068204230e+06,2.305182834e+07
2.381250000e-05,-1.800000000e-05,1.173417348e+03,2.173571917e+07,7.052829391e+06,2.285134330e+07
2.400000000e-05,-1.800000000e-05,1.169360941e+03,2.153314561e+07,7.037149728e+06,2.265387022e+07
2.418750000e-05,-1.800000000e-05,1.165342225e+03,2.133366436e+07,7.021175479e+06,2.245934416e+07
2.437500000e-05,-1.800000000e-05,1.161360628e+03,2.113721120e+07,7.004916724e+06,2.226770207e+07
2.456250000e-05,-1.800000000e-05,1.157415586e+03,2.094372364e+07,6.988383382e+06,2.207888272e+07
2.475000000e-05,-1.800000000e-05,1.153506550e+03,2.075314091e+07,6.971585211e+06,2.189282663e+07
2.493750000e-05,-1.800000000e-05,1.149632980e+03,2.056540388e+07,6.954531802e+06,2.170947603e+07
2.512500000e-05,-1.800000000e-05,1.145794349e+03,2.038045499e+07,6.937232578e+06,2.152877473e+07
2.531250000e-05,-1.800000000e-05,1.141990139e+03,2.019823822e+07,6.919696794e+06,2.135066816e+07
2.550000000e-05,-1.800000000e-05,1.138219842e+03,2.001869901e+07,6.901933533e+06,2.117510322e+07
2.568750000e-05,-1.800000000e-05,1.134482963e+03,1.984178421e+07,6.883951710e+06,2.100202828e+07
2.587500000e-05,-1.800000000e-05,1.130779013e+03,1.966744205e+07,6.865760063e+06,2.083139309e+07
2.606250000e-05,-1.800000000e-05,1.127107514e+03,1.949562208e+07,6.847367160e+06,2.066314878e+07
2.625000000e-05,-1.800000000e-05,1.123468000e+03,1.932627512e+07,6.828781397e+06,2.049724775e+07
2.643750000e-05,-1.800000000e-05,1.119860010e+03,1.915935323e+07,6.810010993e+06,2.033364369e+07
2.662500000e-05,-1.800000000e-05,1.116283094e+03,1.899480965e+07,6.791063999e+06,2.017229149e+07
2.681250000e-05,-1.800000000e-05,1.112736810e+03,1.883259880e+07,6.771948291e+06,2.001314721e+07
2.700000000e-05,-1.800000000e-05,1.109220726e+03,1.867267618e+07,6.752671575e+06,1.985616804e+07
2.718750000e-05,-1.800000000e-05,1.105734416e+03,1.851499840e+07,6.733241384e+06,1.970131228e+07
2.737500000e-05,-1.800000000e-05,1.102277464e+03,1.835952312e+07,6.713665083e+06,1.954853928e+07
2.756250000e-05,-1.800000000e-05,1.098849460e+03,1.820620897e+07,6.693949868e+06,1.939780941e+07
2.775000000e-05,-1.800000000e-05,1.095450003e+03,1.805501562e+07,6.674102769e+06,1.924908405e+07
2.793750000e-05,-1.800000000e-05,1.092078699e+03,1.790590364e+07,6.654130647e+06,1.910232551e+07
2.812500000e-05,-1.800000000e-05,1.088735161e+03,1.775883457e+07,6.634040202e+06,1.895749706e+07
2.831250000e-05,-1.800000000e-05,1.085419011e+03,1.761377081e+07,6.613837971e+06,1.881456284e+07
2.850000000e-05,-1.800000000e-05,1.082129874e+03,1.747067564e+07,6.593530328e+06,1.867348788e+07
2.868750000e-05,-1.800000000e-05,1.078867387e+03,1.732951320e+07,6.573123490e+06,1.853423805e+07
2.887500000e-05,-1.800000000e-05,1.075631188e+03,1.719024841e+07,6.552623518e+06,1.839678003e+07
2.906250000e-05,-1.800000000e-05,1.072420927e+03,1.705284703e+07,6.532036317e+06,1.826108130e+07
2.925000000e-05,-1.800000000e-05,1.069236256e+03,1.691727556e+07,6.511367639e+06,1.812711011e+07
2.943750000e-05,-1.800000000e-05,1.066076836e+03,1.678350127e+07,6.490623086e+06,1.799483545e+07
2.962500000e-05,-1.800000000e-05,1.062942333e+03,1.665149214e+07,6.469808113e+06,1.786422703e+07
2.981250000e-05,-1.800000000e-05,1.059832418e+03,1.652121688e+07,6.448928029e+06,1.773525528e+07
3.000000000e-05,-1.800000000e-05,1.056746770e+03,1.639264487e+07,6.427987997e+06,1.760789129e+07
0.000000000e+00,-1.771875000e-05,nan,nan,nan,nan
1.875000000e-07,-1.771875000e-05,nan,nan,nan,nan
3.750000000e-07,-1.771875000e-05,nan,nan,nan,nan
5.625000000e-07,-1.771875000e-05,nan,nan,nan,nan
7.500000000e-07,-1.771875000e-05,nan,nan,nan,nan
9.375000000e-07,-1.771875000e-05,nan,nan,nan,nan
1.125000000e-06,-1.771875000e-05,nan,nan,nan,nan
1.312500000e-06,-1.771875000e-05,nan,nan,nan,nan
1.500000000e-06,-1.771875000e-05,nan,nan,nan,nan
1.687500000e-06,-1.771875000e-05,nan,nan,nan,nan
1.875000000e-06,-1.771875000e-05,nan,nan,nan,nan
2.062500000e-06,-1.771875000e-05,nan,nan,nan,nan
2.250000000e-06,-1.771875000e-05,nan,nan,nan,nan
2.437500000e-06,-1.771875000e-05,nan,nan,nan,nan
2.625000000e-06,-1.771875000e-05,nan,nan,nan,nan
2.812500000e-06,-1.771875000e-05,nan,nan,nan,nan
3.000000000e-06,-1.771875000e-05,nan,nan,nan,nan
3.187500000e-06,-1.771875000e-05,nan,nan,nan,nan
3.375000000e-06,-1.771875000e-05,nan,nan,nan,nan
3.562500000e-06,-1.771875000e-05,nan,nan,nan,nan
3.750000000e-06,-1.771875000e-05,nan,nan,nan,nan
3.937500000e-06,-1.771875000e-05,nan,nan,nan,nan
4.125000000e-06,-1.771875000e-05,nan,nan,nan,nan
4.312500000e-06,-1.771875000e-05,nan,nan,nan,nan
4.500000000e-06,-1.771875000e-05,nan,nan,nan,nan
4.687500000e-06,-1.771875000e-05,nan,nan,nan,nan
4.875000000e-06,-1.771875000e-05,nan,nan,nan,nan
5.062500000e-06,-1.771875000e-05,nan,nan,nan,nan
5.250000000e-06,-1.771875000e-05,nan,nan,nan,nan
5.437500000e-06,-1.771875000e-05,nan,nan,nan,nan
5.625000000e-06,-1.771875000e-05,nan,nan,nan,nan
5.812500000e-06,-1.771875000e-05,nan,nan,nan,nan
6.000000000e-06,-1.771875000e-05,nan,nan,nan,nan
6.187500000e-06,-1.771875000e-05,nan,nan,nan,nan
6.375000000e-06,-1.771875000e-05,nan,nan,nan,nan
6.562500000e-06,-1.771875000e-05,nan,nan,nan,nan
6.750000000e-06,-1.771875000e-05,nan,nan,nan,nan
6.937500000e-06,-1.771875000e-05,nan,nan,nan,nan
7.125000000e-06,-1.771875000e-05,nan,nan,nan,nan
7.312500000e-06,-1.771875000e-05,nan,nan,nan,nan
7.500000000e-06,-1.771875000e-05,nan,nan,nan,nan
7.687500000e-06,-1.771875000e-05,nan,nan,nan,nan
7.875000000e-06,-1.771875000e-05,nan,nan,nan,nan
8.062500000e-06,-1.771875000e-05,nan,nan,nan,nan
8.250000000e-06,-1.771875000e-05,nan,nan,nan,nan
8.437500000e-06,-1.771875000e-05,nan,nan,nan,nan
8.625000000e-06,-1.771875000e-05,nan,nan,nan,nan
8.812500000e-06,-1.771875000e-05,nan,nan,nan,nan
9.000000000e-06,-1.771875000e-05,nan,nan,nan,nan
9.187500000e-06,-1.771875000e-05,nan,nan,nan,nan
9.375000000e-06,-1.771875000e-05,nan,nan,nan,nan
9.562500000e-06,-1.771875000e-05,nan,nan,nan,nan
9.750000000e-06,-1.771875000e-05,nan,nan,nan,nan
9.937500000e-06,-1.771875000e-05,nan,nan,nan,nan
1.012500000e-05,-1.771875000e-05,nan,nan,nan,nan
1.031250000e-05,-1.771875000e-05,nan,nan,nan,nan
1.050000000e-05,-1.771875000e-05,nan,nan,nan,nan
1.068750000e-05,-1.771875000e-05,nan,nan,nan,nan
1.087500000e-05,-1.771875000e-05,nan,nan,nan,nan
1.106250000e-05,-1.771875000e-05,nan,nan,nan,nan
1.125000000e-05,-1.771875000e-05,nan,nan,nan,nan
1.143750000e-05,-1.771875000e-05,nan,nan,nan,nan
1.162500000e-05,-1.771875000e-05,nan,nan,nan,nan
1.181250000e-05,-1.771875000e-05,nan,nan,nan,nan
1.200000000e-05,-1.771875000e-05,nan,nan,nan,nan
1.218750000e-05,-1.771875000e-05,nan,nan,nan,nan
1.237500000e-05,-1.771875000e-05,nan,nan,nan,nan
1.256250000e-05,-1.771875000e-05,nan,nan,nan,nan
1.275000000e-05,-1.771875000e-05,nan,nan,nan,nan
1.293750000e-05,-1.771875000e-05,nan,nan,nan,nan
1.312500000e-05,-1.771875000e-05,1.492445959e+03,4.188540178e+07,7.292853625e+06,4.251555711e+07
1.331250000e-05,-1.771875000e-05,1.484645437e+03,4.132147333e+07,7.280132504e+06,4.195788945e+07
1.350000000e-05,-1.771875000e-05,1.476949942e+03,4.076501058e+07,7.274558904e+06,4.140900017e+07
1.368750000e-05,-1.771875000e-05,1.469358111e+03,4.021571756e+07,7.274057962e+06,4.086827447e+07
1.387500000e-05,-1.771875000e-05,1.461868585e+03,3.967382773e+07,7.276972655e+06,4.033567822e+07
1.406250000e-05,-1.771875000e-05,1.454479933e+03,3.913981807e+07,7.282090704e+06,3.981148332e+07
1.425000000e-05,-1.771875000e-05,1.447190628e+03,3.861421403e+07,7.288573032e+06,3.929606624e+07
1.443750000e-05,-1.771875000e-05,1.439999048e+03,3.809748278e+07,7.295855738e+06,3.878978867e+07
1.462500000e-05,-1.771875000e-05,1.432903495e+03,3.758998800e+07,7.303562386e+06,3.829293957e+07
1.481250000e-05,-1.771875000e-05,1.425902210e+03,3.709197998e+07,7.311438080e+06,3.780571525e+07
1.500000000e-05,-1.771875000e-05,1.418993400e+03,3.660360320e+07,7.319304532e+06,3.732821970e+07
1.518750000e-05,-1.771875000e-05,1.412175253e+03,3.612491091e+07,7.327031339e+06,3.686047444e+07
1.537500000e-05,-1.771875000e-05,1.405445954e+03,3.565588142e+07,7.334518448e+06,3.640243179e+07
1.556250000e-05,-1.771875000e-05,1.398803699e+03,3.519643357e+07,7.341685819e+06,3.595398847e+07
1.575000000e-05,-1.771875000e-05,1.392246701e+03,3.474644035e+07,7.348467472e+06,3.551499811e+07
1.593750000e-05,-1.771875000e-05,1.385773203e+03,3.430574034e+07,7.354808090e+06,3.508528213e+07
1.612500000e-05,-1.771875000e-05,1.379381479e+03,3.387414728e+07,7.360661045e+06,3.466463882e+07
1.631250000e-05,-1.771875000e-05,1.373069841e+03,3.345145766e+07,7.365987171e+06,3.425285078e+07
1.650000000e-05,-1.771875000e-05,1.366836639e+03,3.303745689e+07,7.370753913e+06,3.384969085e+07
1.668750000e-05,-1.771875000e-05,1.360680265e+03,3.263192398e+07,7.374934655e+06,3.345492675e+07
1.687500000e-05,-1.771875000e-05,1.354599152e+03,3.223463533e+07,7.378508127e+06,3.306832468e+07
1.706250000e-05,-1.771875000e-05,1.348591776e+03,3.184536748e+07,7.381457854e+06,3.268965203e+07
1.725000000e-05,-1.771875000e-05,1.342656652e+03,3.146389921e+07,7.383771631e+06,3.231867938e+07
1.743750000e-05,-1.771875000e-05,1.336792340e+03,3.109001310e+07,7.385441024e+06,3.195518196e+07
1.762500000e-05,-1.771875000e-05,1.330997437e+03,3.072349663e+07,7.386460906e+06,3.159894065e+07
1.781250000e-05,-1.771875000e-05,1.325270581e+03,3.036414289e+07,7.386829022e+06,3.124974266e+07
1.800000000e-05,-1.771875000e-05,1.319610448e+03,3.001175108e+07,7.386545600e+06,3.090738194e+07
1.818750000e-05,-1.771875000e-05,1.314015751e+03,2.966612680e+07,7.385612995e+06,3.057165940e+07
1.837500000e-05,-1.771875000e-05,1.308485239e+03,2.932708218e+07,7.384035377e+06,3.024238297e+07
1.856250000e-05,-1.771875000e-05,1.303017695e+03,2.899443585e+07,7.381818451e+06,2.991936754e+07
1.875000000e-05,-1.771875000e-05,1.297611937e+03,2.866801292e+07,7.378969222e+06,2.960243489e+07
1.893750000e-05,-1.771875000e-05,1.292266812e+03,2.834764481e+07,7.375495778e+06,2.929141349e+07
1.912500000e-05,-1.771875000e-05,1.286981202e+03,2.803316911e+07,7.371407117e+06,2.898613830e+07
1.931250000e-05,-1.771875000e-05,1.281754015e+03,2.772442936e+07,7.366712985e+06,2.868645052e+07
1.950000000e-05,-1.771875000e-05,1.276584192e+03,2.742127483e+07,7.361423748e+06,2.839219739e+07
1.968750000e-05,-1.771875000e-05,1.271470697e+03,2.712356030e+07,7.355550277e+06,2.810323190e+07
1.987500000e-05,-1.771875000e-05,1.266412525e+03,2.683114586e+07,7.349103852e+06,2.781941256e+07
2.006250000e-05,-1.771875000e-05,1.261408695e+03,2.654389662e+07,7.342096078e+06,2.754060316e+07
2.025000000e-05,-1.771875000e-05,1.256458249e+03,2.626168254e+07,7.334538815e+06,2.726667251e+07
2.043750000e-05,-1.771875000e-05,1.251560257e+03,2.598437820e+07,7.326444119e+06,2.699749422e+07
2.062500000e-05,-1.771875000e-05,1.246713808e+03,2.571186257e+07,7.317824191e+06,2.673294649e+07
2.081250000e-05,-1.771875000e-05,1.241918016e+03,2.544401883e+07,7.308691332e+06,2.647291188e+07
2.100000000e-05,-1.771875000e-05,1.237172016e+03,2.518073416e+07,7.299057907e+06,2.621727711e+07
2.118750000e-05,-1.771875000e-05,1.232474963e+03,2.492189956e+07,7.288936309e+06,2.596593288e+07
2.137500000e-05,-1.771875000e-05,1.227826032e+03,2.466740969e+07,7.278338936e+06,2.571877366e+07
2.156250000e-05,-1.771875000e-05,1.223224419e+03,2.441716268e+07,7.267278164e+06,2.547569754e+07
2.175000000e-05,-1.771875000e-05,1.218669337e+03,2.417106000e+07,7.255766325e+06,2.523660608e+07
2.193750000e-05,-1.771875000e-05,1.214160019e+03,2.392900628e+07,7.243815692e+06,2.500140411e+07
2.212500000e-05,-1.771875000e-05,1.209695713e+03,2.369090919e+07,7.231438458e+06,2.476999961e+07
2.231250000e-05,-1.771875000e-05,1.205275686e+03,2.345667931e+07,7.218646728e+06,2.454230358e+07
2.250000000e-05,-1.771875000e-05,1.200899222e+03,2.322622998e+07,7.205452500e+06,2.431822989e+07
2.268750000e-05,-1.771875000e-05,1.196565619e+03,2.299947721e+07,7.191867658e+06,2.409769516e+07
2.287500000e-05,-1.771875000e-05,1.192274192e+03,2.277633954e+07,7.177903964e+06,2.388061867e+07
2.306250000e-05,-1.771875000e-05,1.188024270e+03,2.255673796e+07,7.163573043e+06,2.366692219e+07
2.325000000e-05,-1.771875000e-05,1.183815199e+03,2.234059579e+07,7.148886380e+06,2.345652994e+07
2.343750000e-05,-1.771875000e-05,1.179646335e+03,2.212783859e+07,7.133855314e+06,2.324936843e+07
2.362500000e-05,-1.771875000e-05,1.175517052e+03,2.191839409e+07,7.118491026e+06,2.304536643e+07
2.381250000e-05,-1.771875000e-05,1.171426735e+03,2.171219204e+07,7.102804543e+06,2.284445481e+07
2.400000000e-05,-1.771875000e-05,1.167374782e+03,2.150916423e+07,7.086806723e+06,2.264656652e+07
2.418750000e-05,-1.771875000e-05,1.163360604e+03,2.130924431e+07,7.070508258e+06,2.245163647e+07
2.437500000e-05,-1.771875000e-05,1.159383625e+03,2.111236779e+07,7.053919669e+06,2.225960145e+07
2.456250000e-05,-1.771875000e-05,1.155443280e+03,2.091847195e+07,7.037051300e+06,2.207040008e+07
2.475000000e-05,-1.771875000e-05,1.151539016e+03,2.072749575e+07,7.019913318e+06,2.188397275e+07
2.493750000e-05,-1.771875000e-05,1.147670290e+03,2.053937980e+07,7.002515711e+06,2.170026150e+07
2.512500000e-05,-1.771875000e-05,1.143836573e+03,2.035406629e+07,6.984868283e+06,2.151921001e+07
2.531250000e-05,-1.771875000e-05,1.140037344e+03,2.017149891e+07,6.966980658e+06,2.134076353e+07
2.550000000e-05,-1.771875000e-05,1.136272093e+03,1.999162285e+07,6.948862274e+06,2.116486879e+07
2.568750000e-05,-1.771875000e-05,1.132540320e+03,1.981438469e+07,6.930522383e+06,2.099147401e+07
2.587500000e-05,-1.771875000e-05,1.128841537e+03,1.963973239e+07,6.911970052e+06,2.082052878e+07
2.606250000e-05,-1.771875000e-05,1.125175262e+03,1.946761523e+07,6.893214162e+06,2.065198403e+07
2.625000000e-05,-1.771875000e-05,1.121541026e+03,1.929798377e+07,6.874263409e+06,2.048579203e+07
2.643750000e-05,-1.771875000e-05,1.117938366e+03,1.913078978e+07,6.855126303e+06,2.032190627e+07
2.662500000e-05,-1.771875000e-05,1.114366830e+03,1.896598626e+07,6.835811169e+06,2.016028148e+07
2.681250000e-05,-1.771875000e-05,1.110825975e+03,1.880352734e+07,6.816326146e+06,2.000087354e+07
2.700000000e-05,-1.771875000e-05,1.107315364e+03,1.864336827e+07,6.796679194e+06,1.984363950e+07
2.718750000e-05,-1.771875000e-05,1.103834571e+03,1.848546539e+07,6.776878086e+06,1.968853746e+07
2.737500000e-05,-1.771875000e-05,1.100383176e+03,1.832977609e+07,6.756930417e+06,1.953552661e+07
2.756250000e-05,-1.771875000e-05,1.096960769e+03,1.817625876e+07,6.736843603e+06,1.938456716e+07
2.775000000e-05,-1.771875000e-05,1.093566946e+03,1.802487278e+07,6.716624881e+06,1.923562031e+07
2.793750000e-05,-1.771875000e-05,1.090201311e+03,1.787557851e+07,6.696281313e+06,1.908864821e+07
2.812500000e-05,-1.771875000e-05,1.086863475e+03,1.772833720e+07,6.675819786e+06,1.894361396e+07
2.831250000e-05,-1.771875000e-05,1.083553058e+03,1.758311102e+07,6.655247015e+06,1.880048154e+07
2.850000000e-05,-1.771875000e-05,1.080269685e+03,1.743986300e+07,6.634569547e+06,1.865921581e+07
2.868750000e-05,-1.771875000e-05,1.077012988e+03,1.729855703e+07,6.613793759e+06,1.851978248e+07
