r,z,V,Er,Ez,Emag
0.000000000e+00,-4.000000000e-04,nan,nan,nan,nan
1.250000000e-05,-4.000000000e-04,nan,nan,nan,nan
2.500000000e-05,-4.000000000e-04,1.221325864e+03,2.987295502e+07,-1.965604745e+07,3.575966503e+07
3.750000000e-05,-4.000000000e-04,9.758469643e+02,1.371058648e+07,-8.348814279e+06,1.605250390e+07
5.000000000e-05,-4.000000000e-04,8.390021000e+02,8.849858988e+06,-5.367957442e+06,1.035060246e+07
6.250000000e-05,-4.000000000e-04,7.448526369e+02,6.447916404e+06,-3.909786889e+06,7.540693567e+06
7.500000000e-05,-4.000000000e-04,6.738366360e+02,5.023353508e+06,-3.035134020e+06,5.869081614e+06
8.750000000e-05,-4.000000000e-04,6.172728693e+02,4.085789071e+06,-2.450342283e+06,4.764226027e+06
1.000000000e-04,-4.000000000e-04,5.705531315e+02,3.424693542e+06,-2.031560959e+06,3.981929907e+06
1.125000000e-04,-4.000000000e-04,5.309479090e+02,2.934878448e+06,-1.717025181e+06,3.400248076e+06
1.250000000e-04,-4.000000000e-04,4.967131865e+02,2.558118671e+06,-1.472358388e+06,2.951577605e+06
1.375000000e-04,-4.000000000e-04,4.666702923e+02,2.259682247e+06,-1.276866325e+06,2.595486750e+06
1.500000000e-04,-4.000000000e-04,4.399872003e+02,2.017627837e+06,-1.117330271e+06,2.306349719e+06
1.625000000e-04,-4.000000000e-04,4.160557324e+02,1.817447946e+06,-9.849033402e+05,2.067160280e+06
1.750000000e-04,-4.000000000e-04,3.944184004e+02,1.649186843e+06,-8.734363522e+05,1.866201572e+06
1.875000000e-04,-4.000000000e-04,3.747226911e+02,1.505797389e+06,-7.785189479e+05,1.695145283e+06
2.000000000e-04,-4.000000000e-04,3.566913510e+02,1.382158446e+06,-6.969028737e+05,1.547913300e+06
2.125000000e-04,-4.000000000e-04,3.401024229e+02,1.274463369e+06,-6.261407309e+05,1.419967990e+06
2.250000000e-04,-4.000000000e-04,3.247754489e+02,1.179826260e+06,-5.643517732e+05,1.307854322e+06
2.375000000e-04,-4.000000000e-04,3.105617002e+02,1.096020913e+06,-5.100655184e+05,1.208895643e+06
2.500000000e-04,-4.000000000e-04,2.973371099e+02,1.021303252e+06,-4.621146030e+05,1.120986279e+06
2.625000000e-04,-4.000000000e-04,2.849970635e+02,9.542878284e+05,-4.195596951e+05,1.042446928e+06
2.750000000e-04,-4.000000000e-04,2.734524937e+02,8.938601976e+05,-3.816358053e+05,9.719217771e+05
2.875000000e-04,-4.000000000e-04,2.626269096e+02,8.391136355e+05,-3.477131992e+05,9.083040032e+05
3.000000000e-04,-4.000000000e-04,2.524541051e+02,7.893027073e+05,-3.172684725e+05,8.506809316e+05
3.125000000e-04,-4.000000000e-04,2.428763686e+02,7.438087038e+05,-2.898628253e+05,7.982930823e+05
3.250000000e-04,-4.000000000e-04,2.338430700e+02,7.021135742e+05,-2.651255197e+05,7.505031727e+05
3.375000000e-04,-4.000000000e-04,2.253095317e+02,6.637800298e+05,-2.427411258e+05,7.067723694e+05
3.500000000e-04,-4.000000000e-04,2.172361195e+02,6.284361883e+05,-2.224395723e+05,6.666418875e+05
3.625000000e-04,-4.000000000e-04,2.095875029e+02,5.957636023e+05,-2.039883014e+05,6.297185855e+05
3.750000000e-04,-4.000000000e-04,2.023320478e+02,5.654878353e+05,-1.871860210e+05,5.956635781e+05
3.875000000e-04,-4.000000000e-04,1.954413157e+02,5.373709777e+05,-1.718576811e+05,5.641831531e+05
4.000000000e-04,-4.000000000e-04,1.888896455e+02,5.112056538e+05,-1.578504015e+05,5.350214666e+05
4.125000000e-04,-4.000000000e-04,1.826538030e+02,4.868101837e+05,-1.450301410e+05,5.079546208e+05
4.250000000e-04,-4.000000000e-04,1.767126854e+02,4.640246490e+05,-1.332789555e+05,4.827858271e+05
4.375000000e-04,-4.000000000e-04,1.710470700e+02,4.427076714e+05,-1.224927228e+05,4.593414302e+05
4.500000000e-04,-4.000000000e-04,1.656393994e+02,4.227337558e+05,-1.125792437e+05,4.374676153e+05
4.625000000e-04,-4.000000000e-04,1.604735975e+02,4.039910863e+05,-1.034566472e+05,4.170276678e+05
4.750000000e-04,-4.000000000e-04,1.555349101e+02,3.863796863e+05,-9.505204347e+04,3.978996770e+05
4.875000000e-04,-4.000000000e-04,1.508097667e+02,3.698098731e+05,-8.730038069e+04,3.799746027e+05
5.000000000e-04,-4.000000000e-04,1.462856606e+02,3.542009544e+05,-8.014346962e+04,3.631546390e+05
5.125000000e-04,-4.000000000e-04,1.419510434e+02,3.394801205e+05,-7.352914822e+04,3.473518214e+05
5.250000000e-04,-4.000000000e-04,1.377952326e+02,3.255815008e+05,-6.741056288e+04,3.324868383e+05
5.375000000e-04,-4.000000000e-04,1.338083297e+02,3.124453548e+05,-6.174554779e+04,3.184880099e+05
5.500000000e-04,-4.000000000e-04,1.299811487e+02,3.000173755e+05,-5.649608712e+04,3.052904084e+05
5.625000000e-04,-4.000000000e-04,1.263051514e+02,2.882480875e+05,-5.162784739e+04,2.928350979e+05
5.750000000e-04,-4.000000000e-04,1.227723907e+02,2.770923247e+05,-4.710976976e+04,2.810684735e+05
5.875000000e-04,-4.000000000e-04,1.193754595e+02,2.665087753e+05,-4.291371334e+04,2.699416865e+05
6.000000000e-04,-4.000000000e-04,1.161074452e+02,2.564595834e+05,-3.901414255e+04,2.594101409e+05
6.125000000e-04,-4.000000000e-04,1.129618886e+02,2.469100001e+05,-3.538785217e+04,2.494330536e+05
6.250000000e-04,-4.000000000e-04,1.099327470e+02,2.378280762e+05,-3.201372517e+04,2.399730660e+05
6.375000000e-04,-4.000000000e-04,1.070143610e+02,2.291843905e+05,-2.887251876e+04,2.309959029e+05
6.500000000e-04,-4.000000000e-04,1.042014246e+02,2.209518098e+05,-2.594667517e+04,2.224700704e+05
6.625000000e-04,-4.000000000e-04,1.014889575e+02,2.131052756e+05,-2.322015380e+04,2.143665880e+05
6.750000000e-04,-4.000000000e-04,9.887228096e+01,2.056216137e+05,-2.067828214e+04,2.066587511e+05
6.875000000e-04,-4.000000000e-04,9.634699483e+01,1.984793652e+05,-1.830762312e+04,1.993219192e+05
7.000000000e-04,-4.000000000e-04,9.390895737e+01,1.916586346e+05,-1.609585686e+04,1.923333273e+05
7.125000000e-04,-4.000000000e-04,9.155426644e+01,1.851409537e+05,-1.403167507e+04,1.856719167e+05
7.250000000e-04,-4.000000000e-04,8.927924249e+01,1.789091600e+05,-1.210468666e+04,1.793181836e+05
7.375000000e-04,-4.000000000e-04,8.708041293e+01,1.729472863e+05,-1.030533315e+04,1.732540439e+05
7.500000000e-04,-4.000000000e-04,8.495449777e+01,1.672404620e+05,-8.624812904e+03,1.674627108e+05
7.625000000e-04,-4.000000000e-04,8.289839657e+01,1.617748229e+05,-7.055012951e+03,1.619285846e+05
7.750000000e-04,-4.000000000e-04,8.090917629e+01,1.565374308e+05,-5.588447794e+03,1.566371539e+05
7.875000000e-04,-4.000000000e-04,7.898406024e+01,1.515161997e+05,-4.218204239e+03,1.515749057e+05
8.000000000e-04,-4.000000000e-04,7.712041781e+01,1.466998293e+05,-2.937891677e+03,1.467292442e+05
8.125000000e-04,-4.000000000e-04,7.531575508e+01,1.420777438e+05,-1.741597202e+03,1.420884177e+05
8.250000000e-04,-4.000000000e-04,7.356770605e+01,1.376400376e+05,-6.238450422e+02,1.376414514e+05
8.375000000e-04,-4.000000000e-04,7.187402466e+01,1.333774240e+05,4.204401434e+02,1.333780867e+05
8.500000000e-04,-4.000000000e-04,7.023257728e+01,1.292811898e+05,1.395966512e+03,1.292887263e+05
8.625000000e-04,-4.000000000e-04,6.864133583e+01,1.253431530e+05,2.307105190e+03,1.253643839e+05
8.750000000e-04,-4.000000000e-04,6.709837140e+01,1.215556247e+05,3.157917645e+03,1.215966378e+05
8.875000000e-04,-4.000000000e-04,6.560184829e+01,1.179113731e+05,3.952180566e+03,1.179775896e+05
9.000000000e-04,-4.000000000e-04,6.415001850e+01,1.144035921e+05,4.693408489e+03,1.144998252e+05
9.125000000e-04,-4.000000000e-04,6.274121662e+01,1.110258710e+05,5.384874411e+03,1.111563804e+05
9.250000000e-04,-4.000000000e-04,6.137385503e+01,1.077721671e+05,6.029628574e+03,1.079407079e+05
9.375000000e-04,-4.000000000e-04,6.004641949e+01,1.046367812e+05,6.630515612e+03,1.048466486e+05
9.500000000e-04,-4.000000000e-04,5.875746497e+01,1.016143337e+05,7.190190203e+03,1.018684036e+05
9.625000000e-04,-4.000000000e-04,5.750561178e+01,9.869974384e+04,7.711131390e+03,9.900051000e+04
9.750000000e-04,-4.000000000e-04,5.628954201e+01,9.588820970e+04,8.195655673e+03,9.623781758e+04
9.875000000e-04,-4.000000000e-04,5.510799610e+01,9.317519010e+04,8.645929012e+03,9.357546761e+04
1.000000000e-03,-4.000000000e-04,5.395976972e+01,9.055638774e+04,9.063977824e+03,9.100887349e+04
1.012500000e-03,-4.000000000e-04,5.284371081e+01,8.802773365e+04,9.451699071e+03,8.853370266e+04
1.025000000e-03,-4.000000000e-04,5.175871685e+01,8.558537276e+04,9.810869534e+03,8.614585998e+04
1.037500000e-03,-4.000000000e-04,5.070373219e+01,8.322565057e+04,1.014315433e+04,8.384147239e+04
1.050000000e-03,-4.000000000e-04,4.967774572e+01,8.094510067e+04,1.045011474e+04,8.161687461e+04
1.062500000e-03,-4.000000000e-04,4.867978852e+01,7.874043333e+04,1.073321544e+04,7.946859603e+04
1.075000000e-03,-4.000000000e-04,4.770893175e+01,7.660852473e+04,1.099383115e+04,7.739334845e+04
1.087500000e-03,-4.000000000e-04,4.676428463e+01,7.454640703e+04,1.123325273e+04,7.538801475e+04
1.100000000e-03,-4.000000000e-04,4.584499255e+01,7.255125917e+04,1.145269290e+04,7.344963840e+04
1.112500000e-03,-4.000000000e-04,4.495023531e+01,7.062039818e+04,1.165329142e+04,7.157541365e+04
1.125000000e-03,-4.000000000e-04,4.407922539e+01,6.875127120e+04,1.183611993e+04,6.976267645e+04
1.137500000e-03,-4.000000000e-04,4.323120644e+01,6.694144799e+04,1.200218644e+04,6.800889602e+04
1.150000000e-03,-4.000000000e-04,4.240545175e+01,6.518861394e+04,1.215243946e+04,6.631166694e+04
1.162500000e-03,-4.000000000e-04,4.160126284e+01,6.349056356e+04,1.228777184e+04,6.466870184e+04
1.175000000e-03,-4.000000000e-04,4.081796817e+01,6.184519437e+04,1.240902431e+04,6.307782456e+04
1.187500000e-03,-4.000000000e-04,4.005492185e+01,6.025050123e+04,1.251698880e+04,6.153696375e+04
1.200000000e-03,-4.000000000e-04,3.931150247e+01,5.870457101e+04,1.261241151e+04,6.004414694e+04
1.212500000e-03,-4.000000000e-04,3.858711201e+01,5.720557759e+04,1.269599574e+04,5.859749496e+04
1.225000000e-03,-4.000000000e-04,3.788117474e+01,5.575177720e+04,1.276840454e+04,5.719521671e+04
1.237500000e-03,-4.000000000e-04,3.719313623e+01,5.434150404e+04,1.283026320e+04,5.583560437e+04
1.250000000e-03,-4.000000000e-04,3.652246242e+01,5.297316622e+04,1.288216152e+04,5.451702876e+04
1.262500000e-03,-4.000000000e-04,3.586863869e+01,5.164524183e+04,1.292465599e+04,5.323793512e+04
1.275000000e-03,-4.000000000e-04,3.523116906e+01,5.035627540e+04,1.295827173e+04,5.199683912e+04
1.287500000e-03,-4.000000000e-04,3.460957530e+01,4.910487449e+04,1.298350440e+04,5.079232309e+04
1.300000000e-03,-4.000000000e-04,3.400339623e+01,4.788970647e+04,1.300082194e+04,4.962303252e+04
1.312500000e-03,-4.000000000e-04,3.341218699e+01,4.670949556e+04,1.301066616e+04,4.848767276e+04
1.325000000e-03,-4.000000000e-04,3.283551829e+01,4.556302000e+04,1.301345432e+04,4.738500591e+04
1.337500000e-03,-4.000000000e-04,3.227297581e+01,4.444910938e+04,1.300958050e+04,4.631384793e+04
1.350000000e-03,-4.000000000e-04,3.172415954e+01,4.336664216e+04,1.299941699e+04,4.527306588e+04
1.362500000e-03,-4.000000000e-04,3.118868322e+01,4.231454330e+04,1.298331548e+04,4.426157538e+04
1.375000000e-03,-4.000000000e-04,3.066617373e+01,4.129178204e+04,1.296160831e+04,4.327833816e+04
1.387500000e-03,-4.000000000e-04,3.015627056e+01,4.029736983e+04,1.293460950e+04,4.232235980e+04
1.400000000e-03,-4.000000000e-04,2.965862532e+01,3.933035833e+04,1.290261586e+04,4.139268754e+04
1.412500000e-03,-4.000000000e-04,2.917290123e+01,3.838983752e+04,1.286590790e+04,4.048840835e+04
1.425000000e-03,-4.000000000e-04,2.869877264e+01,3.747493399e+04,1.282475080e+04,3.960864692e+04
1.437500000e-03,-4.000000000e-04,2.823592464e+01,3.658480925e+04,1.277939523e+04,3.875256392e+04
1.450000000e-03,-4.000000000e-04,2.778405253e+01,3.571865814e+04,1.273007821e+04,3.791935430e+04
1.462500000e-03,-4.000000000e-04,2.734286152e+01,3.487570734e+04,1.267702385e+04,3.710824566e+04
1.475000000e-03,-4.000000000e-04,2.691206628e+01,3.405521397e+04,1.262044409e+04,3.631849677e+04
1.487500000e-03,-4.000000000e-04,2.649139057e+01,3.325646427e+04,1.256053940e+04,3.554939614e+04
1.500000000e-03,-4.000000000e-04,2.608056693e+01,3.247877227e+04,1.249749939e+04,3.480026062e+04
1.512500000e-03,-4.000000000e-04,2.567933628e+01,3.172147863e+04,1.243150347e+04,3.407043418e+04
1.525000000e-03,-4.000000000e-04,2.528744762e+01,3.098394951e+04,1.236272140e+04,3.335928668e+04
1.537500000e-03,-4.000000000e-04,2.490465773e+01,3.026557545e+04,1.229131386e+04,3.266621272e+04
1.550000000e-03,-4.000000000e-04,2.453073086e+01,2.956577033e+04,1.221743299e+04,3.199063057e+04
1.562500000e-03,-4.000000000e-04,2.416543845e+01,2.888397045e+04,1.214122284e+04,3.133198112e+04
1.575000000e-03,-4.000000000e-04,2.380855884e+01,2.821963350e+04,1.206281989e+04,3.068972692e+04
1.587500000e-03,-4.000000000e-04,2.345987703e+01,2.757223776e+04,1.198235350e+04,3.006335129e+04
1.600000000e-03,-4.000000000e-04,2.311918441e+01,2.694128120e+04,1.189994628e+04,2.945235736e+04
1.612500000e-03,-4.000000000e-04,2.278627852e+01,2.632628066e+04,1.181571457e+04,2.885626734e+04
1.625000000e-03,-4.000000000e-04,2.246096285e+01,2.572677112e+04,1.172976880e+04,2.827462163e+04
1.637500000e-03,-4.000000000e-04,2.214304656e+01,2.514230491e+04,1.164221383e+04,2.770697816e+04
1.650000000e-03,-4.000000000e-04,2.183234434e+01,2.457245102e+04,1.155314934e+04,2.715291161e+04
1.662500000e-03,-4.000000000e-04,2.152867613e+01,2.401679443e+04,1.146267017e+04,2.661201274e+04
1.675000000e-03,-4.000000000e-04,2.123186699e+01,2.347493544e+04,1.137086658e+04,2.608388776e+04
1.687500000e-03,-4.000000000e-04,2.094174686e+01,2.294648907e+04,1.127782463e+04,2.556815771e+04
1.700000000e-03,-4.000000000e-04,2.065815043e+01,2.243108440e+04,1.118362641e+04,2.506445785e+04
1.712500000e-03,-4.000000000e-04,2.038091690e+01,2.192836407e+04,1.108835036e+04,2.457243709e+04
1.725000000e-03,-4.000000000e-04,2.010988991e+01,2.143798366e+04,1.099207146e+04,2.409175748e+04
1.737500000e-03,-4.000000000e-04,1.984491728e+01,2.095961119e+04,1.089486158e+04,2.362209368e+04
1.750000000e-03,-4.000000000e-04,1.958585093e+01,2.049292657e+04,1.079678960e+04,2.316313245e+04
1.762500000e-03,-4.000000000e-04,1.933254671e+01,2.003762113e+04,1.069792173e+04,2.271457219e+04
1.775000000e-03,-4.000000000e-04,1.908486423e+01,1.959339713e+04,1.059832164e+04,2.227612248e+04
1.787500000e-03,-4.000000000e-04,1.884266680e+01,1.915996727e+04,1.049805072e+04,2.184750363e+04
1.800000000e-03,-4.000000000e-04,1.860582123e+01,1.873705429e+04,1.039716819e+04,2.142844628e+04
1.812500000e-03,-4.000000000e-04,1.837419774e+01,1.832439048e+04,1.029573137e+04,2.101869099e+04
1.825000000e-03,-4.000000000e-04,1.814766984e+01,1.792171728e+04,1.019379572e+04,2.061798781e+04
1.837500000e-03,-4.000000000e-04,1.792611422e+01,1.752878489e+04,1.009141509e+04,2.022609597e+04
1.850000000e-03,-4.000000000e-04,1.770941064e+01,1.714535184e+04,9.988641810e+03,1.984278345e+04
1.862500000e-03,-4.000000000e-04,1.749744182e+01,1.677118464e+04,9.885526807e+03,1.946782665e+04
1.875000000e-03,-4.000000000e-04,1.729009336e+01,1.640605741e+04,9.782119740e+03,1.910101009e+04
1.887500000e-03,-4.000000000e-04,1.708725363e+01,1.604975149e+04,9.678469091e+03,1.874212600e+04
1.900000000e-03,-4.000000000e-04,1.688881370e+01,1.570205514e+04,9.574622259e+03,1.839097407e+04
1.912500000e-03,-4.000000000e-04,1.669466724e+01,1.536276318e+04,9.470625641e+03,1.804736110e+04
1.925000000e-03,-4.000000000e-04,1.650471043e+01,1.503167668e+04,9.366524701e+03,1.771110072e+04
1.937500000e-03,-4.000000000e-04,1.631884193e+01,1.470860265e+04,9.262364032e+03,1.738201310e+04
1.950000000e-03,-4.000000000e-04,1.613696276e+01,1.439335375e+04,9.158187409e+03,1.705992464e+04
1.962500000e-03,-4.000000000e-04,1.595897625e+01,1.408574800e+04,9.054037824e+03,1.674466774e+04
1.975000000e-03,-4.000000000e-04,1.578478795e+01,1.378560853e+04,8.949957527e+03,1.643608050e+04
1.987500000e-03,-4.000000000e-04,1.561430564e+01,1.349276328e+04,8.845988046e+03,1.613400649e+04
2.000000000e-03,-4.000000000e-04,1.544743918e+01,1.320704479e+04,8.742170202e+03,1.583829448e+04
2.012500000e-03,-4.000000000e-04,1.528410051e+01,1.292828995e+04,8.638544124e+03,1.554879821e+04
2.025000000e-03,-4.000000000e-04,1.512420358e+01,1.265633979e+04,8.535149245e+03,1.526537617e+04
2.037500000e-03,-4.000000000e-04,1.496766430e+01,1.239103924e+04,8.432024302e+03,1.498789136e+04
2.050000000e-03,-4.000000000e-04,1.481440052e+01,1.213223697e+04,8.329207323e+03,1.471621108e+04
2.062500000e-03,-4.000000000e-04,1.466433192e+01,1.187978516e+04,8.226735616e+03,1.445020673e+04
2.075000000e-03,-4.000000000e-04,1.451738003e+01,1.163353938e+04,8.124645749e+03,1.418975359e+04
2.087500000e-03,-4.000000000e-04,1.437346817e+01,1.139335837e+04,8.022973523e+03,1.393473068e+04
2.100000000e-03,-4.000000000e-04,1.423252138e+01,1.115910393e+04,7.921753951e+03,1.368502051e+04
2.112500000e-03,-4.000000000e-04,1.409446644e+01,1.093064075e+04,7.821021227e+03,1.344050893e+04
2.125000000e-03,-4.000000000e-04,1.395923178e+01,1.070783631e+04,7.720808694e+03,1.320108500e+04
2.137500000e-03,-4.000000000e-04,1.382674749e+01,1.049056071e+04,7.621148816e+03,1.296664079e+04
2.150000000e-03,-4.000000000e-04,1.369694526e+01,1.027868663e+04,7.522073140e+03,1.273707122e+04
2.162500000e-03,-4.000000000e-04,1.356975834e+01,1.007208919e+04,7.423612267e+03,1.251227396e+04
2.175000000e-03,-4.000000000e-04,1.344512155e+01,9.870645836e+03,7.325795819e+03,1.229214927e+04
2.187500000e-03,-4.000000000e-04,1.332297122e+01,9.674236316e+03,7.228652405e+03,1.207659985e+04
2.200000000e-03,-4.000000000e-04,1.320324516e+01,9.482742569e+03,7.132209595e+03,1.186553076e+04
2.212500000e-03,-4.000000000e-04,1.308588266e+01,9.296048667e+03,7.036493887e+03,1.165884930e+04
2.225000000e-03,-4.000000000e-04,1.297082442e+01,9.114040764e+03,6.941530681e+03,1.145646487e+04
2.237500000e-03,-4.000000000e-04,1.285801258e+01,8.936607042e+03,6.847344258e+03,1.125828889e+04
2.250000000e-03,-4.000000000e-04,1.274739065e+01,8.763637664e+03,6.753957755e+03,1.106423474e+04
2.262500000e-03,-4.000000000e-04,1.263890349e+01,8.595024741e+03,6.661393151e+03,1.087421763e+04
2.275000000e-03,-4.000000000e-04,1.253249732e+01,8.430662296e+03,6.569671246e+03,1.068815452e+04
2.287500000e-03,-4.000000000e-04,1.242811965e+01,8.270446233e+03,6.478811651e+03,1.050596408e+04
2.300000000e-03,-4.000000000e-04,1.232571931e+01,8.114274320e+03,6.388832784e+03,1.032756661e+04
2.312500000e-03,-4.000000000e-04,1.222524636e+01,7.962046161e+03,6.299751857e+03,1.015288395e+04
2.325000000e-03,-4.000000000e-04,1.212665214e+01,7.813663184e+03,6.211584879e+03,9.981839463e+03
2.337500000e-03,-4.000000000e-04,1.202988917e+01,7.669028623e+03,6.124346657e+03,9.814357952e+03
2.350000000e-03,-4.000000000e-04,1.193491120e+01,7.528047508e+03,6.038050802e+03,9.650365629e+03
2.362500000e-03,-4.000000000e-04,1.184167315e+01,7.390626652e+03,5.952709733e+03,9.489790065e+03
2.375000000e-03,-4.000000000e-04,1.175013108e+01,7.256674646e+03,5.868334692e+03,9.332560152e+03
2.387500000e-03,-4.000000000e-04,1.166024220e+01,7.126101848e+03,5.784935761e+03,9.178606065e+03
2.400000000e-03,-4.000000000e-04,1.157196482e+01,6.998820374e+03,5.702521872e+03,9.027859232e+03
2.412500000e-03,-4.000000000e-04,1.148525834e+01,6.874744097e+03,5.621100834e+03,8.880252304e+03
2.425000000e-03,-4.000000000e-04,1.140008321e+01,6.753788634e+03,5.540679354e+03,8.735719124e+03
2.437500000e-03,-4.000000000e-04,1.131640096e+01,6.635871345e+03,5.461263059e+03,8.594194710e+03
2.450000000e-03,-4.000000000e-04,1.123417411e+01,6.520911322e+03,5.382856526e+03,8.455615226e+03
2.462500000e-03,-4.000000000e-04,1.115336619e+01,6.408829382e+03,5.305463313e+03,8.319917969e+03
2.475000000e-03,-4.000000000e-04,1.107394170e+01,6.299548061e+03,5.229085984e+03,8.187041346e+03
2.487500000e-03,-4.000000000e-04,1.099586613e+01,6.192991601e+03,5.153726145e+03,8.056924857e+03
2.500000000e-03,-4.000000000e-04,1.091910587e+01,6.089085943e+03,5.079384480e+03,7.929509084e+03
2.512500000e-03,-4.000000000e-04,1.084362824e+01,5.987758718e+03,5.006060779e+03,7.804735677e+03
2.525000000e-03,-4.000000000e-04,1.076940145e+01,5.888939228e+03,4.933753978e+03,7.682547335e+03
2.537500000e-03,-4.000000000e-04,1.069639460e+01,5.792558441e+03,4.862462196e+03,7.562887802e+03
2.550000000e-03,-4.000000000e-04,1.062457761e+01,5.698548969e+03,4.792182768e+03,7.445701850e+03
2.562500000e-03,-4.000000000e-04,1.055392127e+01,5.606845059e+03,4.722912284e+03,7.330935272e+03
2.575000000e-03,-4.000000000e-04,1.048439715e+01,5.517382573e+03,4.654646625e+03,7.218534870e+03
2.587500000e-03,-4.000000000e-04,1.041597762e+01,5.430098969e+03,4.587381002e+03,7.108448443e+03
2.600000000e-03,-4.000000000e-04,1.034863585e+01,5.344933285e+03,4.521109990e+03,7.000624784e+03
2.612500000e-03,-4.000000000e-04,1.028234571e+01,5.261826119e+03,4.455827566e+03,6.895013663e+03
2.625000000e-03,-4.000000000e-04,1.021708186e+01,5.180719605e+03,4.391527146e+03,6.791565821e+03
2.637500000e-03,-4.000000000e-04,1.015281962e+01,5.101557394e+03,4.328201617e+03,6.690232962e+03
2.650000000e-03,-4.000000000e-04,1.008953505e+01,5.024284630e+03,4.265843376e+03,6.590967740e+03
2.662500000e-03,-4.000000000e-04,1.002720486e+01,4.948847926e+03,4.204444362e+03,6.493723754e+03
2.675000000e-03,-4.000000000e-04,9.965806419e+00,4.875195341e+03,4.143996088e+03,6.398455532e+03
2.687500000e-03,-4.000000000e-04,9.905317751e+00,4.803276353e+03,4.084489677e+03,6.305118528e+03
2.700000000e-03,-4.000000000e-04,9.845717492e+00,4.733041835e+03,4.025915890e+03,6.213669107e+03
2.712500000e-03,-4.000000000e-04,9.786984886e+00,4.664444028e+03,3.968265158e+03,6.124064537e+03
2.725000000e-03,-4.000000000e-04,9.729099765e+00,4.597436513e+03,3.911527612e+03,6.036262979e+03
2.737500000e-03,-4.000000000e-04,9.672042535e+00,4.531974187e+03,3.855693108e+03,5.950223473e+03
2.750000000e-03,-4.000000000e-04,9.615794155e+00,4.468013233e+03,3.800751259e+03,5.865905931e+03
2.762500000e-03,-4.000000000e-04,9.560336126e+00,4.405511093e+03,3.746691460e+03,5.783271124e+03
2.775000000e-03,-4.000000000e-04,9.505650472e+00,4.344426441e+03,3.693502910e+03,5.702280671e+03
2.787500000e-03,-4.000000000e-04,9.451719726e+00,4.284719152e+03,3.641174639e+03,5.622897026e+03
2.800000000e-03,-4.000000000e-04,9.398526916e+00,4.226350278e+03,3.589695530e+03,5.545083469e+03
2.812500000e-03,-4.000000000e-04,9.346055550e+00,4.169282019e+03,3.539054341e+03,5.468804091e+03
2.825000000e-03,-4.000000000e-04,9.294289600e+00,4.113477692e+03,3.489239724e+03,5.394023783e+03
2.837500000e-03,-4.000000000e-04,9.243213490e+00,4.058901707e+03,3.440240247e+03,5.320708226e+03
2.850000000e-03,-4.000000000e-04,9.192812083e+00,4.005519536e+03,3.392044412e+03,5.248823873e+03
2.862500000e-03,-4.000000000e-04,9.143070667e+00,3.953297689e+03,3.344640672e+03,5.178337942e+03
2.875000000e-03,-4.000000000e-04,9.093974942e+00,3.902203683e+03,3.298017447e+03,5.109218400e+03
2.887500000e-03,-4.000000000e-04,9.045511007e+00,3.852206017e+03,3.252163139e+03,5.041433951e+03
2.900000000e-03,-4.000000000e-04,8.997665350e+00,3.803274147e+03,3.207066151e+03,4.974954023e+03
2.912500000e-03,-4.000000000e-04,8.950424836e+00,3.755378456e+03,3.162714893e+03,4.909748755e+03
2.925000000e-03,-4.000000000e-04,8.903776691e+00,3.708490230e+03,3.119097802e+03,4.845788985e+03
2.937500000e-03,-4.000000000e-04,8.857708498e+00,3.662581632e+03,3.076203351e+03,4.783046233e+03
2.950000000e-03,-4.000000000e-04,8.812208181e+00,3.617625680e+03,3.034020057e+03,4.721492695e+03
2.962500000e-03,-4.000000000e-04,8.767263996e+00,3.573596216e+03,2.992536498e+03,4.661101223e+03
2.975000000e-03,-4.000000000e-04,8.722864521e+00,3.530467886e+03,2.951741316e+03,4.601845314e+03
2.987500000e-03,-4.000000000e-04,8.678998647e+00,3.488216119e+03,2.911623230e+03,4.543699101e+03
3.000000000e-03,-4.000000000e-04,8.635655565e+00,3.446817095e+03,2.872171042e+03,4.486637335e+03
0.000000000e+00,-3.920833333e-04,nan,nan,nan,nan
1.250000000e-05,-3.920833333e-04,nan,nan,nan,nan
2.500000000e-05,-3.920833333e-04,1.312796424e+03,3.188778950e+07,-5.691542398e+06,3.239173928e+07
3.750000000e-05,-3.920833333e-04,1.033666222e+03,1.573206899e+07,-6.172296978e+06,1.689956345e+07
5.000000000e-05,-3.920833333e-04,8.786086780e+02,9.890453125e+06,-4.601355812e+06,1.090841594e+07
6.250000000e-05,-3.920833333e-04,7.743946317e+02,7.070175858e+06,-3.536582517e+06,7.905365429e+06
7.500000000e-05,-3.920833333e-04,6.970472335e+02,5.435468771e+06,-2.819578531e+06,6.123262517e+06
8.750000000e-05,-3.920833333e-04,6.361438498e+02,4.378156377e+06,-2.311701859e+06,4.950981594e+06
1.000000000e-04,-3.920833333e-04,5.862693855e+02,3.642488227e+06,-1.935416750e+06,4.124749505e+06
1.125000000e-04,-3.920833333e-04,5.442710727e+02,3.103114716e+06,-1.646480863e+06,3.512864953e+06
1.250000000e-04,-3.920833333e-04,5.081618286e+02,2.691748040e+06,-1.418257865e+06,3.042525741e+06
1.375000000e-04,-3.920833333e-04,4.766135210e+02,2.368184982e+06,-1.233870608e+06,2.670343945e+06
1.500000000e-04,-3.920833333e-04,4.486971862e+02,2.107304154e+06,-1.082144798e+06,2.368917086e+06
