r,z,V,Er,Ez,Emag
2.212500000e-05,-4.000000000e-04,1.324533206e+03,4.450934267e+07,-3.257557281e+07,5.515659099e+07
2.250000000e-05,-4.000000000e-04,1.308430312e+03,4.147637056e+07,-2.966966074e+07,5.099586340e+07
2.287500000e-05,-4.000000000e-04,1.293360600e+03,3.896896460e+07,-2.735966135e+07,4.761440193e+07
2.325000000e-05,-4.000000000e-04,1.279156157e+03,3.684263531e+07,-2.546474033e+07,4.478652450e+07
2.362500000e-05,-4.000000000e-04,1.265692794e+03,3.500390388e+07,-2.387282002e+07,4.236962146e+07
2.400000000e-05,-4.000000000e-04,1.252875300e+03,3.338920143e+07,-2.251022908e+07,4.026846390e+07
2.437500000e-05,-4.000000000e-04,1.240628563e+03,3.195352913e+07,-2.132626645e+07,3.841663266e+07
2.475000000e-05,-4.000000000e-04,1.228891923e+03,3.066396794e+07,-2.028472995e+07,3.676614202e+07
2.512500000e-05,-4.000000000e-04,1.217615440e+03,2.949576592e+07,-1.935897680e+07,3.528130085e+07
2.550000000e-05,-4.000000000e-04,1.206757327e+03,2.842987504e+07,-1.852889809e+07,3.393490621e+07
2.587500000e-05,-4.000000000e-04,1.196282127e+03,2.745134253e+07,-1.777898797e+07,3.270578878e+07
2.625000000e-05,-4.000000000e-04,1.186159402e+03,2.654822682e+07,-1.709706804e+07,3.157717661e+07
2.662500000e-05,-4.000000000e-04,1.176362747e+03,2.571084677e+07,-1.647341942e+07,3.053557252e+07
2.700000000e-05,-4.000000000e-04,1.166869049e+03,2.493124936e+07,-1.590017672e+07,2.956996473e+07
2.737500000e-05,-4.000000000e-04,1.157657918e+03,2.420282414e+07,-1.537089537e+07,2.867125949e+07
2.775000000e-05,-4.000000000e-04,1.148711232e+03,2.352001881e+07,-1.488023656e+07,2.783186528e+07
2.812500000e-05,-4.000000000e-04,1.140012792e+03,2.287812588e+07,-1.442373371e+07,2.704538293e+07
2.850000000e-05,-4.000000000e-04,1.131548029e+03,2.227312023e+07,-1.399761659e+07,2.630637100e+07
2.887500000e-05,-4.000000000e-04,1.123303777e+03,2.170153371e+07,-1.359867715e+07,2.561016567e+07
2.925000000e-05,-4.000000000e-04,1.115268079e+03,2.116035719e+07,-1.322416560e+07,2.495274077e+07
2.962500000e-05,-4.000000000e-04,1.107430037e+03,2.064696313e+07,-1.287170915e+07,2.433059767e+07
3.000000000e-05,-4.000000000e-04,1.099779674e+03,2.015904384e+07,-1.253924775e+07,2.374067780e+07
3.037500000e-05,-4.000000000e-04,1.092307826e+03,1.969456161e+07,-1.222498276e+07,2.318029250e+07
3.075000000e-05,-4.000000000e-04,1.085006050e+03,1.925170828e+07,-1.192733557e+07,2.264706616e+07
3.112500000e-05,-4.000000000e-04,1.077866543e+03,1.882887202e+07,-1.164491399e+07,2.213888984e+07
3.150000000e-05,-4.000000000e-04,1.070882075e+03,1.842460995e+07,-1.137648470e+07,2.165388316e+07
3.187500000e-05,-4.000000000e-04,1.064045926e+03,1.803762539e+07,-1.112095060e+07,2.119036271e+07
3.225000000e-05,-4.000000000e-04,1.057351843e+03,1.766674872e+07,-1.087733192e+07,2.074681566e+07
3.262500000e-05,-4.000000000e-04,1.050793984e+03,1.731092142e+07,-1.064475050e+07,2.032187771e+07
3.300000000e-05,-4.000000000e-04,1.044366891e+03,1.696918238e+07,-1.042241655e+07,1.991431439e+07
3.337500000e-05,-4.000000000e-04,1.038065446e+03,1.664065643e+07,-1.020961748e+07,1.952300529e+07
3.375000000e-05,-4.000000000e-04,1.031884847e+03,1.632454433e+07,-1.000570843e+07,1.914693053e+07
3.412500000e-05,-4.000000000e-04,1.025820578e+03,1.602011436e+07,-9.810104117e+06,1.878515922e+07
3.450000000e-05,-4.000000000e-04,1.019868385e+03,1.572669489e+07,-9.622271978e+06,1.843683949e+07
3.487500000e-05,-4.000000000e-04,1.014024258e+03,1.544366805e+07,-9.441726132e+06,1.810118988e+07
3.525000000e-05,-4.000000000e-04,1.008284406e+03,1.517046416e+07,-9.268022241e+06,1.777749192e+07
3.562500000e-05,-4.000000000e-04,1.002645248e+03,1.490655687e+07,-9.100753031e+06,1.746508355e+07
3.600000000e-05,-4.000000000e-04,9.971033878e+02,1.465145896e+07,-8.939544389e+06,1.716335351e+07
3.637500000e-05,-4.000000000e-04,9.916556090e+02,1.440471853e+07,-8.784051952e+06,1.687173626e+07
3.675000000e-05,-4.000000000e-04,9.862988568e+02,1.416591571e+07,-8.633958126e+06,1.658970768e+07
3.712500000e-05,-4.000000000e-04,9.810302289e+02,1.393465977e+07,-8.488969448e+06,1.631678109e+07
3.750000000e-05,-4.000000000e-04,9.758469643e+02,1.371058648e+07,-8.348814279e+06,1.605250390e+07
3.787500000e-05,-4.000000000e-04,9.707464338e+02,1.349335582e+07,-8.213240744e+06,1.579645450e+07
3.825000000e-05,-4.000000000e-04,9.657261319e+02,1.328264987e+07,-8.082014920e+06,1.554823954e+07
3.862500000e-05,-4.000000000e-04,9.607836681e+02,1.307817101e+07,-7.954919211e+06,1.530749152e+07
3.900000000e-05,-4.000000000e-04,9.559167602e+02,1.287964024e+07,-7.831750913e+06,1.507386663e+07
3.937500000e-05,-4.000000000e-04,9.511232272e+02,1.268679567e+07,-7.712320921e+06,1.484704275e+07
3.975000000e-05,-4.000000000e-04,9.464009835e+02,1.249939116e+07,-7.596452574e+06,1.462671772e+07
4.012500000e-05,-4.000000000e-04,9.417480329e+02,1.231719516e+07,-7.483980620e+06,1.441260776e+07
4.050000000e-05,-4.000000000e-04,9.371624634e+02,1.213998954e+07,-7.374750283e+06,1.420444605e+07
4.087500000e-05,-4.000000000e-04,9.326424427e+02,1.196756863e+07,-7.268616421e+06,1.400198141e+07
4.125000000e-05,-4.000000000e-04,9.281862131e+02,1.179973829e+07,-7.165442767e+06,1.380497714e+07
4.162500000e-05,-4.000000000e-04,9.237920881e+02,1.163631511e+07,-7.065101242e+06,1.361320994e+07
4.200000000e-05,-4.000000000e-04,9.194584476e+02,1.147712562e+07,-6.967471333e+06,1.342646898e+07
4.237500000e-05,-4.000000000e-04,9.151837352e+02,1.132200560e+07,-6.872439524e+06,1.324455495e+07
4.275000000e-05,-4.000000000e-04,9.109664542e+02,1.117079949e+07,-6.779898786e+06,1.306727932e+07
4.312500000e-05,-4.000000000e-04,9.068051648e+02,1.102335976e+07,-6.689748101e+06,1.289446354e+07
4.350000000e-05,-4.000000000e-04,9.026984811e+02,1.087954642e+07,-6.601892041e+06,1.272593843e+07
4.387500000e-05,-4.000000000e-04,8.986450684e+02,1.073922650e+07,-6.516240372e+06,1.256154347e+07
4.425000000e-05,-4.000000000e-04,8.946436404e+02,1.060227362e+07,-6.432707696e+06,1.240112633e+07
4.462500000e-05,-4.000000000e-04,8.906929573e+02,1.046856756e+07,-6.351213125e+06,1.224454225e+07
4.500000000e-05,-4.000000000e-04,8.867918232e+02,1.033799388e+07,-6.271679977e+06,1.209165362e+07
4.537500000e-05,-4.000000000e-04,8.829390840e+02,1.021044360e+07,-6.194035500e+06,1.194232952e+07
4.575000000e-05,-4.000000000e-04,8.791336256e+02,1.008581281e+07,-6.118210616e+06,1.179644528e+07
4.612500000e-05,-4.000000000e-04,8.753743719e+02,9.964002413e+06,-6.044139689e+06,1.165388213e+07
4.650000000e-05,-4.000000000e-04,8.716602831e+02,9.844917834e+06,-5.971760302e+06,1.151452684e+07
4.687500000e-05,-4.000000000e-04,8.679903541e+02,9.728468751e+06,-5.901013063e+06,1.137827137e+07
4.725000000e-05,-4.000000000e-04,8.643636129e+02,9.614568857e+06,-5.831841416e+06,1.124501261e+07
4.762500000e-05,-4.000000000e-04,8.607791191e+02,9.503135634e+06,-5.764191468e+06,1.111465205e+07
4.800000000e-05,-4.000000000e-04,8.572359627e+02,9.394090142e+06,-5.698011836e+06,1.098709554e+07
4.837500000e-05,-4.000000000e-04,8.537332625e+02,9.287356821e+06,-5.633253493e+06,1.086225306e+07
4.875000000e-05,-4.000000000e-04,8.502701651e+02,9.182863310e+06,-5.569869634e+06,1.074003847e+07
4.912500000e-05,-4.000000000e-04,8.468458437e+02,9.080540277e+06,-5.507815548e+06,1.062036929e+07
4.950000000e-05,-4.000000000e-04,8.434594969e+02,8.980321255e+06,-5.447048500e+06,1.050316653e+07
4.987500000e-05,-4.000000000e-04,8.401103478e+02,8.882142495e+06,-5.387527619e+06,1.038835450e+07
5.025000000e-05,-4.000000000e-04,8.367976427e+02,8.785942825e+06,-5.329213796e+06,1.027586060e+07
5.062500000e-05,-4.000000000e-04,8.335206506e+02,8.691663521e+06,-5.272069588e+06,1.016561521e+07
5.100000000e-05,-4.000000000e-04,8.302786621e+02,8.599248179e+06,-5.216059129e+06,1.005755150e+07
5.137500000e-05,-4.000000000e-04,8.270709883e+02,8.508642603e+06,-5.161148042e+06,9.951605301e+06
5.175000000e-05,-4.000000000e-04,8.238969604e+02,8.419794695e+06,-5.107303367e+06,9.847714983e+06
5.212500000e-05,-4.000000000e-04,8.207559288e+02,8.332654352e+06,-5.054493482e+06,9.745821305e+06
5.250000000e-05,-4.000000000e-04,8.176472622e+02,8.247173371e+06,-5.002688036e+06,9.645867312e+06
5.287500000e-05,-4.000000000e-04,8.145703472e+02,8.163305360e+06,-4.951857884e+06,9.547798223e+06
5.325000000e-05,-4.000000000e-04,8.115245872e+02,8.081005647e+06,-4.901975028e+06,9.451561323e+06
5.362500000e-05,-4.000000000e-04,8.085094023e+02,8.000231205e+06,-4.853012558e+06,9.357105868e+06
5.400000000e-05,-4.000000000e-04,8.055242283e+02,7.920940575e+06,-4.804944600e+06,9.264382991e+06
5.437500000e-05,-4.000000000e-04,8.025685164e+02,7.843093793e+06,-4.757746263e+06,9.173345613e+06
5.475000000e-05,-4.000000000e-04,7.996417323e+02,7.766652321e+06,-4.711393595e+06,9.083948364e+06
5.512500000e-05,-4.000000000e-04,7.967433561e+02,7.691578988e+06,-4.665863536e+06,8.996147501e+06
5.550000000e-05,-4.000000000e-04,7.938728815e+02,7.617837924e+06,-4.621133878e+06,8.909900838e+06
5.587500000e-05,-4.000000000e-04,7.910298155e+02,7.545394505e+06,-4.577183223e+06,8.825167675e+06
5.625000000e-05,-4.000000000e-04,7.882136776e+02,7.474215300e+06,-4.533990946e+06,8.741908730e+06
5.662500000e-05,-4.000000000e-04,7.854240000e+02,7.404268017e+06,-4.491537162e+06,8.660086082e+06
5.700000000e-05,-4.000000000e-04,7.826603265e+02,7.335521458e+06,-4.449802689e+06,8.579663107e+06
5.737500000e-05,-4.000000000e-04,7.799222126e+02,7.267945466e+06,-4.408769020e+06,8.500604424e+06
5.775000000e-05,-4.000000000e-04,7.772092248e+02,7.201510890e+06,-4.368418291e+06,8.422875843e+06
5.812500000e-05,-4.000000000e-04,7.745209403e+02,7.136189537e+06,-4.328733252e+06,8.346444314e+06
5.850000000e-05,-4.000000000e-04,7.718569469e+02,7.071954135e+06,-4.289697244e+06,8.271277877e+06
5.887500000e-05,-4.000000000e-04,7.692168422e+02,7.008778293e+06,-4.251294168e+06,8.197345623e+06
5.925000000e-05,-4.000000000e-04,7.666002339e+02,6.946636469e+06,-4.213508466e+06,8.124617642e+06
5.962500000e-05,-4.000000000e-04,7.640067387e+02,6.885503935e+06,-4.176325096e+06,8.053064991e+06
6.000000000e-05,-4.000000000e-04,7.614359828e+02,6.825356741e+06,-4.139729510e+06,7.982659648e+06
0.000000000e+00,-3.996250000e-04,nan,nan,nan,nan
3.750000000e-07,-3.996250000e-04,nan,nan,nan,nan
7.500000000e-07,-3.996250000e-04,nan,nan,nan,nan
1.125000000e-06,-3.996250000e-04,nan,nan,nan,nan
1.500000000e-06,-3.996250000e-04,nan,nan,nan,nan
1.875000000e-06,-3.996250000e-04,nan,nan,nan,nan
2.250000000e-06,-3.996250000e-04,nan,nan,nan,nan
2.625000000e-06,-3.996250000e-04,nan,nan,nan,nan
3.000000000e-06,-3.996250000e-04,nan,nan,nan,nan
3.375000000e-06,-3.996250000e-04,nan,nan,nan,nan
3.750000000e-06,-3.996250000e-04,nan,nan,nan,nan
4.125000000e-06,-3.996250000e-04,nan,nan,nan,nan
4.500000000e-06,-3.996250000e-04,nan,nan,nan,nan
4.875000000e-06,-3.996250000e-04,nan,nan,nan,nan
5.250000000e-06,-3.996250000e-04,nan,nan,nan,nan
5.625000000e-06,-3.996250000e-04,nan,nan,nan,nan
6.000000000e-06,-3.996250000e-04,nan,nan,nan,nan
6.375000000e-06,-3.996250000e-04,nan,nan,nan,nan
6.750000000e-06,-3.996250000e-04,nan,nan,nan,nan
7.125000000e-06,-3.996250000e-04,nan,nan,nan,nan
7.500000000e-06,-3.996250000e-04,nan,nan,nan,nan
7.875000000e-06,-3.996250000e-04,nan,nan,nan,nan
8.250000000e-06,-3.996250000e-04,nan,nan,nan,nan
8.625000000e-06,-3.996250000e-04,nan,nan,nan,nan
9.000000000e-06,-3.996250000e-04,nan,nan,nan,nan
9.375000000e-06,-3.996250000e-04,nan,nan,nan,nan
9.750000000e-06,-3.996250000e-04,nan,nan,nan,nan
1.012500000e-05,-3.996250000e-04,nan,nan,nan,nan
1.050000000e-05,-3.996250000e-04,nan,nan,nan,nan
1.087500000e-05,-3.996250000e-04,nan,nan,nan,nan
1.125000000e-05,-3.996250000e-04,nan,nan,nan,nan
1.162500000e-05,-3.996250000e-04,nan,nan,nan,nan
1.200000000e-05,-3.996250000e-04,nan,nan,nan,nan
1.237500000e-05,-3.996250000e-04,nan,nan,nan,nan
1.275000000e-05,-3.996250000e-04,nan,nan,nan,nan
1.312500000e-05,-3.996250000e-04,nan,nan,nan,nan
1.350000000e-05,-3.996250000e-04,nan,nan,nan,nan
1.387500000e-05,-3.996250000e-04,nan,nan,nan,nan
1.425000000e-05,-3.996250000e-04,nan,nan,nan,nan
1.462500000e-05,-3.996250000e-04,nan,nan,nan,nan
1.500000000e-05,-3.996250000e-04,nan,nan,nan,nan
1.537500000e-05,-3.996250000e-04,nan,nan,nan,nan
1.575000000e-05,-3.996250000e-04,nan,nan,nan,nan
1.612500000e-05,-3.996250000e-04,nan,nan,nan,nan
1.650000000e-05,-3.996250000e-04,nan,nan,nan,nan
1.687500000e-05,-3.996250000e-04,nan,nan,nan,nan
1.725000000e-05,-3.996250000e-04,nan,nan,nan,nan
1.762500000e-05,-3.996250000e-04,nan,nan,nan,nan
1.800000000e-05,-3.996250000e-04,nan,nan,nan,nan
1.837500000e-05,-3.996250000e-04,nan,nan,nan,nan
1.875000000e-05,-3.996250000e-04,nan,nan,nan,nan
1.912500000e-05,-3.996250000e-04,nan,nan,nan,nan
1.950000000e-05,-3.996250000e-04,nan,nan,nan,nan
1.987500000e-05,-3.996250000e-04,nan,nan,nan,nan
2.025000000e-05,-3.996250000e-04,1.466341704e+03,1.272929978e+08,-4.535291366e+07,1.351310256e+08
2.062500000e-05,-3.996250000e-04,1.427706899e+03,8.584793854e+07,-4.539893079e+07,9.711298301e+07
2.100000000e-05,-3.996250000e-04,1.399158740e+03,6.837534995e+07,-4.019760715e+07,7.931605198e+07
2.137500000e-05,-3.996250000e-04,1.375503674e+03,5.856303710e+07,-3.578820025e+07,6.863253304e+07
2.175000000e-05,-3.996250000e-04,1.354827499e+03,5.209629594e+07,-3.233946901e+07,6.131774055e+07
2.212500000e-05,-3.996250000e-04,1.336212608e+03,4.740530528e+07,-2.960363049e+07,5.588951518e+07
2.250000000e-05,-3.996250000e-04,1.319141129e+03,4.378370970e+07,-2.737996294e+07,5.163986450e+07
2.287500000e-05,-3.996250000e-04,1.303287624e+03,4.086456611e+07,-2.553142914e+07,4.818471374e+07
2.325000000e-05,-3.996250000e-04,1.288431599e+03,3.843679222e+07,-2.396510994e+07,4.529584408e+07
2.362500000e-05,-3.996250000e-04,1.274415158e+03,3.636942885e+07,-2.261659433e+07,4.282809468e+07
2.400000000e-05,-3.996250000e-04,1.261120348e+03,3.457636458e+07,-2.144001020e+07,4.068413726e+07
2.437500000e-05,-3.996250000e-04,1.248456077e+03,3.299831144e+07,-2.040182701e+07,3.879591606e+07
2.475000000e-05,-3.996250000e-04,1.236350080e+03,3.159289850e+07,-1.947695117e+07,3.711418681e+07
2.512500000e-05,-3.996250000e-04,1.224743757e+03,3.032889700e+07,-1.864620655e+07,3.560228942e+07
2.550000000e-05,-3.996250000e-04,1.213588705e+03,2.918268682e+07,-1.789466614e+07,3.423226966e+07
2.587500000e-05,-3.996250000e-04,1.202844317e+03,2.813600467e+07,-1.721051955e+07,3.298237017e+07
2.625000000e-05,-3.996250000e-04,1.192476072e+03,2.717445875e+07,-1.658428631e+07,3.183535394e+07
2.662500000e-05,-3.996250000e-04,1.182454281e+03,2.628651937e+07,-1.600825764e+07,3.077735228e+07
2.700000000e-05,-3.996250000e-04,1.172753159e+03,2.546281515e+07,-1.547609285e+07,2.979705364e+07
2.737500000e-05,-3.996250000e-04,1.163350110e+03,2.469563097e+07,-1.498252232e+07,2.888512011e+07
2.775000000e-05,-3.996250000e-04,1.154225178e+03,2.397854257e+07,-1.452312547e+07,2.803375960e+07
2.812500000e-05,-3.996250000e-04,1.145360620e+03,2.330614588e+07,-1.409416247e+07,2.723640673e+07
2.850000000e-05,-3.996250000e-04,1.136740559e+03,2.267385323e+07,-1.369244491e+07,2.648748134e+07
2.887500000e-05,-3.996250000e-04,1.128350710e+03,2.207773763e+07,-1.331523528e+07,2.578220296e+07
2.925000000e-05,-3.996250000e-04,1.120178159e+03,2.151441236e+07,-1.296016800e+07,2.511644667e+07
2.962500000e-05,-3.996250000e-04,1.112211171e+03,2.098093655e+07,-1.262518669e+07,2.448662977e+07
3.000000000e-05,-3.996250000e-04,1.104439048e+03,2.047474053e+07,-1.230849393e+07,2.388962165e+07
3.037500000e-05,-3.996250000e-04,1.096851989e+03,1.999356602e+07,-1.200851065e+07,2.332267160e+07
3.075000000e-05,-3.996250000e-04,1.089440996e+03,1.953541795e+07,-1.172384306e+07,2.278335029e+07
3.112500000e-05,-3.996250000e-04,1.082197770e+03,1.909852513e+07,-1.145325549e+07,2.226950209e+07
3.150000000e-05,-3.996250000e-04,1.075114643e+03,1.868130808e+07,-1.119564799e+07,2.177920581e+07
3.187500000e-05,-3.996250000e-04,1.068184507e+03,1.828235237e+07,-1.095003767e+07,2.131074220e+07
3.225000000e-05,-3.996250000e-04,1.061400755e+03,1.790038646e+07,-1.071554305e+07,2.086256692e+07
3.262500000e-05,-3.996250000e-04,1.054757237e+03,1.753426312e+07,-1.049137102e+07,2.043328776e+07
3.300000000e-05,-3.996250000e-04,1.048248208e+03,1.718294377e+07,-1.027680563e+07,2.002164555e+07
3.337500000e-05,-3.996250000e-04,1.041868297e+03,1.684548525e+07,-1.007119873e+07,1.962649783e+07
3.375000000e-05,-3.996250000e-04,1.035612469e+03,1.652102850e+07,-9.873961876e+06,1.924680508e+07
3.412500000e-05,-3.996250000e-04,1.029475999e+03,1.620878890e+07,-9.684559390e+06,1.888161879e+07
3.450000000e-05,-3.996250000e-04,1.023454440e+03,1.590804792e+07,-9.502502436e+06,1.853007126e+07
3.487500000e-05,-3.996250000e-04,1.017543608e+03,1.561814597e+07,-9.327343847e+06,1.819136682e+07
3.525000000e-05,-3.996250000e-04,1.011739552e+03,1.533847617e+07,-9.158673646e+06,1.786477412e+07
3.562500000e-05,-3.996250000e-04,1.006038542e+03,1.506847887e+07,-8.996115155e+06,1.754961947e+07
3.600000000e-05,-3.996250000e-04,1.000437049e+03,1.480763695e+07,-8.839321575e+06,1.724528104e+07
3.637500000e-05,-3.996250000e-04,9.949317299e+02,1.455547163e+07,-8.687973001e+06,1.695118371e+07
3.675000000e-05,-3.996250000e-04,9.895194161e+02,1.431153880e+07,-8.541773785e+06,1.666679460e+07
3.712500000e-05,-3.996250000e-04,9.841970984e+02,1.407542581e+07,-8.400450219e+06,1.639161907e+07
3.750000000e-05,-3.996250000e-04,9.789619174e+02,1.384674858e+07,-8.263748470e+06,1.612519721e+07
3.787500000e-05,-3.996250000e-04,9.738111524e+02,1.362514904e+07,-8.131432764e+06,1.586710072e+07
3.825000000e-05,-3.996250000e-04,9.687422127e+02,1.341029288e+07,-8.003283758e+06,1.561693011e+07
3.862500000e-05,-3.996250000e-04,9.637526290e+02,1.320186752e+07,-7.879097092e+06,1.537431225e+07
3.900000000e-05,-3.996250000e-04,9.588400449e+02,1.299958029e+07,-7.758682097e+06,1.513889809e+07
3.937500000e-05,-3.996250000e-04,9.540022108e+02,1.280315678e+07,-7.641860633e+06,1.491036074e+07
3.975000000e-05,-3.996250000e-04,9.492369766e+02,1.261233942e+07,-7.528466049e+06,1.468839361e+07
4.012500000e-05,-3.996250000e-04,9.445422858e+02,1.242688611e+07,-7.418342245e+06,1.447270880e+07
4.050000000e-05,-3.996250000e-04,9.399161701e+02,1.224656905e+07,-7.311342824e+06,1.426303570e+07
4.087500000e-05,-3.996250000e-04,9.353567439e+02,1.207117365e+07,-7.207330333e+06,1.405911960e+07
4.125000000e-05,-3.996250000e-04,9.308622000e+02,1.190049754e+07,-7.106175570e+06,1.386072051e+07
4.162500000e-05,-3.996250000e-04,9.264308047e+02,1.173434971e+07,-7.007756956e+06,1.366761210e+07
4.200000000e-05,-3.996250000e-04,9.220608943e+02,1.157254964e+07,-6.911959964e+06,1.347958069e+07
4.237500000e-05,-3.996250000e-04,9.177508704e+02,1.141492662e+07,-6.818676606e+06,1.329642435e+07
4.275000000e-05,-3.996250000e-04,9.134991974e+02,1.126131903e+07,-6.727804956e+06,1.311795204e+07
4.312500000e-05,-3.996250000e-04,9.093043984e+02,1.111157373e+07,-6.639248722e+06,1.294398294e+07
4.350000000e-05,-3.996250000e-04,9.051650525e+02,1.096554550e+07,-6.552916849e+06,1.277434567e+07
4.387500000e-05,-3.996250000e-04,9.010797919e+02,1.082309652e+07,-6.468723160e+06,1.260887773e+07
4.425000000e-05,-3.996250000e-04,8.970472991e+02,1.068409588e+07,-6.386586026e+06,1.244742487e+07
4.462500000e-05,-3.996250000e-04,8.930663045e+02,1.054841912e+07,-6.306428059e+06,1.228984055e+07
4.500000000e-05,-3.996250000e-04,8.891355841e+02,1.041594787e+07,-6.228175836e+06,1.213598551e+07
4.537500000e-05,-3.996250000e-04,8.852539570e+02,1.028656943e+07,-6.151759641e+06,1.198572723e+07
4.575000000e-05,-3.996250000e-04,8.814202839e+02,1.016017645e+07,-6.077113227e+06,1.183893959e+07
4.612500000e-05,-3.996250000e-04,8.776334643e+02,1.003666659e+07,-6.004173599e+06,1.169550242e+07
4.650000000e-05,-3.996250000e-04,8.738924357e+02,9.915942244e+06,-5.932880809e+06,1.155530118e+07
4.687500000e-05,-3.996250000e-04,8.701961711e+02,9.797910231e+06,-5.863177775e+06,1.141822659e+07
4.725000000e-05,-3.996250000e-04,8.665436777e+02,9.682481568e+06,-5.795010100e+06,1.128417438e+07
4.762500000e-05,-3.996250000e-04,8.629339952e+02,9.569571217e+06,-5.728325918e+06,1.115304493e+07
4.800000000e-05,-3.996250000e-04,8.593661946e+02,9.459097869e+06,-5.663075745e+06,1.102474305e+07
4.837500000e-05,-3.996250000e-04,8.558393769e+02,9.350983729e+06,-5.599212334e+06,1.089917774e+07
4.875000000e-05,-3.996250000e-04,8.523526713e+02,9.245154334e+06,-5.536690556e+06,1.077626192e+07
4.912500000e-05,-3.996250000e-04,8.489052345e+02,9.141538365e+06,-5.475467273e+06,1.065591223e+07
4.950000000e-05,-3.996250000e-04,8.454962494e+02,9.040067480e+06,-5.415501230e+06,1.053804885e+07
4.987500000e-05,-3.996250000e-04,8.421249239e+02,8.940676161e+06,-5.356752950e+06,1.042259528e+07
5.025000000e-05,-3.996250000e-04,8.387904902e+02,8.843301560e+06,-5.299184637e+06,1.030947818e+07
5.062500000e-05,-3.996250000e-04,8.354922032e+02,8.747883370e+06,-5.242760087e+06,1.019862720e+07
