# Nahfeldausschnitt, fuer alle Vorratsvarianten identisch
# |E| ist im Inneren der Fluessigkeit nicht definiert (idealer Leiter) und dort 0
r_m,z_m,phi_V,E_V_per_m,region
3.9832636e-04,-2.3000000e-04,1.3543478e+03,5.5477900e+05,reservoir_solid
4.0167364e-04,-2.3000000e-04,1.3541928e+03,5.5508304e+05,reservoir_solid
4.0502092e-04,-2.3000000e-04,1.3540529e+03,5.5535353e+05,reservoir_solid
4.0836820e-04,-2.3000000e-04,1.3539151e+03,5.5562039e+05,reservoir_solid
4.1171548e-04,-2.3000000e-04,1.3537773e+03,5.5588847e+05,reservoir_solid
4.1506276e-04,-2.3000000e-04,1.3536394e+03,5.5615775e+05,reservoir_solid
4.1841004e-04,-2.3000000e-04,1.3535016e+03,5.5642824e+05,reservoir_solid
4.2175732e-04,-2.3000000e-04,1.3533638e+03,5.5669993e+05,reservoir_solid
4.2510460e-04,-2.3000000e-04,1.3532361e+03,5.5694951e+05,reservoir_solid
4.2845188e-04,-2.3000000e-04,1.3531146e+03,5.5718573e+05,reservoir_solid
4.3179916e-04,-2.3000000e-04,1.3529932e+03,5.5742286e+05,reservoir_solid
4.3514644e-04,-2.3000000e-04,1.3528717e+03,5.5766091e+05,reservoir_solid
4.3849372e-04,-2.3000000e-04,1.3527503e+03,5.5789987e+05,reservoir_solid
4.4184100e-04,-2.3000000e-04,1.3526288e+03,5.5813974e+05,reservoir_solid
4.4518828e-04,-2.3000000e-04,1.3525074e+03,5.5838053e+05,reservoir_solid
4.4853556e-04,-2.3000000e-04,1.3523982e+03,5.5859460e+05,reservoir_solid
4.5188285e-04,-2.3000000e-04,1.3522923e+03,5.5880177e+05,reservoir_solid
4.5523013e-04,-2.3000000e-04,1.3521865e+03,5.5900963e+05,reservoir_solid
4.5857741e-04,-2.3000000e-04,1.3520806e+03,5.5921816e+05,reservoir_solid
4.6192469e-04,-2.3000000e-04,1.3519748e+03,5.5942737e+05,reservoir_solid
4.6527197e-04,-2.3000000e-04,1.3518689e+03,5.5963727e+05,reservoir_solid
4.6861925e-04,-2.3000000e-04,1.3517630e+03,5.5984784e+05,reservoir_solid
4.7196653e-04,-2.3000000e-04,1.3516618e+03,5.6004871e+05,reservoir_solid
4.7531381e-04,-2.3000000e-04,1.3515707e+03,5.6022769e+05,reservoir_solid
4.7866109e-04,-2.3000000e-04,1.3514795e+03,5.6040717e+05,reservoir_solid
4.8200837e-04,-2.3000000e-04,1.3513884e+03,5.6058714e+05,reservoir_solid
4.8535565e-04,-2.3000000e-04,1.3512972e+03,5.6076762e+05,reservoir_solid
4.8870293e-04,-2.3000000e-04,1.3512061e+03,5.6094859e+05,reservoir_solid
4.9205021e-04,-2.3000000e-04,1.3511149e+03,5.6113007e+05,reservoir_solid
4.9539749e-04,-2.3000000e-04,1.3510238e+03,5.6131203e+05,reservoir_solid
4.9874477e-04,-2.3000000e-04,1.3509348e+03,5.6148986e+05,reservoir_solid
5.0209205e-04,-2.3000000e-04,1.3508574e+03,5.6164276e+05,reservoir_solid
5.0543933e-04,-2.3000000e-04,1.3507800e+03,5.6179601e+05,reservoir_solid
5.0878661e-04,-2.3000000e-04,1.3507026e+03,5.6194962e+05,reservoir_solid
5.1213389e-04,-2.3000000e-04,1.3506252e+03,5.6210360e+05,reservoir_solid
5.1548117e-04,-2.3000000e-04,1.3505478e+03,5.6225794e+05,reservoir_solid
5.1882845e-04,-2.3000000e-04,1.3504704e+03,5.6241263e+05,reservoir_solid
5.2217573e-04,-2.3000000e-04,1.3503930e+03,5.6256769e+05,reservoir_solid
5.2552301e-04,-2.3000000e-04,1.3503156e+03,5.6272310e+05,reservoir_solid
5.2887029e-04,-2.3000000e-04,1.3502414e+03,5.6287203e+05,reservoir_solid
5.3221757e-04,-2.3000000e-04,1.3501768e+03,5.6300030e+05,reservoir_solid
5.3556485e-04,-2.3000000e-04,1.3501121e+03,5.6312882e+05,reservoir_solid
5.3891213e-04,-2.3000000e-04,1.3500475e+03,5.6325760e+05,reservoir_solid
5.4225941e-04,-2.3000000e-04,1.3499829e+03,5.6338663e+05,reservoir_solid
5.4560669e-04,-2.3000000e-04,1.3499183e+03,5.6351593e+05,reservoir_solid
5.4895397e-04,-2.3000000e-04,1.3498536e+03,5.6364547e+05,reservoir_solid
5.5230126e-04,-2.3000000e-04,1.3497890e+03,5.6377528e+05,reservoir_solid
5.5564854e-04,-2.3000000e-04,1.3497244e+03,5.6390533e+05,reservoir_solid
5.5899582e-04,-2.3000000e-04,1.3496598e+03,5.6403565e+05,reservoir_solid
5.6234310e-04,-2.3000000e-04,1.3496012e+03,5.6415308e+05,reservoir_solid
5.6569038e-04,-2.3000000e-04,1.3495484e+03,5.6425835e+05,reservoir_solid
5.6903766e-04,-2.3000000e-04,1.3494955e+03,5.6436380e+05,reservoir_solid
5.7238494e-04,-2.3000000e-04,1.3494427e+03,5.6446944e+05,reservoir_solid
5.7573222e-04,-2.3000000e-04,1.3493898e+03,5.6457525e+05,reservoir_solid
5.7907950e-04,-2.3000000e-04,1.3493369e+03,5.6468125e+05,reservoir_solid
5.8242678e-04,-2.3000000e-04,1.3492841e+03,5.6478742e+05,reservoir_solid
5.8577406e-04,-2.3000000e-04,1.3492312e+03,5.6489378e+05,reservoir_solid
5.8912134e-04,-2.3000000e-04,1.3491784e+03,5.6500031e+05,reservoir_solid
5.9246862e-04,-2.3000000e-04,1.3491255e+03,5.6510702e+05,reservoir_solid
5.9581590e-04,-2.3000000e-04,1.3490727e+03,5.6521392e+05,reservoir_solid
5.9916318e-04,-2.3000000e-04,1.3490294e+03,5.6530031e+05,reservoir_solid
6.0251046e-04,-2.3000000e-04,1.3489873e+03,5.6538417e+05,reservoir_solid
6.0585774e-04,-2.3000000e-04,1.3489452e+03,5.6546815e+05,reservoir_solid
6.0920502e-04,-2.3000000e-04,1.3489032e+03,5.6555227e+05,reservoir_solid
6.1255230e-04,-2.3000000e-04,1.3488611e+03,5.6563651e+05,reservoir_solid
6.1589958e-04,-2.3000000e-04,1.3488190e+03,5.6572087e+05,reservoir_solid
6.1924686e-04,-2.3000000e-04,1.3487770e+03,5.6580536e+05,reservoir_solid
6.2259414e-04,-2.3000000e-04,1.3487349e+03,5.6588997e+05,reservoir_solid
6.2594142e-04,-2.3000000e-04,1.3486928e+03,5.6597471e+05,reservoir_solid
6.2928870e-04,-2.3000000e-04,1.3486507e+03,5.6605958e+05,reservoir_solid
6.3263598e-04,-2.3000000e-04,1.3486087e+03,5.6614457e+05,reservoir_solid
6.3598326e-04,-2.3000000e-04,1.3485694e+03,5.6622370e+05,reservoir_solid
6.3933054e-04,-2.3000000e-04,1.3485371e+03,5.6628744e+05,reservoir_solid
6.4267782e-04,-2.3000000e-04,1.3485049e+03,5.6635126e+05,reservoir_solid
6.4602510e-04,-2.3000000e-04,1.3484727e+03,5.6641517e+05,reservoir_solid
6.4937238e-04,-2.3000000e-04,1.3484404e+03,5.6647917e+05,reservoir_solid
6.5271967e-04,-2.3000000e-04,1.3484082e+03,5.6654326e+05,reservoir_solid
6.5606695e-04,-2.3000000e-04,1.3483760e+03,5.6660743e+05,reservoir_solid
6.5941423e-04,-2.3000000e-04,1.3483438e+03,5.6667169e+05,reservoir_solid
6.6276151e-04,-2.3000000e-04,1.3483115e+03,5.6673603e+05,reservoir_solid
6.6610879e-04,-2.3000000e-04,1.3482793e+03,5.6680047e+05,reservoir_solid
6.6945607e-04,-2.3000000e-04,1.3482471e+03,5.6686498e+05,reservoir_solid
6.7280335e-04,-2.3000000e-04,1.3482149e+03,5.6692959e+05,reservoir_solid
6.7615063e-04,-2.3000000e-04,1.3481826e+03,5.6699428e+05,reservoir_solid
6.7949791e-04,-2.3000000e-04,1.3481558e+03,5.6704718e+05,reservoir_solid
6.8284519e-04,-2.3000000e-04,1.3481325e+03,5.6709214e+05,reservoir_solid
6.8619247e-04,-2.3000000e-04,1.3481093e+03,5.6713716e+05,reservoir_solid
6.8953975e-04,-2.3000000e-04,1.3480861e+03,5.6718225e+05,reservoir_solid
6.9288703e-04,-2.3000000e-04,1.3480628e+03,5.6722739e+05,reservoir_solid
6.9623431e-04,-2.3000000e-04,1.3480396e+03,5.6727260e+05,reservoir_solid
6.9958159e-04,-2.3000000e-04,1.3480163e+03,5.6731787e+05,reservoir_solid
7.0292887e-04,-2.3000000e-04,1.3479931e+03,5.6736319e+05,reservoir_solid
7.0627615e-04,-2.3000000e-04,1.3479699e+03,5.6740858e+05,reservoir_solid
7.0962343e-04,-2.3000000e-04,1.3479466e+03,5.6745403e+05,reservoir_solid
7.1297071e-04,-2.3000000e-04,1.3479234e+03,5.6749954e+05,reservoir_solid
7.1631799e-04,-2.3000000e-04,1.3479001e+03,5.6754511e+05,reservoir_solid
7.1966527e-04,-2.3000000e-04,1.3478769e+03,5.6759074e+05,reservoir_solid
7.2301255e-04,-2.3000000e-04,1.3478537e+03,5.6763643e+05,reservoir_solid
7.2635983e-04,-2.3000000e-04,1.3478366e+03,5.6766831e+05,reservoir_solid
7.2970711e-04,-2.3000000e-04,1.3478216e+03,5.6769548e+05,reservoir_solid
7.3305439e-04,-2.3000000e-04,1.3478066e+03,5.6772270e+05,reservoir_solid
7.3640167e-04,-2.3000000e-04,1.3477916e+03,5.6774995e+05,reservoir_solid
7.3974895e-04,-2.3000000e-04,1.3477766e+03,5.6777725e+05,reservoir_solid
7.4309623e-04,-2.3000000e-04,1.3477616e+03,5.6780459e+05,reservoir_solid
7.4644351e-04,-2.3000000e-04,1.3477466e+03,5.6783198e+05,reservoir_solid
7.4979079e-04,-2.3000000e-04,1.3477316e+03,5.6785941e+05,reservoir_solid
7.5313808e-04,-2.3000000e-04,1.3477166e+03,5.6788688e+05,reservoir_solid
7.5648536e-04,-2.3000000e-04,1.3477016e+03,5.6791440e+05,reservoir_solid
7.5983264e-04,-2.3000000e-04,1.3476866e+03,5.6794196e+05,reservoir_solid
7.6317992e-04,-2.3000000e-04,1.3476716e+03,5.6796956e+05,reservoir_solid
7.6652720e-04,-2.3000000e-04,1.3476566e+03,5.6799721e+05,reservoir_solid
7.6987448e-04,-2.3000000e-04,1.3476416e+03,5.6802490e+05,reservoir_solid
7.7322176e-04,-2.3000000e-04,1.3476266e+03,5.6805263e+05,reservoir_solid
7.7656904e-04,-2.3000000e-04,1.3476164e+03,5.6806937e+05,reservoir_solid
7.7991632e-04,-2.3000000e-04,1.3476091e+03,5.6807927e+05,reservoir_solid
7.8326360e-04,-2.3000000e-04,1.3476017e+03,5.6808920e+05,reservoir_solid
7.8661088e-04,-2.3000000e-04,1.3475944e+03,5.6809917e+05,reservoir_solid
7.8995816e-04,-2.3000000e-04,1.3475871e+03,5.6810917e+05,reservoir_solid
7.9330544e-04,-2.3000000e-04,1.3475798e+03,5.6811920e+05,reservoir_solid
7.9665272e-04,-2.3000000e-04,1.3475725e+03,5.6812926e+05,reservoir_solid
8.0000000e-04,-2.3000000e-04,1.3475652e+03,5.6813935e+05,reservoir_solid
0.0000000e+00,-2.2589958e-04,1.5000000e+03,0.0000000e+00,liquid
3.3472803e-06,-2.2589958e-04,1.5000000e+03,0.0000000e+00,liquid
6.6945607e-06,-2.2589958e-04,1.4903618e+03,4.9139951e+06,reservoir_solid
1.0041841e-05,-2.2589958e-04,1.4769403e+03,3.2865607e+06,reservoir_solid
1.3389121e-05,-2.2589958e-04,1.4673722e+03,2.4953257e+06,reservoir_solid
1.6736402e-05,-2.2589958e-04,1.4598803e+03,2.0124613e+06,reservoir_solid
2.0083682e-05,-2.2589958e-04,1.4537038e+03,1.6988866e+06,reservoir_solid
2.3430962e-05,-2.2589958e-04,1.4484238e+03,1.4746239e+06,reservoir_solid
2.6778243e-05,-2.2589958e-04,1.4437854e+03,1.3126189e+06,reservoir_solid
3.0125523e-05,-2.2589958e-04,1.4396377e+03,1.1847880e+06,reservoir_solid
3.3472803e-05,-2.2589958e-04,1.4358778e+03,1.0835636e+06,reservoir_solid
3.6820084e-05,-2.2589958e-04,1.4324383e+03,1.0010938e+06,reservoir_solid
4.0167364e-05,-2.2589958e-04,1.4292632e+03,9.3259974e+05,reservoir_solid
4.3514644e-05,-2.2589958e-04,1.4263136e+03,8.7501921e+05,reservoir_solid
4.6861925e-05,-2.2589958e-04,1.4235618e+03,8.2625354e+05,reservoir_solid
5.0209205e-05,-2.2589958e-04,1.4209774e+03,7.8447284e+05,reservoir_solid
5.3556485e-05,-2.2589958e-04,1.4185533e+03,7.4883753e+05,reservoir_solid
5.6903766e-05,-2.2589958e-04,1.4162573e+03,7.1789628e+05,reservoir_solid
6.0251046e-05,-2.2589958e-04,1.4140827e+03,6.9112996e+05,reservoir_solid
6.3598326e-05,-2.2589958e-04,1.4120215e+03,6.6796991e+05,reservoir_solid
6.6945607e-05,-2.2589958e-04,1.4100648e+03,6.4792360e+05,reservoir_solid
7.0292887e-05,-2.2589958e-04,1.4082027e+03,6.3052829e+05,reservoir_solid
7.3640167e-05,-2.2589958e-04,1.4064243e+03,6.1535304e+05,reservoir_solid
7.6987448e-05,-2.2589958e-04,1.4047180e+03,6.0203805e+05,reservoir_solid
8.0334728e-05,-2.2589958e-04,1.4030719e+03,5.9027913e+05,reservoir_solid
8.3682008e-05,-2.2589958e-04,1.4015177e+03,5.8033952e+05,reservoir_solid
8.7029289e-05,-2.2589958e-04,1.4000147e+03,5.7154268e+05,reservoir_solid
9.0376569e-05,-2.2589958e-04,1.3985559e+03,5.6375434e+05,reservoir_solid
9.3723849e-05,-2.2589958e-04,1.3971790e+03,5.5722809e+05,reservoir_solid
9.7071130e-05,-2.2589958e-04,1.3958194e+03,5.5129295e+05,reservoir_solid
1.0041841e-04,-2.2589958e-04,1.3945451e+03,5.4641634e+05,reservoir_solid
1.0376569e-04,-2.2589958e-04,1.3932784e+03,5.4195904e+05,reservoir_solid
1.0711297e-04,-2.2589958e-04,1.3920926e+03,5.3833593e+05,reservoir_solid
1.1046025e-04,-2.2589958e-04,1.3909069e+03,5.3502468e+05,reservoir_solid
1.1380753e-04,-2.2589958e-04,1.3898010e+03,5.3239074e+05,reservoir_solid
1.1715481e-04,-2.2589958e-04,1.3887013e+03,5.3004048e+05,reservoir_solid
1.2050209e-04,-2.2589958e-04,1.3876488e+03,5.2815285e+05,reservoir_solid
1.2384937e-04,-2.2589958e-04,1.3866321e+03,5.2662013e+05,reservoir_solid
1.2719665e-04,-2.2589958e-04,1.3856170e+03,5.2527438e+05,reservoir_solid
1.3054393e-04,-2.2589958e-04,1.3846750e+03,5.2420669e+05,reservoir_solid
1.3389121e-04,-2.2589958e-04,1.3837330e+03,5.2330430e+05,reservoir_solid
1.3723849e-04,-2.2589958e-04,1.3828285e+03,5.2260397e+05,reservoir_solid
1.4058577e-04,-2.2589958e-04,1.3819494e+03,5.2207522e+05,reservoir_solid
1.4393305e-04,-2.2589958e-04,1.3810898e+03,5.2169922e+05,reservoir_solid
1.4728033e-04,-2.2589958e-04,1.3802630e+03,5.2146702e+05,reservoir_solid
1.5062762e-04,-2.2589958e-04,1.3794512e+03,5.2135480e+05,reservoir_solid
1.5397490e-04,-2.2589958e-04,1.3786685e+03,5.2135072e+05,reservoir_solid
1.5732218e-04,-2.2589958e-04,1.3779038e+03,5.2144142e+05,reservoir_solid
1.6066946e-04,-2.2589958e-04,1.3771587e+03,5.2161615e+05,reservoir_solid
1.6401674e-04,-2.2589958e-04,1.3764385e+03,5.2185989e+05,reservoir_solid
1.6736402e-04,-2.2589958e-04,1.3757315e+03,5.2217206e+05,reservoir_solid
1.7071130e-04,-2.2589958e-04,1.3750468e+03,5.2253610e+05,reservoir_solid
1.7405858e-04,-2.2589958e-04,1.3743808e+03,5.2294655e+05,reservoir_solid
1.7740586e-04,-2.2589958e-04,1.3737301e+03,5.2340062e+05,reservoir_solid
1.8075314e-04,-2.2589958e-04,1.3730958e+03,5.2389084e+05,reservoir_solid
1.8410042e-04,-2.2589958e-04,1.3724780e+03,5.2441110e+05,reservoir_solid
1.8744770e-04,-2.2589958e-04,1.3718762e+03,5.2495632e+05,reservoir_solid
1.9079498e-04,-2.2589958e-04,1.3712898e+03,5.2552247e+05,reservoir_solid
1.9414226e-04,-2.2589958e-04,1.3707178e+03,5.2610718e+05,reservoir_solid
1.9748954e-04,-2.2589958e-04,1.3701593e+03,5.2670782e+05,reservoir_solid
2.0083682e-04,-2.2589958e-04,1.3696153e+03,5.2734846e+05,reservoir_solid
2.0418410e-04,-2.2589958e-04,1.3690842e+03,5.2797166e+05,reservoir_solid
2.0753138e-04,-2.2589958e-04,1.3685654e+03,5.2859925e+05,reservoir_solid
2.1087866e-04,-2.2589958e-04,1.3680601e+03,5.2923002e+05,reservoir_solid
2.1422594e-04,-2.2589958e-04,1.3675665e+03,5.2986443e+05,reservoir_solid
2.1757322e-04,-2.2589958e-04,1.3670841e+03,5.3050170e+05,reservoir_solid
2.2092050e-04,-2.2589958e-04,1.3666140e+03,5.3113703e+05,reservoir_solid
