# Nahfeldausschnitt, fuer alle Vorratsvarianten identisch
# |E| ist im Inneren der Fluessigkeit nicht definiert (idealer Leiter) und dort 0
r_m,z_m,phi_V,E_V_per_m,region
3.9832636e-04,-2.3000000e-04,1.3544057e+03,5.5461274e+05,reservoir_solid
4.0167364e-04,-2.3000000e-04,1.3542511e+03,5.5491628e+05,reservoir_solid
4.0502092e-04,-2.3000000e-04,1.3541115e+03,5.5518620e+05,reservoir_solid
4.0836820e-04,-2.3000000e-04,1.3539740e+03,5.5545248e+05,reservoir_solid
4.1171548e-04,-2.3000000e-04,1.3538365e+03,5.5571997e+05,reservoir_solid
4.1506276e-04,-2.3000000e-04,1.3536990e+03,5.5598868e+05,reservoir_solid
4.1841004e-04,-2.3000000e-04,1.3535616e+03,5.5625860e+05,reservoir_solid
4.2175732e-04,-2.3000000e-04,1.3534241e+03,5.5652973e+05,reservoir_solid
4.2510460e-04,-2.3000000e-04,1.3532967e+03,5.5677867e+05,reservoir_solid
4.2845188e-04,-2.3000000e-04,1.3531757e+03,5.5701422e+05,reservoir_solid
4.3179916e-04,-2.3000000e-04,1.3530546e+03,5.5725068e+05,reservoir_solid
4.3514644e-04,-2.3000000e-04,1.3529335e+03,5.5748806e+05,reservoir_solid
4.3849372e-04,-2.3000000e-04,1.3528124e+03,5.5772636e+05,reservoir_solid
4.4184100e-04,-2.3000000e-04,1.3526914e+03,5.5796558e+05,reservoir_solid
4.4518828e-04,-2.3000000e-04,1.3525703e+03,5.5820571e+05,reservoir_solid
4.4853556e-04,-2.3000000e-04,1.3524615e+03,5.5841903e+05,reservoir_solid
4.5188285e-04,-2.3000000e-04,1.3523560e+03,5.5862543e+05,reservoir_solid
4.5523013e-04,-2.3000000e-04,1.3522506e+03,5.5883250e+05,reservoir_solid
4.5857741e-04,-2.3000000e-04,1.3521451e+03,5.5904027e+05,reservoir_solid
4.6192469e-04,-2.3000000e-04,1.3520396e+03,5.5924872e+05,reservoir_solid
4.6527197e-04,-2.3000000e-04,1.3519342e+03,5.5945785e+05,reservoir_solid
4.6861925e-04,-2.3000000e-04,1.3518287e+03,5.5966766e+05,reservoir_solid
4.7196653e-04,-2.3000000e-04,1.3517280e+03,5.5986772e+05,reservoir_solid
4.7531381e-04,-2.3000000e-04,1.3516372e+03,5.6004580e+05,reservoir_solid
4.7866109e-04,-2.3000000e-04,1.3515465e+03,5.6022438e+05,reservoir_solid
4.8200837e-04,-2.3000000e-04,1.3514558e+03,5.6040346e+05,reservoir_solid
4.8535565e-04,-2.3000000e-04,1.3513651e+03,5.6058305e+05,reservoir_solid
4.8870293e-04,-2.3000000e-04,1.3512744e+03,5.6076313e+05,reservoir_solid
4.9205021e-04,-2.3000000e-04,1.3511837e+03,5.6094372e+05,reservoir_solid
4.9539749e-04,-2.3000000e-04,1.3510930e+03,5.6112480e+05,reservoir_solid
4.9874477e-04,-2.3000000e-04,1.3510044e+03,5.6130172e+05,reservoir_solid
5.0209205e-04,-2.3000000e-04,1.3509276e+03,5.6145356e+05,reservoir_solid
5.0543933e-04,-2.3000000e-04,1.3508507e+03,5.6160576e+05,reservoir_solid
5.0878661e-04,-2.3000000e-04,1.3507738e+03,5.6175833e+05,reservoir_solid
5.1213389e-04,-2.3000000e-04,1.3506969e+03,5.6191126e+05,reservoir_solid
5.1548117e-04,-2.3000000e-04,1.3506200e+03,5.6206456e+05,reservoir_solid
5.1882845e-04,-2.3000000e-04,1.3505431e+03,5.6221821e+05,reservoir_solid
5.2217573e-04,-2.3000000e-04,1.3504662e+03,5.6237223e+05,reservoir_solid
5.2552301e-04,-2.3000000e-04,1.3503893e+03,5.6252662e+05,reservoir_solid
5.2887029e-04,-2.3000000e-04,1.3503155e+03,5.6267447e+05,reservoir_solid
5.3221757e-04,-2.3000000e-04,1.3502515e+03,5.6280150e+05,reservoir_solid
5.3556485e-04,-2.3000000e-04,1.3501874e+03,5.6292880e+05,reservoir_solid
5.3891213e-04,-2.3000000e-04,1.3501233e+03,5.6305635e+05,reservoir_solid
5.4225941e-04,-2.3000000e-04,1.3500593e+03,5.6318416e+05,reservoir_solid
5.4560669e-04,-2.3000000e-04,1.3499952e+03,5.6331223e+05,reservoir_solid
5.4895397e-04,-2.3000000e-04,1.3499311e+03,5.6344056e+05,reservoir_solid
5.5230126e-04,-2.3000000e-04,1.3498671e+03,5.6356915e+05,reservoir_solid
5.5564854e-04,-2.3000000e-04,1.3498030e+03,5.6369800e+05,reservoir_solid
5.5899582e-04,-2.3000000e-04,1.3497389e+03,5.6382710e+05,reservoir_solid
5.6234310e-04,-2.3000000e-04,1.3496810e+03,5.6394320e+05,reservoir_solid
5.6569038e-04,-2.3000000e-04,1.3496288e+03,5.6404703e+05,reservoir_solid
5.6903766e-04,-2.3000000e-04,1.3495765e+03,5.6415104e+05,reservoir_solid
5.7238494e-04,-2.3000000e-04,1.3495243e+03,5.6425523e+05,reservoir_solid
5.7573222e-04,-2.3000000e-04,1.3494721e+03,5.6435961e+05,reservoir_solid
5.7907950e-04,-2.3000000e-04,1.3494199e+03,5.6446417e+05,reservoir_solid
5.8242678e-04,-2.3000000e-04,1.3493676e+03,5.6456891e+05,reservoir_solid
5.8577406e-04,-2.3000000e-04,1.3493154e+03,5.6467384e+05,reservoir_solid
5.8912134e-04,-2.3000000e-04,1.3492632e+03,5.6477894e+05,reservoir_solid
5.9246862e-04,-2.3000000e-04,1.3492110e+03,5.6488423e+05,reservoir_solid
5.9581590e-04,-2.3000000e-04,1.3491588e+03,5.6498970e+05,reservoir_solid
5.9916318e-04,-2.3000000e-04,1.3491162e+03,5.6507442e+05,reservoir_solid
6.0251046e-04,-2.3000000e-04,1.3490748e+03,5.6515658e+05,reservoir_solid
6.0585774e-04,-2.3000000e-04,1.3490335e+03,5.6523886e+05,reservoir_solid
6.0920502e-04,-2.3000000e-04,1.3489921e+03,5.6532128e+05,reservoir_solid
6.1255230e-04,-2.3000000e-04,1.3489508e+03,5.6540382e+05,reservoir_solid
6.1589958e-04,-2.3000000e-04,1.3489094e+03,5.6548649e+05,reservoir_solid
6.1924686e-04,-2.3000000e-04,1.3488681e+03,5.6556928e+05,reservoir_solid
6.2259414e-04,-2.3000000e-04,1.3488268e+03,5.6565221e+05,reservoir_solid
6.2594142e-04,-2.3000000e-04,1.3487854e+03,5.6573526e+05,reservoir_solid
6.2928870e-04,-2.3000000e-04,1.3487441e+03,5.6581844e+05,reservoir_solid
6.3263598e-04,-2.3000000e-04,1.3487027e+03,5.6590175e+05,reservoir_solid
6.3598326e-04,-2.3000000e-04,1.3486641e+03,5.6597911e+05,reservoir_solid
6.3933054e-04,-2.3000000e-04,1.3486327e+03,5.6604082e+05,reservoir_solid
6.4267782e-04,-2.3000000e-04,1.3486014e+03,5.6610262e+05,reservoir_solid
6.4602510e-04,-2.3000000e-04,1.3485700e+03,5.6616452e+05,reservoir_solid
6.4937238e-04,-2.3000000e-04,1.3485386e+03,5.6622650e+05,reservoir_solid
6.5271967e-04,-2.3000000e-04,1.3485072e+03,5.6628857e+05,reservoir_solid
6.5606695e-04,-2.3000000e-04,1.3484758e+03,5.6635073e+05,reservoir_solid
6.5941423e-04,-2.3000000e-04,1.3484444e+03,5.6641298e+05,reservoir_solid
6.6276151e-04,-2.3000000e-04,1.3484130e+03,5.6647532e+05,reservoir_solid
6.6610879e-04,-2.3000000e-04,1.3483816e+03,5.6653775e+05,reservoir_solid
6.6945607e-04,-2.3000000e-04,1.3483502e+03,5.6660027e+05,reservoir_solid
6.7280335e-04,-2.3000000e-04,1.3483188e+03,5.6666287e+05,reservoir_solid
6.7615063e-04,-2.3000000e-04,1.3482875e+03,5.6672557e+05,reservoir_solid
6.7949791e-04,-2.3000000e-04,1.3482615e+03,5.6677622e+05,reservoir_solid
6.8284519e-04,-2.3000000e-04,1.3482393e+03,5.6681877e+05,reservoir_solid
6.8619247e-04,-2.3000000e-04,1.3482170e+03,5.6686138e+05,reservoir_solid
6.8953975e-04,-2.3000000e-04,1.3481947e+03,5.6690406e+05,reservoir_solid
6.9288703e-04,-2.3000000e-04,1.3481725e+03,5.6694680e+05,reservoir_solid
6.9623431e-04,-2.3000000e-04,1.3481502e+03,5.6698960e+05,reservoir_solid
6.9958159e-04,-2.3000000e-04,1.3481279e+03,5.6703246e+05,reservoir_solid
7.0292887e-04,-2.3000000e-04,1.3481057e+03,5.6707539e+05,reservoir_solid
7.0627615e-04,-2.3000000e-04,1.3480834e+03,5.6711838e+05,reservoir_solid
7.0962343e-04,-2.3000000e-04,1.3480611e+03,5.6716144e+05,reservoir_solid
7.1297071e-04,-2.3000000e-04,1.3480389e+03,5.6720456e+05,reservoir_solid
7.1631799e-04,-2.3000000e-04,1.3480166e+03,5.6724774e+05,reservoir_solid
7.1966527e-04,-2.3000000e-04,1.3479944e+03,5.6729098e+05,reservoir_solid
7.2301255e-04,-2.3000000e-04,1.3479721e+03,5.6733429e+05,reservoir_solid
7.2635983e-04,-2.3000000e-04,1.3479561e+03,5.6736340e+05,reservoir_solid
7.2970711e-04,-2.3000000e-04,1.3479423e+03,5.6738766e+05,reservoir_solid
7.3305439e-04,-2.3000000e-04,1.3479284e+03,5.6741197e+05,reservoir_solid
7.3640167e-04,-2.3000000e-04,1.3479146e+03,5.6743633e+05,reservoir_solid
7.3974895e-04,-2.3000000e-04,1.3479007e+03,5.6746073e+05,reservoir_solid
7.4309623e-04,-2.3000000e-04,1.3478869e+03,5.6748518e+05,reservoir_solid
7.4644351e-04,-2.3000000e-04,1.3478731e+03,5.6750967e+05,reservoir_solid
7.4979079e-04,-2.3000000e-04,1.3478592e+03,5.6753421e+05,reservoir_solid
7.5313808e-04,-2.3000000e-04,1.3478454e+03,5.6755880e+05,reservoir_solid
7.5648536e-04,-2.3000000e-04,1.3478315e+03,5.6758343e+05,reservoir_solid
7.5983264e-04,-2.3000000e-04,1.3478177e+03,5.6760810e+05,reservoir_solid
7.6317992e-04,-2.3000000e-04,1.3478039e+03,5.6763283e+05,reservoir_solid
7.6652720e-04,-2.3000000e-04,1.3477900e+03,5.6765759e+05,reservoir_solid
7.6987448e-04,-2.3000000e-04,1.3477762e+03,5.6768241e+05,reservoir_solid
7.7322176e-04,-2.3000000e-04,1.3477623e+03,5.6770727e+05,reservoir_solid
7.7656904e-04,-2.3000000e-04,1.3477534e+03,5.6772073e+05,reservoir_solid
7.7991632e-04,-2.3000000e-04,1.3477474e+03,5.6772710e+05,reservoir_solid
7.8326360e-04,-2.3000000e-04,1.3477415e+03,5.6773351e+05,reservoir_solid
7.8661088e-04,-2.3000000e-04,1.3477356e+03,5.6773996e+05,reservoir_solid
7.8995816e-04,-2.3000000e-04,1.3477296e+03,5.6774644e+05,reservoir_solid
7.9330544e-04,-2.3000000e-04,1.3477237e+03,5.6775295e+05,reservoir_solid
7.9665272e-04,-2.3000000e-04,1.3477178e+03,5.6775950e+05,reservoir_solid
8.0000000e-04,-2.3000000e-04,1.3477118e+03,5.6776608e+05,reservoir_solid
0.0000000e+00,-2.2589958e-04,1.5000000e+03,0.0000000e+00,liquid
3.3472803e-06,-2.2589958e-04,1.5000000e+03,0.0000000e+00,liquid
6.6945607e-06,-2.2589958e-04,1.4903649e+03,4.9124254e+06,reservoir_solid
1.0041841e-05,-2.2589958e-04,1.4769477e+03,3.2855108e+06,reservoir_solid
1.3389121e-05,-2.2589958e-04,1.4673826e+03,2.4945286e+06,reservoir_solid
1.6736402e-05,-2.2589958e-04,1.4598931e+03,2.0118185e+06,reservoir_solid
2.0083682e-05,-2.2589958e-04,1.4537186e+03,1.6983440e+06,reservoir_solid
2.3430962e-05,-2.2589958e-04,1.4484402e+03,1.4741531e+06,reservoir_solid
2.6778243e-05,-2.2589958e-04,1.4438033e+03,1.3122000e+06,reservoir_solid
3.0125523e-05,-2.2589958e-04,1.4396570e+03,1.1844103e+06,reservoir_solid
3.3472803e-05,-2.2589958e-04,1.4358983e+03,1.0832185e+06,reservoir_solid
3.6820084e-05,-2.2589958e-04,1.4324599e+03,1.0007753e+06,reservoir_solid
4.0167364e-05,-2.2589958e-04,1.4292858e+03,9.3230358e+05,reservoir_solid
4.3514644e-05,-2.2589958e-04,1.4263371e+03,8.7474185e+05,reservoir_solid
4.6861925e-05,-2.2589958e-04,1.4235862e+03,8.2599220e+05,reservoir_solid
5.0209205e-05,-2.2589958e-04,1.4210027e+03,7.8422530e+05,reservoir_solid
5.3556485e-05,-2.2589958e-04,1.4185794e+03,7.4860185e+05,reservoir_solid
5.6903766e-05,-2.2589958e-04,1.4162841e+03,7.1767097e+05,reservoir_solid
6.0251046e-05,-2.2589958e-04,1.4141102e+03,6.9091370e+05,reservoir_solid
6.3598326e-05,-2.2589958e-04,1.4120497e+03,6.6776155e+05,reservoir_solid
6.6945607e-05,-2.2589958e-04,1.4100936e+03,6.4772215e+05,reservoir_solid
7.0292887e-05,-2.2589958e-04,1.4082321e+03,6.3033290e+05,reservoir_solid
7.3640167e-05,-2.2589958e-04,1.4064542e+03,6.1516299e+05,reservoir_solid
7.6987448e-05,-2.2589958e-04,1.4047486e+03,6.0185276e+05,reservoir_solid
8.0334728e-05,-2.2589958e-04,1.4031030e+03,5.9009810e+05,reservoir_solid
8.3682008e-05,-2.2589958e-04,1.4015493e+03,5.8016214e+05,reservoir_solid
8.7029289e-05,-2.2589958e-04,1.4000467e+03,5.7136858e+05,reservoir_solid
9.0376569e-05,-2.2589958e-04,1.3985884e+03,5.6358322e+05,reservoir_solid
9.3723849e-05,-2.2589958e-04,1.3972120e+03,5.5705950e+05,reservoir_solid
9.7071130e-05,-2.2589958e-04,1.3958529e+03,5.5112672e+05,reservoir_solid
1.0041841e-04,-2.2589958e-04,1.3945790e+03,5.4625208e+05,reservoir_solid
1.0376569e-04,-2.2589958e-04,1.3933127e+03,5.4179664e+05,reservoir_solid
1.0711297e-04,-2.2589958e-04,1.3921274e+03,5.3817508e+05,reservoir_solid
1.1046025e-04,-2.2589958e-04,1.3909420e+03,5.3486531e+05,reservoir_solid
1.1380753e-04,-2.2589958e-04,1.3898365e+03,5.3223258e+05,reservoir_solid
1.1715481e-04,-2.2589958e-04,1.3887372e+03,5.2988346e+05,reservoir_solid
1.2050209e-04,-2.2589958e-04,1.3876851e+03,5.2799678e+05,reservoir_solid
1.2384937e-04,-2.2589958e-04,1.3866687e+03,5.2646488e+05,reservoir_solid
1.2719665e-04,-2.2589958e-04,1.3856539e+03,5.2511991e+05,reservoir_solid
1.3054393e-04,-2.2589958e-04,1.3847123e+03,5.2405286e+05,reservoir_solid
1.3389121e-04,-2.2589958e-04,1.3837707e+03,5.2315110e+05,reservoir_solid
1.3723849e-04,-2.2589958e-04,1.3828665e+03,5.2245130e+05,reservoir_solid
1.4058577e-04,-2.2589958e-04,1.3819877e+03,5.2192303e+05,reservoir_solid
1.4393305e-04,-2.2589958e-04,1.3811284e+03,5.2154745e+05,reservoir_solid
1.4728033e-04,-2.2589958e-04,1.3803019e+03,5.2131561e+05,reservoir_solid
1.5062762e-04,-2.2589958e-04,1.3794904e+03,5.2120371e+05,reservoir_solid
1.5397490e-04,-2.2589958e-04,1.3787080e+03,5.2119989e+05,reservoir_solid
1.5732218e-04,-2.2589958e-04,1.3779436e+03,5.2129083e+05,reservoir_solid
1.6066946e-04,-2.2589958e-04,1.3771988e+03,5.2146576e+05,reservoir_solid
1.6401674e-04,-2.2589958e-04,1.3764789e+03,5.2170967e+05,reservoir_solid
1.6736402e-04,-2.2589958e-04,1.3757722e+03,5.2202197e+05,reservoir_solid
1.7071130e-04,-2.2589958e-04,1.3750877e+03,5.2238613e+05,reservoir_solid
1.7405858e-04,-2.2589958e-04,1.3744220e+03,5.2279667e+05,reservoir_solid
1.7740586e-04,-2.2589958e-04,1.3737716e+03,5.2325080e+05,reservoir_solid
1.8075314e-04,-2.2589958e-04,1.3731375e+03,5.2374108e+05,reservoir_solid
1.8410042e-04,-2.2589958e-04,1.3725200e+03,5.2426137e+05,reservoir_solid
1.8744770e-04,-2.2589958e-04,1.3719184e+03,5.2480661e+05,reservoir_solid
1.9079498e-04,-2.2589958e-04,1.3713323e+03,5.2537276e+05,reservoir_solid
1.9414226e-04,-2.2589958e-04,1.3707606e+03,5.2595746e+05,reservoir_solid
1.9748954e-04,-2.2589958e-04,1.3702023e+03,5.2655808e+05,reservoir_solid
2.0083682e-04,-2.2589958e-04,1.3696586e+03,5.2719869e+05,reservoir_solid
2.0418410e-04,-2.2589958e-04,1.3691278e+03,5.2782185e+05,reservoir_solid
2.0753138e-04,-2.2589958e-04,1.3686092e+03,5.2844938e+05,reservoir_solid
2.1087866e-04,-2.2589958e-04,1.3681040e+03,5.2908009e+05,reservoir_solid
2.1422594e-04,-2.2589958e-04,1.3676107e+03,5.2971444e+05,reservoir_solid
2.1757322e-04,-2.2589958e-04,1.3671286e+03,5.3035162e+05,reservoir_solid
2.2092050e-04,-2.2589958e-04,1.3666587e+03,5.3098688e+05,reservoir_solid
