# Nahfeldausschnitt, fuer alle Vorratsvarianten identisch
# |E| ist im Inneren der Fluessigkeit nicht definiert (idealer Leiter) und dort 0
r_m,z_m,phi_V,E_V_per_m,region
3.9832636e-04,-2.3000000e-04,1.3543843e+03,5.5467553e+05,reservoir_solid
4.0167364e-04,-2.3000000e-04,1.3542295e+03,5.5497921e+05,reservoir_solid
4.0502092e-04,-2.3000000e-04,1.3540898e+03,5.5524931e+05,reservoir_solid
4.0836820e-04,-2.3000000e-04,1.3539522e+03,5.5551576e+05,reservoir_solid
4.1171548e-04,-2.3000000e-04,1.3538146e+03,5.5578343e+05,reservoir_solid
4.1506276e-04,-2.3000000e-04,1.3536770e+03,5.5605231e+05,reservoir_solid
4.1841004e-04,-2.3000000e-04,1.3535394e+03,5.5632240e+05,reservoir_solid
4.2175732e-04,-2.3000000e-04,1.3534018e+03,5.5659370e+05,reservoir_solid
4.2510460e-04,-2.3000000e-04,1.3532743e+03,5.5684284e+05,reservoir_solid
4.2845188e-04,-2.3000000e-04,1.3531531e+03,5.5707859e+05,reservoir_solid
4.3179916e-04,-2.3000000e-04,1.3530319e+03,5.5731526e+05,reservoir_solid
4.3514644e-04,-2.3000000e-04,1.3529107e+03,5.5755285e+05,reservoir_solid
4.3849372e-04,-2.3000000e-04,1.3527895e+03,5.5779135e+05,reservoir_solid
4.4184100e-04,-2.3000000e-04,1.3526683e+03,5.5803077e+05,reservoir_solid
4.4518828e-04,-2.3000000e-04,1.3525471e+03,5.5827110e+05,reservoir_solid
4.4853556e-04,-2.3000000e-04,1.3524382e+03,5.5848466e+05,reservoir_solid
4.5188285e-04,-2.3000000e-04,1.3523326e+03,5.5869130e+05,reservoir_solid
4.5523013e-04,-2.3000000e-04,1.3522270e+03,5.5889863e+05,reservoir_solid
4.5857741e-04,-2.3000000e-04,1.3521214e+03,5.5910663e+05,reservoir_solid
4.6192469e-04,-2.3000000e-04,1.3520158e+03,5.5931533e+05,reservoir_solid
4.6527197e-04,-2.3000000e-04,1.3519102e+03,5.5952470e+05,reservoir_solid
4.6861925e-04,-2.3000000e-04,1.3518046e+03,5.5973475e+05,reservoir_solid
4.7196653e-04,-2.3000000e-04,1.3517037e+03,5.5993507e+05,reservoir_solid
4.7531381e-04,-2.3000000e-04,1.3516128e+03,5.6011344e+05,reservoir_solid
4.7866109e-04,-2.3000000e-04,1.3515220e+03,5.6029231e+05,reservoir_solid
4.8200837e-04,-2.3000000e-04,1.3514311e+03,5.6047168e+05,reservoir_solid
4.8535565e-04,-2.3000000e-04,1.3513403e+03,5.6065155e+05,reservoir_solid
4.8870293e-04,-2.3000000e-04,1.3512494e+03,5.6083193e+05,reservoir_solid
4.9205021e-04,-2.3000000e-04,1.3511586e+03,5.6101280e+05,reservoir_solid
4.9539749e-04,-2.3000000e-04,1.3510677e+03,5.6119417e+05,reservoir_solid
4.9874477e-04,-2.3000000e-04,1.3509790e+03,5.6137138e+05,reservoir_solid
5.0209205e-04,-2.3000000e-04,1.3509019e+03,5.6152357e+05,reservoir_solid
5.0543933e-04,-2.3000000e-04,1.3508248e+03,5.6167612e+05,reservoir_solid
5.0878661e-04,-2.3000000e-04,1.3507478e+03,5.6182903e+05,reservoir_solid
5.1213389e-04,-2.3000000e-04,1.3506707e+03,5.6198231e+05,reservoir_solid
5.1548117e-04,-2.3000000e-04,1.3505936e+03,5.6213595e+05,reservoir_solid
5.1882845e-04,-2.3000000e-04,1.3505166e+03,5.6228995e+05,reservoir_solid
5.2217573e-04,-2.3000000e-04,1.3504395e+03,5.6244431e+05,reservoir_solid
5.2552301e-04,-2.3000000e-04,1.3503624e+03,5.6259903e+05,reservoir_solid
5.2887029e-04,-2.3000000e-04,1.3502885e+03,5.6274724e+05,reservoir_solid
5.3221757e-04,-2.3000000e-04,1.3502243e+03,5.6287469e+05,reservoir_solid
5.3556485e-04,-2.3000000e-04,1.3501600e+03,5.6300239e+05,reservoir_solid
5.3891213e-04,-2.3000000e-04,1.3500958e+03,5.6313036e+05,reservoir_solid
5.4225941e-04,-2.3000000e-04,1.3500315e+03,5.6325858e+05,reservoir_solid
5.4560669e-04,-2.3000000e-04,1.3499672e+03,5.6338706e+05,reservoir_solid
5.4895397e-04,-2.3000000e-04,1.3499030e+03,5.6351579e+05,reservoir_solid
5.5230126e-04,-2.3000000e-04,1.3498387e+03,5.6364479e+05,reservoir_solid
5.5564854e-04,-2.3000000e-04,1.3497745e+03,5.6377404e+05,reservoir_solid
5.5899582e-04,-2.3000000e-04,1.3497102e+03,5.6390355e+05,reservoir_solid
5.6234310e-04,-2.3000000e-04,1.3496520e+03,5.6402010e+05,reservoir_solid
5.6569038e-04,-2.3000000e-04,1.3495996e+03,5.6412442e+05,reservoir_solid
5.6903766e-04,-2.3000000e-04,1.3495471e+03,5.6422892e+05,reservoir_solid
5.7238494e-04,-2.3000000e-04,1.3494947e+03,5.6433360e+05,reservoir_solid
5.7573222e-04,-2.3000000e-04,1.3494423e+03,5.6443847e+05,reservoir_solid
5.7907950e-04,-2.3000000e-04,1.3493898e+03,5.6454352e+05,reservoir_solid
5.8242678e-04,-2.3000000e-04,1.3493374e+03,5.6464875e+05,reservoir_solid
5.8577406e-04,-2.3000000e-04,1.3492849e+03,5.6475416e+05,reservoir_solid
5.8912134e-04,-2.3000000e-04,1.3492325e+03,5.6485975e+05,reservoir_solid
5.9246862e-04,-2.3000000e-04,1.3491801e+03,5.6496552e+05,reservoir_solid
5.9581590e-04,-2.3000000e-04,1.3491276e+03,5.6507147e+05,reservoir_solid
5.9916318e-04,-2.3000000e-04,1.3490848e+03,5.6515676e+05,reservoir_solid
6.0251046e-04,-2.3000000e-04,1.3490432e+03,5.6523951e+05,reservoir_solid
6.0585774e-04,-2.3000000e-04,1.3490016e+03,5.6532238e+05,reservoir_solid
6.0920502e-04,-2.3000000e-04,1.3489600e+03,5.6540538e+05,reservoir_solid
6.1255230e-04,-2.3000000e-04,1.3489184e+03,5.6548850e+05,reservoir_solid
6.1589958e-04,-2.3000000e-04,1.3488768e+03,5.6557175e+05,reservoir_solid
6.1924686e-04,-2.3000000e-04,1.3488352e+03,5.6565513e+05,reservoir_solid
6.2259414e-04,-2.3000000e-04,1.3487936e+03,5.6573864e+05,reservoir_solid
6.2594142e-04,-2.3000000e-04,1.3487520e+03,5.6582227e+05,reservoir_solid
6.2928870e-04,-2.3000000e-04,1.3487104e+03,5.6590603e+05,reservoir_solid
6.3263598e-04,-2.3000000e-04,1.3486688e+03,5.6598992e+05,reservoir_solid
6.3598326e-04,-2.3000000e-04,1.3486300e+03,5.6606789e+05,reservoir_solid
6.3933054e-04,-2.3000000e-04,1.3485983e+03,5.6613030e+05,reservoir_solid
6.4267782e-04,-2.3000000e-04,1.3485666e+03,5.6619281e+05,reservoir_solid
6.4602510e-04,-2.3000000e-04,1.3485349e+03,5.6625540e+05,reservoir_solid
6.4937238e-04,-2.3000000e-04,1.3485032e+03,5.6631808e+05,reservoir_solid
6.5271967e-04,-2.3000000e-04,1.3484716e+03,5.6638085e+05,reservoir_solid
6.5606695e-04,-2.3000000e-04,1.3484399e+03,5.6644371e+05,reservoir_solid
6.5941423e-04,-2.3000000e-04,1.3484082e+03,5.6650665e+05,reservoir_solid
6.6276151e-04,-2.3000000e-04,1.3483765e+03,5.6656969e+05,reservoir_solid
6.6610879e-04,-2.3000000e-04,1.3483448e+03,5.6663281e+05,reservoir_solid
6.6945607e-04,-2.3000000e-04,1.3483131e+03,5.6669603e+05,reservoir_solid
6.7280335e-04,-2.3000000e-04,1.3482815e+03,5.6675933e+05,reservoir_solid
6.7615063e-04,-2.3000000e-04,1.3482498e+03,5.6682271e+05,reservoir_solid
6.7949791e-04,-2.3000000e-04,1.3482235e+03,5.6687414e+05,reservoir_solid
6.8284519e-04,-2.3000000e-04,1.3482009e+03,5.6691754e+05,reservoir_solid
6.8619247e-04,-2.3000000e-04,1.3481783e+03,5.6696099e+05,reservoir_solid
6.8953975e-04,-2.3000000e-04,1.3481557e+03,5.6700451e+05,reservoir_solid
6.9288703e-04,-2.3000000e-04,1.3481331e+03,5.6704809e+05,reservoir_solid
6.9623431e-04,-2.3000000e-04,1.3481105e+03,5.6709173e+05,reservoir_solid
6.9958159e-04,-2.3000000e-04,1.3480879e+03,5.6713544e+05,reservoir_solid
7.0292887e-04,-2.3000000e-04,1.3480653e+03,5.6717921e+05,reservoir_solid
7.0627615e-04,-2.3000000e-04,1.3480427e+03,5.6722304e+05,reservoir_solid
7.0962343e-04,-2.3000000e-04,1.3480201e+03,5.6726693e+05,reservoir_solid
7.1297071e-04,-2.3000000e-04,1.3479975e+03,5.6731088e+05,reservoir_solid
7.1631799e-04,-2.3000000e-04,1.3479749e+03,5.6735490e+05,reservoir_solid
7.1966527e-04,-2.3000000e-04,1.3479522e+03,5.6739897e+05,reservoir_solid
7.2301255e-04,-2.3000000e-04,1.3479296e+03,5.6744311e+05,reservoir_solid
7.2635983e-04,-2.3000000e-04,1.3479133e+03,5.6747319e+05,reservoir_solid
7.2970711e-04,-2.3000000e-04,1.3478990e+03,5.6749848e+05,reservoir_solid
7.3305439e-04,-2.3000000e-04,1.3478848e+03,5.6752381e+05,reservoir_solid
7.3640167e-04,-2.3000000e-04,1.3478705e+03,5.6754919e+05,reservoir_solid
7.3974895e-04,-2.3000000e-04,1.3478563e+03,5.6757461e+05,reservoir_solid
7.4309623e-04,-2.3000000e-04,1.3478420e+03,5.6760007e+05,reservoir_solid
7.4644351e-04,-2.3000000e-04,1.3478278e+03,5.6762558e+05,reservoir_solid
7.4979079e-04,-2.3000000e-04,1.3478135e+03,5.6765114e+05,reservoir_solid
7.5313808e-04,-2.3000000e-04,1.3477993e+03,5.6767674e+05,reservoir_solid
7.5648536e-04,-2.3000000e-04,1.3477850e+03,5.6770238e+05,reservoir_solid
7.5983264e-04,-2.3000000e-04,1.3477708e+03,5.6772807e+05,reservoir_solid
7.6317992e-04,-2.3000000e-04,1.3477566e+03,5.6775381e+05,reservoir_solid
7.6652720e-04,-2.3000000e-04,1.3477423e+03,5.6777959e+05,reservoir_solid
7.6987448e-04,-2.3000000e-04,1.3477281e+03,5.6780541e+05,reservoir_solid
7.7322176e-04,-2.3000000e-04,1.3477138e+03,5.6783128e+05,reservoir_solid
7.7656904e-04,-2.3000000e-04,1.3477044e+03,5.6784590e+05,reservoir_solid
7.7991632e-04,-2.3000000e-04,1.3476980e+03,5.6785352e+05,reservoir_solid
7.8326360e-04,-2.3000000e-04,1.3476916e+03,5.6786117e+05,reservoir_solid
7.8661088e-04,-2.3000000e-04,1.3476851e+03,5.6786886e+05,reservoir_solid
7.8995816e-04,-2.3000000e-04,1.3476787e+03,5.6787658e+05,reservoir_solid
7.9330544e-04,-2.3000000e-04,1.3476723e+03,5.6788434e+05,reservoir_solid
7.9665272e-04,-2.3000000e-04,1.3476659e+03,5.6789212e+05,reservoir_solid
8.0000000e-04,-2.3000000e-04,1.3476594e+03,5.6789995e+05,reservoir_solid
0.0000000e+00,-2.2589958e-04,1.5000000e+03,0.0000000e+00,liquid
3.3472803e-06,-2.2589958e-04,1.5000000e+03,0.0000000e+00,liquid
6.6945607e-06,-2.2589958e-04,1.4903637e+03,4.9130315e+06,reservoir_solid
1.0041841e-05,-2.2589958e-04,1.4769449e+03,3.2859162e+06,reservoir_solid
1.3389121e-05,-2.2589958e-04,1.4673786e+03,2.4948364e+06,reservoir_solid
1.6736402e-05,-2.2589958e-04,1.4598882e+03,2.0120667e+06,reservoir_solid
2.0083682e-05,-2.2589958e-04,1.4537129e+03,1.6985535e+06,reservoir_solid
2.3430962e-05,-2.2589958e-04,1.4484339e+03,1.4743349e+06,reservoir_solid
2.6778243e-05,-2.2589958e-04,1.4437964e+03,1.3123618e+06,reservoir_solid
3.0125523e-05,-2.2589958e-04,1.4396495e+03,1.1845562e+06,reservoir_solid
3.3472803e-05,-2.2589958e-04,1.4358904e+03,1.0833518e+06,reservoir_solid
3.6820084e-05,-2.2589958e-04,1.4324516e+03,1.0008984e+06,reservoir_solid
4.0167364e-05,-2.2589958e-04,1.4292771e+03,9.3241804e+05,reservoir_solid
4.3514644e-05,-2.2589958e-04,1.4263280e+03,8.7484908e+05,reservoir_solid
4.6861925e-05,-2.2589958e-04,1.4235768e+03,8.2609328e+05,reservoir_solid
5.0209205e-05,-2.2589958e-04,1.4209929e+03,7.8432109e+05,reservoir_solid
5.3556485e-05,-2.2589958e-04,1.4185693e+03,7.4869310e+05,reservoir_solid
5.6903766e-05,-2.2589958e-04,1.4162738e+03,7.1775825e+05,reservoir_solid
6.0251046e-05,-2.2589958e-04,1.4140996e+03,6.9099752e+05,reservoir_solid
6.3598326e-05,-2.2589958e-04,1.4120388e+03,6.6784236e+05,reservoir_solid
6.6945607e-05,-2.2589958e-04,1.4100825e+03,6.4780033e+05,reservoir_solid
7.0292887e-05,-2.2589958e-04,1.4082208e+03,6.3040878e+05,reservoir_solid
7.3640167e-05,-2.2589958e-04,1.4064427e+03,6.1523684e+05,reservoir_solid
7.6987448e-05,-2.2589958e-04,1.4047368e+03,6.0192480e+05,reservoir_solid
8.0334728e-05,-2.2589958e-04,1.4030910e+03,5.9016854e+05,reservoir_solid
8.3682008e-05,-2.2589958e-04,1.4015371e+03,5.8023120e+05,reservoir_solid
8.7029289e-05,-2.2589958e-04,1.4000344e+03,5.7143641e+05,reservoir_solid
9.0376569e-05,-2.2589958e-04,1.3985759e+03,5.6364993e+05,reservoir_solid
9.3723849e-05,-2.2589958e-04,1.3971993e+03,5.5712526e+05,reservoir_solid
9.7071130e-05,-2.2589958e-04,1.3958400e+03,5.5119159e+05,reservoir_solid
1.0041841e-04,-2.2589958e-04,1.3945659e+03,5.4631621e+05,reservoir_solid
1.0376569e-04,-2.2589958e-04,1.3932995e+03,5.4186008e+05,reservoir_solid
1.0711297e-04,-2.2589958e-04,1.3921140e+03,5.3823795e+05,reservoir_solid
1.1046025e-04,-2.2589958e-04,1.3909285e+03,5.3492762e+05,reservoir_solid
1.1380753e-04,-2.2589958e-04,1.3898228e+03,5.3229444e+05,reservoir_solid
1.1715481e-04,-2.2589958e-04,1.3887233e+03,5.2994490e+05,reservoir_solid
1.2050209e-04,-2.2589958e-04,1.3876711e+03,5.2805787e+05,reservoir_solid
1.2384937e-04,-2.2589958e-04,1.3866546e+03,5.2652566e+05,reservoir_solid
1.2719665e-04,-2.2589958e-04,1.3856397e+03,5.2518041e+05,reservoir_solid
1.3054393e-04,-2.2589958e-04,1.3846980e+03,5.2411312e+05,reservoir_solid
1.3389121e-04,-2.2589958e-04,1.3837562e+03,5.2321112e+05,reservoir_solid
1.3723849e-04,-2.2589958e-04,1.3828519e+03,5.2251112e+05,reservoir_solid
1.4058577e-04,-2.2589958e-04,1.3819729e+03,5.2198268e+05,reservoir_solid
1.4393305e-04,-2.2589958e-04,1.3811136e+03,5.2160693e+05,reservoir_solid
1.4728033e-04,-2.2589958e-04,1.3802870e+03,5.2137496e+05,reservoir_solid
1.5062762e-04,-2.2589958e-04,1.3794753e+03,5.2126294e+05,reservoir_solid
1.5397490e-04,-2.2589958e-04,1.3786929e+03,5.2125902e+05,reservoir_solid
1.5732218e-04,-2.2589958e-04,1.3779283e+03,5.2134986e+05,reservoir_solid
1.6066946e-04,-2.2589958e-04,1.3771835e+03,5.2152472e+05,reservoir_solid
1.6401674e-04,-2.2589958e-04,1.3764634e+03,5.2176855e+05,reservoir_solid
1.6736402e-04,-2.2589958e-04,1.3757566e+03,5.2208080e+05,reservoir_solid
1.7071130e-04,-2.2589958e-04,1.3750720e+03,5.2244491e+05,reservoir_solid
1.7405858e-04,-2.2589958e-04,1.3744062e+03,5.2285540e+05,reservoir_solid
1.7740586e-04,-2.2589958e-04,1.3737557e+03,5.2330950e+05,reservoir_solid
1.8075314e-04,-2.2589958e-04,1.3731216e+03,5.2379975e+05,reservoir_solid
1.8410042e-04,-2.2589958e-04,1.3725039e+03,5.2432001e+05,reservoir_solid
1.8744770e-04,-2.2589958e-04,1.3719023e+03,5.2486523e+05,reservoir_solid
1.9079498e-04,-2.2589958e-04,1.3713160e+03,5.2543137e+05,reservoir_solid
1.9414226e-04,-2.2589958e-04,1.3707442e+03,5.2601606e+05,reservoir_solid
1.9748954e-04,-2.2589958e-04,1.3701858e+03,5.2661668e+05,reservoir_solid
2.0083682e-04,-2.2589958e-04,1.3696421e+03,5.2725728e+05,reservoir_solid
2.0418410e-04,-2.2589958e-04,1.3691112e+03,5.2788044e+05,reservoir_solid
2.0753138e-04,-2.2589958e-04,1.3685925e+03,5.2850797e+05,reservoir_solid
2.1087866e-04,-2.2589958e-04,1.3680873e+03,5.2913869e+05,reservoir_solid
2.1422594e-04,-2.2589958e-04,1.3675938e+03,5.2977304e+05,reservoir_solid
2.1757322e-04,-2.2589958e-04,1.3671116e+03,5.3041023e+05,reservoir_solid
2.2092050e-04,-2.2589958e-04,1.3666417e+03,5.3104550e+05,reservoir_solid
