# Nahfeldausschnitt, fuer alle Vorratsvarianten identisch
# |E| ist im Inneren der Fluessigkeit nicht definiert (idealer Leiter) und dort 0
r_m,z_m,phi_V,E_V_per_m,region
1.6401674e-04,-2.3000000e-04,2.5562888e+02,1.4334124e+06,vacuum
1.6736402e-04,-2.3000000e-04,2.5148402e+02,1.3920814e+06,vacuum
1.7071130e-04,-2.3000000e-04,2.4746238e+02,1.3527766e+06,vacuum
1.7405858e-04,-2.3000000e-04,2.4354499e+02,1.3151529e+06,vacuum
1.7740586e-04,-2.3000000e-04,2.3971265e+02,1.2788830e+06,vacuum
1.8075314e-04,-2.3000000e-04,2.3597079e+02,1.2440211e+06,vacuum
1.8410042e-04,-2.3000000e-04,2.3232022e+02,1.2105444e+06,vacuum
1.8744770e-04,-2.3000000e-04,2.2875876e+02,1.1783980e+06,vacuum
1.9079498e-04,-2.3000000e-04,2.2528236e+02,1.1475071e+06,vacuum
1.9414226e-04,-2.3000000e-04,2.2188596e+02,1.1177480e+06,vacuum
1.9748954e-04,-2.3000000e-04,2.1856382e+02,1.0890485e+06,vacuum
2.0083682e-04,-2.3000000e-04,2.1532239e+02,1.0601136e+06,vacuum
2.0418410e-04,-2.3000000e-04,2.1215222e+02,1.0333994e+06,vacuum
2.0753138e-04,-2.3000000e-04,2.0904963e+02,1.0077596e+06,vacuum
2.1087866e-04,-2.3000000e-04,2.0602129e+02,9.8308213e+05,vacuum
2.1422594e-04,-2.3000000e-04,2.0305798e+02,9.5925225e+05,vacuum
2.1757322e-04,-2.3000000e-04,2.0015639e+02,9.3620684e+05,vacuum
2.2092050e-04,-2.3000000e-04,1.9732244e+02,9.1401041e+05,vacuum
2.2426778e-04,-2.3000000e-04,1.9455241e+02,8.9258948e+05,vacuum
2.2761506e-04,-2.3000000e-04,1.9183794e+02,8.7184796e+05,vacuum
2.3096234e-04,-2.3000000e-04,1.8917107e+02,8.5168379e+05,vacuum
2.3430962e-04,-2.3000000e-04,1.8657009e+02,8.3228828e+05,vacuum
2.3765690e-04,-2.3000000e-04,1.8402570e+02,8.1354906e+05,vacuum
2.4100418e-04,-2.3000000e-04,1.8150974e+02,7.9514808e+05,vacuum
2.4435146e-04,-2.3000000e-04,1.7908227e+02,7.7773454e+05,vacuum
2.4769874e-04,-2.3000000e-04,1.7667140e+02,7.6051452e+05,vacuum
2.5104603e-04,-2.3000000e-04,1.7433571e+02,7.4410917e+05,vacuum
2.5439331e-04,-2.3000000e-04,1.7201841e+02,7.2791398e+05,vacuum
2.5774059e-04,-2.3000000e-04,1.6977757e+02,7.1254125e+05,vacuum
2.6108787e-04,-2.3000000e-04,1.6753891e+02,6.9720487e+05,vacuum
2.6443515e-04,-2.3000000e-04,1.6539567e+02,6.8283785e+05,vacuum
2.6778243e-04,-2.3000000e-04,1.6325243e+02,6.6848386e+05,vacuum
2.7112971e-04,-2.3000000e-04,1.6117432e+02,6.5478585e+05,vacuum
2.7447699e-04,-2.3000000e-04,1.5913103e+02,6.4144305e+05,vacuum
2.7782427e-04,-2.3000000e-04,1.5709409e+02,6.2817335e+05,vacuum
2.8117155e-04,-2.3000000e-04,1.5515274e+02,6.1583234e+05,vacuum
2.8451883e-04,-2.3000000e-04,1.5321140e+02,6.0350174e+05,vacuum
2.8786611e-04,-2.3000000e-04,1.5129420e+02,5.9140477e+05,vacuum
2.9121339e-04,-2.3000000e-04,1.4945632e+02,5.8004908e+05,vacuum
2.9456067e-04,-2.3000000e-04,1.4761845e+02,5.6870270e+05,vacuum
2.9790795e-04,-2.3000000e-04,1.4579561e+02,5.5750054e+05,vacuum
3.0125523e-04,-2.3000000e-04,1.4406221e+02,5.4710653e+05,vacuum
3.0460251e-04,-2.3000000e-04,1.4232881e+02,5.3672066e+05,vacuum
3.0794979e-04,-2.3000000e-04,1.4059541e+02,5.2634341e+05,vacuum
3.1129707e-04,-2.3000000e-04,1.3894280e+02,5.1667299e+05,vacuum
3.1464435e-04,-2.3000000e-04,1.3731434e+02,5.0721849e+05,vacuum
3.1799163e-04,-2.3000000e-04,1.3568589e+02,4.9777133e+05,vacuum
3.2133891e-04,-2.3000000e-04,1.3406624e+02,4.8840508e+05,vacuum
3.2468619e-04,-2.3000000e-04,1.3254266e+02,4.7984368e+05,vacuum
3.2803347e-04,-2.3000000e-04,1.3101907e+02,4.7128841e+05,vacuum
3.3138075e-04,-2.3000000e-04,1.2949548e+02,4.6273963e+05,vacuum
3.3472803e-04,-2.3000000e-04,1.2797789e+02,4.5424603e+05,vacuum
3.3807531e-04,-2.3000000e-04,1.2655850e+02,4.4654982e+05,vacuum
3.4142259e-04,-2.3000000e-04,1.2513910e+02,4.3885887e+05,vacuum
3.4476987e-04,-2.3000000e-04,1.2371971e+02,4.3117348e+05,vacuum
3.4811715e-04,-2.3000000e-04,1.2230032e+02,4.2349395e+05,vacuum
3.5146444e-04,-2.3000000e-04,1.2094862e+02,4.1633360e+05,vacuum
3.5481172e-04,-2.3000000e-04,1.1963210e+02,4.0944456e+05,vacuum
3.5815900e-04,-2.3000000e-04,1.1831558e+02,4.0256018e+05,vacuum
3.6150628e-04,-2.3000000e-04,1.1699905e+02,3.9568070e+05,vacuum
3.6485356e-04,-2.3000000e-04,1.1568253e+02,3.8880639e+05,vacuum
3.6820084e-04,-2.3000000e-04,1.1445255e+02,3.8257805e+05,vacuum
3.7154812e-04,-2.3000000e-04,1.1323699e+02,3.7646039e+05,vacuum
3.7489540e-04,-2.3000000e-04,1.1202142e+02,3.7034673e+05,vacuum
3.7824268e-04,-2.3000000e-04,1.1080586e+02,3.6423727e+05,vacuum
3.8158996e-04,-2.3000000e-04,1.0959030e+02,3.5813222e+05,vacuum
3.8493724e-04,-2.3000000e-04,1.0843492e+02,3.5245579e+05,vacuum
3.8828452e-04,-2.3000000e-04,1.0731789e+02,3.4705314e+05,vacuum
3.9163180e-04,-2.3000000e-04,1.0620086e+02,3.4165382e+05,vacuum
3.9497908e-04,-2.3000000e-04,1.0508384e+02,3.3625800e+05,vacuum
3.9832636e-04,-2.3000000e-04,1.0396681e+02,3.3086584e+05,vacuum
4.0167364e-04,-2.3000000e-04,1.0284979e+02,3.2547753e+05,vacuum
4.0502092e-04,-2.3000000e-04,1.0181666e+02,3.2065415e+05,vacuum
4.0836820e-04,-2.3000000e-04,1.0079515e+02,3.1591127e+05,vacuum
4.1171548e-04,-2.3000000e-04,9.9773638e+01,3.1117124e+05,vacuum
4.1506276e-04,-2.3000000e-04,9.8752129e+01,3.0643417e+05,vacuum
4.1841004e-04,-2.3000000e-04,9.7730620e+01,3.0170023e+05,vacuum
4.2175732e-04,-2.3000000e-04,9.6709111e+01,2.9696955e+05,vacuum
4.2510460e-04,-2.3000000e-04,9.5744558e+01,2.9260607e+05,vacuum
4.2845188e-04,-2.3000000e-04,9.4815027e+01,2.8846878e+05,vacuum
4.3179916e-04,-2.3000000e-04,9.3885495e+01,2.8433384e+05,vacuum
4.3514644e-04,-2.3000000e-04,9.2955963e+01,2.8020136e+05,vacuum
4.3849372e-04,-2.3000000e-04,9.2026432e+01,2.7607145e+05,vacuum
4.4184100e-04,-2.3000000e-04,9.1096900e+01,2.7194422e+05,vacuum
4.4518828e-04,-2.3000000e-04,9.0167368e+01,2.6781980e+05,vacuum
4.4853556e-04,-2.3000000e-04,8.9306842e+01,2.6411764e+05,vacuum
4.5188285e-04,-2.3000000e-04,8.8465332e+01,2.6053306e+05,vacuum
4.5523013e-04,-2.3000000e-04,8.7623822e+01,2.5695045e+05,vacuum
4.5857741e-04,-2.3000000e-04,8.6782312e+01,2.5336990e+05,vacuum
4.6192469e-04,-2.3000000e-04,8.5940801e+01,2.4979150e+05,vacuum
4.6527197e-04,-2.3000000e-04,8.5099291e+01,2.4621534e+05,vacuum
4.6861925e-04,-2.3000000e-04,8.4257781e+01,2.4264152e+05,vacuum
4.7196653e-04,-2.3000000e-04,8.3442758e+01,2.3922380e+05,vacuum
4.7531381e-04,-2.3000000e-04,8.2684965e+01,2.3613996e+05,vacuum
4.7866109e-04,-2.3000000e-04,8.1927173e+01,2.3305772e+05,vacuum
4.8200837e-04,-2.3000000e-04,8.1169380e+01,2.2997716e+05,vacuum
4.8535565e-04,-2.3000000e-04,8.0411588e+01,2.2689834e+05,vacuum
4.8870293e-04,-2.3000000e-04,7.9653795e+01,2.2382133e+05,vacuum
4.9205021e-04,-2.3000000e-04,7.8896003e+01,2.2074622e+05,vacuum
4.9539749e-04,-2.3000000e-04,7.8138211e+01,2.1767307e+05,vacuum
4.9874477e-04,-2.3000000e-04,7.7392641e+01,2.1466828e+05,vacuum
5.0209205e-04,-2.3000000e-04,7.6713910e+01,2.1202768e+05,vacuum
5.0543933e-04,-2.3000000e-04,7.6035179e+01,2.0938841e+05,vacuum
5.0878661e-04,-2.3000000e-04,7.5356448e+01,2.0675051e+05,vacuum
5.1213389e-04,-2.3000000e-04,7.4677717e+01,2.0411405e+05,vacuum
5.1548117e-04,-2.3000000e-04,7.3998986e+01,2.0147908e+05,vacuum
5.1882845e-04,-2.3000000e-04,7.3320255e+01,1.9884566e+05,vacuum
5.2217573e-04,-2.3000000e-04,7.2641524e+01,1.9621385e+05,vacuum
5.2552301e-04,-2.3000000e-04,7.1962793e+01,1.9358371e+05,vacuum
5.2887029e-04,-2.3000000e-04,7.1302306e+01,1.9104969e+05,vacuum
5.3221757e-04,-2.3000000e-04,7.0697731e+01,1.8880623e+05,vacuum
5.3556485e-04,-2.3000000e-04,7.0093156e+01,1.8656387e+05,vacuum
5.3891213e-04,-2.3000000e-04,6.9488581e+01,1.8432266e+05,vacuum
5.4225941e-04,-2.3000000e-04,6.8884006e+01,1.8208263e+05,vacuum
5.4560669e-04,-2.3000000e-04,6.8279432e+01,1.7984383e+05,vacuum
5.4895397e-04,-2.3000000e-04,6.7674857e+01,1.7760630e+05,vacuum
5.5230126e-04,-2.3000000e-04,6.7070282e+01,1.7537010e+05,vacuum
5.5564854e-04,-2.3000000e-04,6.6465707e+01,1.7313527e+05,vacuum
5.5899582e-04,-2.3000000e-04,6.5861132e+01,1.7090187e+05,vacuum
5.6234310e-04,-2.3000000e-04,6.5292190e+01,1.6884362e+05,vacuum
5.6569038e-04,-2.3000000e-04,6.4756743e+01,1.6694965e+05,vacuum
5.6903766e-04,-2.3000000e-04,6.4221296e+01,1.6505659e+05,vacuum
5.7238494e-04,-2.3000000e-04,6.3685849e+01,1.6316449e+05,vacuum
5.7573222e-04,-2.3000000e-04,6.3150402e+01,1.6127337e+05,vacuum
5.7907950e-04,-2.3000000e-04,6.2614956e+01,1.5938326e+05,vacuum
5.8242678e-04,-2.3000000e-04,6.2079509e+01,1.5749421e+05,vacuum
5.8577406e-04,-2.3000000e-04,6.1544062e+01,1.5560625e+05,vacuum
5.8912134e-04,-2.3000000e-04,6.1008615e+01,1.5371942e+05,vacuum
5.9246862e-04,-2.3000000e-04,6.0473168e+01,1.5183377e+05,vacuum
5.9581590e-04,-2.3000000e-04,5.9937721e+01,1.4994934e+05,vacuum
5.9916318e-04,-2.3000000e-04,5.9459000e+01,1.4832569e+05,vacuum
6.0251046e-04,-2.3000000e-04,5.8987566e+01,1.4673616e+05,vacuum
6.0585774e-04,-2.3000000e-04,5.8516132e+01,1.4514739e+05,vacuum
6.0920502e-04,-2.3000000e-04,5.8044698e+01,1.4355940e+05,vacuum
6.1255230e-04,-2.3000000e-04,5.7573263e+01,1.4197224e+05,vacuum
6.1589958e-04,-2.3000000e-04,5.7101829e+01,1.4038591e+05,vacuum
6.1924686e-04,-2.3000000e-04,5.6630395e+01,1.3880046e+05,vacuum
6.2259414e-04,-2.3000000e-04,5.6158961e+01,1.3721590e+05,vacuum
6.2594142e-04,-2.3000000e-04,5.5687527e+01,1.3563228e+05,vacuum
6.2928870e-04,-2.3000000e-04,5.5216092e+01,1.3404963e+05,vacuum
6.3263598e-04,-2.3000000e-04,5.4744658e+01,1.3246798e+05,vacuum
6.3598326e-04,-2.3000000e-04,5.4289622e+01,1.3095815e+05,vacuum
6.3933054e-04,-2.3000000e-04,5.3877079e+01,1.2963251e+05,vacuum
6.4267782e-04,-2.3000000e-04,5.3464536e+01,1.2830749e+05,vacuum
6.4602510e-04,-2.3000000e-04,5.3051993e+01,1.2698310e+05,vacuum
6.4937238e-04,-2.3000000e-04,5.2639450e+01,1.2565936e+05,vacuum
6.5271967e-04,-2.3000000e-04,5.2226907e+01,1.2433629e+05,vacuum
6.5606695e-04,-2.3000000e-04,5.1814365e+01,1.2301392e+05,vacuum
6.5941423e-04,-2.3000000e-04,5.1401822e+01,1.2169227e+05,vacuum
6.6276151e-04,-2.3000000e-04,5.0989279e+01,1.2037136e+05,vacuum
6.6610879e-04,-2.3000000e-04,5.0576736e+01,1.1905121e+05,vacuum
6.6945607e-04,-2.3000000e-04,5.0164193e+01,1.1773186e+05,vacuum
6.7280335e-04,-2.3000000e-04,4.9751650e+01,1.1641333e+05,vacuum
6.7615063e-04,-2.3000000e-04,4.9339108e+01,1.1509564e+05,vacuum
6.7949791e-04,-2.3000000e-04,4.8958753e+01,1.1390932e+05,vacuum
6.8284519e-04,-2.3000000e-04,4.8600045e+01,1.1281132e+05,vacuum
6.8619247e-04,-2.3000000e-04,4.8241336e+01,1.1171383e+05,vacuum
6.8953975e-04,-2.3000000e-04,4.7882628e+01,1.1061685e+05,vacuum
6.9288703e-04,-2.3000000e-04,4.7523919e+01,1.0952041e+05,vacuum
6.9623431e-04,-2.3000000e-04,4.7165211e+01,1.0842453e+05,vacuum
6.9958159e-04,-2.3000000e-04,4.6806502e+01,1.0732921e+05,vacuum
7.0292887e-04,-2.3000000e-04,4.6447794e+01,1.0623449e+05,vacuum
7.0627615e-04,-2.3000000e-04,4.6089085e+01,1.0514036e+05,vacuum
7.0962343e-04,-2.3000000e-04,4.5730376e+01,1.0404687e+05,vacuum
7.1297071e-04,-2.3000000e-04,4.5371668e+01,1.0295401e+05,vacuum
7.1631799e-04,-2.3000000e-04,4.5012959e+01,1.0186183e+05,vacuum
7.1966527e-04,-2.3000000e-04,4.4654251e+01,1.0077032e+05,vacuum
7.2301255e-04,-2.3000000e-04,4.4295542e+01,9.9679534e+04,vacuum
7.2635983e-04,-2.3000000e-04,4.3973230e+01,9.8727352e+04,vacuum
7.2970711e-04,-2.3000000e-04,4.3663397e+01,9.7822893e+04,vacuum
7.3305439e-04,-2.3000000e-04,4.3353565e+01,9.6918848e+04,vacuum
7.3640167e-04,-2.3000000e-04,4.3043733e+01,9.6015228e+04,vacuum
7.3974895e-04,-2.3000000e-04,4.2733900e+01,9.5112046e+04,vacuum
7.4309623e-04,-2.3000000e-04,4.2424068e+01,9.4209313e+04,vacuum
7.4644351e-04,-2.3000000e-04,4.2114236e+01,9.3307043e+04,vacuum
7.4979079e-04,-2.3000000e-04,4.1804403e+01,9.2405250e+04,vacuum
7.5313808e-04,-2.3000000e-04,4.1494571e+01,9.1503947e+04,vacuum
7.5648536e-04,-2.3000000e-04,4.1184739e+01,9.0603149e+04,vacuum
7.5983264e-04,-2.3000000e-04,4.0874906e+01,8.9702871e+04,vacuum
7.6317992e-04,-2.3000000e-04,4.0565074e+01,8.8803130e+04,vacuum
7.6652720e-04,-2.3000000e-04,4.0255242e+01,8.7903942e+04,vacuum
7.6987448e-04,-2.3000000e-04,3.9945409e+01,8.7005323e+04,vacuum
7.7322176e-04,-2.3000000e-04,3.9635577e+01,8.6107292e+04,vacuum
7.7656904e-04,-2.3000000e-04,3.9352916e+01,8.5306974e+04,vacuum
7.7991632e-04,-2.3000000e-04,3.9087164e+01,8.4567469e+04,vacuum
7.8326360e-04,-2.3000000e-04,3.8821412e+01,8.3828297e+04,vacuum
7.8661088e-04,-2.3000000e-04,3.8555660e+01,8.3089467e+04,vacuum
7.8995816e-04,-2.3000000e-04,3.8289909e+01,8.2350989e+04,vacuum
7.9330544e-04,-2.3000000e-04,3.8024157e+01,8.1612871e+04,vacuum
7.9665272e-04,-2.3000000e-04,3.7758405e+01,8.0875123e+04,vacuum
8.0000000e-04,-2.3000000e-04,3.7492653e+01,8.0137757e+04,vacuum
0.0000000e+00,-2.2589958e-04,6.9798015e+02,1.3135468e+07,vacuum
3.3472803e-06,-2.2589958e-04,6.9642176e+02,1.3074951e+07,vacuum
6.6945607e-06,-2.2589958e-04,6.9199218e+02,1.2848227e+07,vacuum
1.0041841e-05,-2.2589958e-04,6.8483086e+02,1.2474425e+07,vacuum
1.3389121e-05,-2.2589958e-04,6.7530872e+02,1.2011533e+07,vacuum
1.6736402e-05,-2.2589958e-04,6.6384968e+02,1.1455440e+07,vacuum
2.0083682e-05,-2.2589958e-04,6.5078575e+02,1.0867996e+07,vacuum
2.3430962e-05,-2.2589958e-04,6.3668208e+02,1.0208941e+07,vacuum
2.6778243e-05,-2.2589958e-04,6.2181324e+02,9.5837828e+06,vacuum
3.0125523e-05,-2.2589958e-04,6.0657791e+02,8.9581308e+06,vacuum
3.3472803e-05,-2.2589958e-04,5.9124269e+02,8.3619323e+06,vacuum
3.6820084e-05,-2.2589958e-04,5.7602473e+02,7.8029563e+06,vacuum
4.0167364e-05,-2.2589958e-04,5.6108248e+02,7.2860425e+06,vacuum
4.3514644e-05,-2.2589958e-04,5.4652113e+02,6.8118437e+06,vacuum
4.6861925e-05,-2.2589958e-04,5.3241331e+02,6.3792139e+06,vacuum
5.0209205e-05,-2.2589958e-04,5.1877663e+02,5.9840735e+06,vacuum
5.3556485e-05,-2.2589958e-04,5.0566547e+02,5.6256411e+06,vacuum
5.6903766e-05,-2.2589958e-04,4.9302565e+02,5.2971000e+06,vacuum
6.0251046e-05,-2.2589958e-04,4.8087158e+02,4.9970100e+06,vacuum
6.3598326e-05,-2.2589958e-04,4.6920488e+02,4.7228372e+06,vacuum
6.6945607e-05,-2.2589958e-04,4.5801450e+02,4.4722597e+06,vacuum
7.0292887e-05,-2.2589958e-04,4.4727650e+02,4.2426261e+06,vacuum
7.3640167e-05,-2.2589958e-04,4.3695456e+02,4.0309407e+06,vacuum
7.6987448e-05,-2.2589958e-04,4.2700161e+02,3.8344155e+06,vacuum
8.0334728e-05,-2.2589958e-04,4.1736097e+02,3.6503504e+06,vacuum
8.3682008e-05,-2.2589958e-04,4.0821134e+02,3.4842898e+06,vacuum
8.7029289e-05,-2.2589958e-04,3.9934230e+02,3.3279354e+06,vacuum
9.0376569e-05,-2.2589958e-04,3.9071604e+02,3.1799657e+06,vacuum
9.3723849e-05,-2.2589958e-04,3.8254844e+02,3.0465761e+06,vacuum
9.7071130e-05,-2.2589958e-04,3.7447866e+02,2.9164323e+06,vacuum
1.0041841e-04,-2.2589958e-04,3.6689449e+02,2.8003786e+06,vacuum
1.0376569e-04,-2.2589958e-04,3.5935462e+02,2.6857409e+06,vacuum
1.0711297e-04,-2.2589958e-04,3.5228221e+02,2.5836968e+06,vacuum
1.1046025e-04,-2.2589958e-04,3.4520980e+02,2.4818490e+06,vacuum
1.1380753e-04,-2.2589958e-04,3.3860299e+02,2.3921261e+06,vacuum
1.1715481e-04,-2.2589958e-04,3.3203243e+02,2.3034867e+06,vacuum
1.2050209e-04,-2.2589958e-04,3.2573930e+02,2.2236673e+06,vacuum
1.2384937e-04,-2.2589958e-04,3.1965564e+02,2.1505035e+06,vacuum
1.2719665e-04,-2.2589958e-04,3.1358190e+02,2.0775802e+06,vacuum
1.3054393e-04,-2.2589958e-04,3.0793883e+02,2.0099824e+06,vacuum
1.3389121e-04,-2.2589958e-04,3.0229576e+02,1.9424911e+06,vacuum
1.3723849e-04,-2.2589958e-04,2.9687377e+02,1.8786733e+06,vacuum
1.4058577e-04,-2.2589958e-04,2.9160106e+02,1.8173550e+06,vacuum
1.4393305e-04,-2.2589958e-04,2.8644394e+02,1.7583191e+06,vacuum
1.4728033e-04,-2.2589958e-04,2.8147988e+02,1.7030148e+06,vacuum
1.5062762e-04,-2.2589958e-04,2.7660413e+02,1.6493861e+06,vacuum
1.5397490e-04,-2.2589958e-04,2.7190000e+02,1.5989241e+06,vacuum
1.5732218e-04,-2.2589958e-04,2.6730116e+02,1.5503652e+06,vacuum
1.6066946e-04,-2.2589958e-04,2.6281808e+02,1.5038831e+06,vacuum
1.6401674e-04,-2.2589958e-04,2.5848069e+02,1.4598694e+06,vacuum
1.6736402e-04,-2.2589958e-04,2.5422064e+02,1.4171730e+06,vacuum
1.7071130e-04,-2.2589958e-04,2.5009060e+02,1.3766086e+06,vacuum
1.7405858e-04,-2.2589958e-04,2.4607033e+02,1.3378086e+06,vacuum
1.7740586e-04,-2.2589958e-04,2.4213951e+02,1.3004276e+06,vacuum
1.8075314e-04,-2.2589958e-04,2.3830375e+02,1.2645214e+06,vacuum
1.8410042e-04,-2.2589958e-04,2.3456379e+02,1.2300648e+06,vacuum
1.8744770e-04,-2.2589958e-04,2.3091720e+02,1.1969988e+06,vacuum
1.9079498e-04,-2.2589958e-04,2.2735964e+02,1.1652438e+06,vacuum
1.9414226e-04,-2.2589958e-04,2.2388572e+02,1.1346696e+06,vacuum
1.9748954e-04,-2.2589958e-04,2.2048937e+02,1.1051995e+06,vacuum
2.0083682e-04,-2.2589958e-04,2.1717724e+02,1.0755053e+06,vacuum
2.0418410e-04,-2.2589958e-04,2.1393938e+02,1.0481043e+06,vacuum
2.0753138e-04,-2.2589958e-04,2.1077191e+02,1.0218179e+06,vacuum
2.1087866e-04,-2.2589958e-04,2.0768169e+02,9.9653141e+05,vacuum
2.1422594e-04,-2.2589958e-04,2.0465908e+02,9.7212455e+05,vacuum
2.1757322e-04,-2.2589958e-04,2.0170059e+02,9.4853135e+05,vacuum
2.2092050e-04,-2.2589958e-04,1.9881229e+02,9.2581827e+05,vacuum
2.2426778e-04,-2.2589958e-04,1.9599027e+02,9.0390862e+05,vacuum
2.2761506e-04,-2.2589958e-04,1.9322583e+02,8.8270202e+05,vacuum
2.3096234e-04,-2.2589958e-04,1.9051068e+02,8.6209243e+05,vacuum
2.3430962e-04,-2.2589958e-04,1.8786372e+02,8.4227805e+05,vacuum
2.3765690e-04,-2.2589958e-04,1.8527528e+02,8.2314168e+05,vacuum
2.4100418e-04,-2.2589958e-04,1.8271622e+02,8.0435413e+05,vacuum
2.4435146e-04,-2.2589958e-04,1.8024856e+02,7.8658669e+05,vacuum
2.4769874e-04,-2.2589958e-04,1.7779801e+02,7.6901799e+05,vacuum
2.5104603e-04,-2.2589958e-04,1.7542503e+02,7.5229004e+05,vacuum
2.5439331e-04,-2.2589958e-04,1.7307100e+02,7.3577787e+05,vacuum
2.5774059e-04,-2.2589958e-04,1.7079575e+02,7.2011351e+05,vacuum
2.6108787e-04,-2.2589958e-04,1.6852275e+02,7.0448562e+05,vacuum
2.6443515e-04,-2.2589958e-04,1.6634795e+02,6.8985646e+05,vacuum
2.6778243e-04,-2.2589958e-04,1.6417314e+02,6.7523985e+05,vacuum
2.7112971e-04,-2.2589958e-04,1.6206530e+02,6.6129796e+05,vacuum
2.7447699e-04,-2.2589958e-04,1.5999324e+02,6.4772114e+05,vacuum
2.7782427e-04,-2.2589958e-04,1.5792770e+02,6.3421874e+05,vacuum
2.8117155e-04,-2.2589958e-04,1.5596031e+02,6.2167092e+05,vacuum
2.8451883e-04,-2.2589958e-04,1.5399293e+02,6.0913316e+05,vacuum
2.8786611e-04,-2.2589958e-04,1.5205029e+02,5.9683477e+05,vacuum
2.9121339e-04,-2.2589958e-04,1.5018899e+02,5.8529746e+05,vacuum
