# Nahfeldausschnitt, fuer alle Vorratsvarianten identisch
# |E| ist im Inneren der Fluessigkeit nicht definiert (idealer Leiter) und dort 0
r_m,z_m,phi_V,E_V_per_m,region
2.9456067e-04,-7.8284519e-05,1.1227366e+03,1.8593816e+06,vacuum
2.9790795e-04,-7.8284519e-05,1.1222439e+03,1.8597211e+06,vacuum
3.0125523e-04,-7.8284519e-05,1.1217839e+03,1.8600597e+06,vacuum
3.0460251e-04,-7.8284519e-05,1.1213240e+03,1.8604044e+06,vacuum
3.0794979e-04,-7.8284519e-05,1.1208640e+03,1.8607554e+06,vacuum
3.1129707e-04,-7.8284519e-05,1.1204329e+03,1.8611027e+06,vacuum
3.1464435e-04,-7.8284519e-05,1.1200104e+03,1.8614522e+06,vacuum
3.1799163e-04,-7.8284519e-05,1.1195879e+03,1.8618067e+06,vacuum
3.2133891e-04,-7.8284519e-05,1.1191685e+03,1.8621647e+06,vacuum
3.2468619e-04,-7.8284519e-05,1.1187825e+03,1.8625132e+06,vacuum
3.2803347e-04,-7.8284519e-05,1.1183966e+03,1.8628656e+06,vacuum
3.3138075e-04,-7.8284519e-05,1.1180107e+03,1.8632219e+06,vacuum
3.3472803e-04,-7.8284519e-05,1.1176268e+03,1.8635810e+06,vacuum
3.3807531e-04,-7.8284519e-05,1.1172762e+03,1.8639262e+06,vacuum
3.4142259e-04,-7.8284519e-05,1.1169257e+03,1.8642744e+06,vacuum
3.4476987e-04,-7.8284519e-05,1.1165751e+03,1.8646257e+06,vacuum
3.4811715e-04,-7.8284519e-05,1.1162246e+03,1.8649800e+06,vacuum
3.5146444e-04,-7.8284519e-05,1.1158965e+03,1.8653238e+06,vacuum
3.5481172e-04,-7.8284519e-05,1.1155800e+03,1.8656632e+06,vacuum
3.5815900e-04,-7.8284519e-05,1.1152635e+03,1.8660049e+06,vacuum
3.6150628e-04,-7.8284519e-05,1.1149471e+03,1.8663489e+06,vacuum
3.6485356e-04,-7.8284519e-05,1.1146306e+03,1.8666953e+06,vacuum
3.6820084e-04,-7.8284519e-05,1.1143421e+03,1.8670239e+06,vacuum
3.7154812e-04,-7.8284519e-05,1.1140582e+03,1.8673510e+06,vacuum
3.7489540e-04,-7.8284519e-05,1.1137743e+03,1.8676799e+06,vacuum
3.7824268e-04,-7.8284519e-05,1.1134904e+03,1.8680106e+06,vacuum
3.8158996e-04,-7.8284519e-05,1.1132065e+03,1.8683431e+06,vacuum
3.8493724e-04,-7.8284519e-05,1.1129416e+03,1.8686621e+06,vacuum
3.8828452e-04,-7.8284519e-05,1.1126887e+03,1.8689727e+06,vacuum
3.9163180e-04,-7.8284519e-05,1.1124358e+03,1.8692847e+06,vacuum
3.9497908e-04,-7.8284519e-05,1.1121829e+03,1.8695981e+06,vacuum
3.9832636e-04,-7.8284519e-05,1.1119300e+03,1.8699127e+06,vacuum
4.0167364e-04,-7.8284519e-05,1.1116772e+03,1.8702287e+06,vacuum
4.0502092e-04,-7.8284519e-05,1.1114500e+03,1.8705230e+06,vacuum
4.0836820e-04,-7.8284519e-05,1.1112264e+03,1.8708150e+06,vacuum
4.1171548e-04,-7.8284519e-05,1.1110028e+03,1.8711080e+06,vacuum
4.1506276e-04,-7.8284519e-05,1.1107792e+03,1.8714021e+06,vacuum
4.1841004e-04,-7.8284519e-05,1.1105556e+03,1.8716971e+06,vacuum
4.2175732e-04,-7.8284519e-05,1.1103320e+03,1.8719931e+06,vacuum
4.2510460e-04,-7.8284519e-05,1.1101254e+03,1.8722731e+06,vacuum
4.2845188e-04,-7.8284519e-05,1.1099293e+03,1.8725434e+06,vacuum
4.3179916e-04,-7.8284519e-05,1.1097332e+03,1.8728144e+06,vacuum
4.3514644e-04,-7.8284519e-05,1.1095372e+03,1.8730862e+06,vacuum
4.3849372e-04,-7.8284519e-05,1.1093411e+03,1.8733587e+06,vacuum
4.4184100e-04,-7.8284519e-05,1.1091450e+03,1.8736319e+06,vacuum
4.4518828e-04,-7.8284519e-05,1.1089489e+03,1.8739058e+06,vacuum
4.4853556e-04,-7.8284519e-05,1.1087729e+03,1.8741584e+06,vacuum
4.5188285e-04,-7.8284519e-05,1.1086025e+03,1.8744053e+06,vacuum
4.5523013e-04,-7.8284519e-05,1.1084321e+03,1.8746528e+06,vacuum
4.5857741e-04,-7.8284519e-05,1.1082616e+03,1.8749008e+06,vacuum
4.6192469e-04,-7.8284519e-05,1.1080912e+03,1.8751493e+06,vacuum
4.6527197e-04,-7.8284519e-05,1.1079208e+03,1.8753984e+06,vacuum
4.6861925e-04,-7.8284519e-05,1.1077504e+03,1.8756480e+06,vacuum
4.7196653e-04,-7.8284519e-05,1.1075875e+03,1.8758890e+06,vacuum
4.7531381e-04,-7.8284519e-05,1.1074409e+03,1.8761107e+06,vacuum
4.7866109e-04,-7.8284519e-05,1.1072944e+03,1.8763328e+06,vacuum
4.8200837e-04,-7.8284519e-05,1.1071478e+03,1.8765553e+06,vacuum
4.8535565e-04,-7.8284519e-05,1.1070012e+03,1.8767781e+06,vacuum
4.8870293e-04,-7.8284519e-05,1.1068546e+03,1.8770014e+06,vacuum
4.9205021e-04,-7.8284519e-05,1.1067081e+03,1.8772250e+06,vacuum
4.9539749e-04,-7.8284519e-05,1.1065615e+03,1.8774489e+06,vacuum
4.9874477e-04,-7.8284519e-05,1.1064183e+03,1.8776689e+06,vacuum
5.0209205e-04,-7.8284519e-05,1.1062938e+03,1.8778651e+06,vacuum
5.0543933e-04,-7.8284519e-05,1.1061692e+03,1.8780616e+06,vacuum
5.0878661e-04,-7.8284519e-05,1.1060446e+03,1.8782583e+06,vacuum
5.1213389e-04,-7.8284519e-05,1.1059201e+03,1.8784553e+06,vacuum
5.1548117e-04,-7.8284519e-05,1.1057955e+03,1.8786525e+06,vacuum
5.1882845e-04,-7.8284519e-05,1.1056709e+03,1.8788501e+06,vacuum
5.2217573e-04,-7.8284519e-05,1.1055464e+03,1.8790479e+06,vacuum
5.2552301e-04,-7.8284519e-05,1.1054218e+03,1.8792459e+06,vacuum
5.2887029e-04,-7.8284519e-05,1.1053022e+03,1.8794373e+06,vacuum
5.3221757e-04,-7.8284519e-05,1.1051978e+03,1.8796073e+06,vacuum
5.3556485e-04,-7.8284519e-05,1.1050935e+03,1.8797775e+06,vacuum
5.3891213e-04,-7.8284519e-05,1.1049891e+03,1.8799478e+06,vacuum
5.4225941e-04,-7.8284519e-05,1.1048847e+03,1.8801184e+06,vacuum
5.4560669e-04,-7.8284519e-05,1.1047804e+03,1.8802892e+06,vacuum
5.4895397e-04,-7.8284519e-05,1.1046760e+03,1.8804601e+06,vacuum
5.5230126e-04,-7.8284519e-05,1.1045716e+03,1.8806313e+06,vacuum
5.5564854e-04,-7.8284519e-05,1.1044673e+03,1.8808026e+06,vacuum
5.5899582e-04,-7.8284519e-05,1.1043629e+03,1.8809741e+06,vacuum
5.6234310e-04,-7.8284519e-05,1.1042681e+03,1.8811314e+06,vacuum
5.6569038e-04,-7.8284519e-05,1.1041822e+03,1.8812752e+06,vacuum
5.6903766e-04,-7.8284519e-05,1.1040963e+03,1.8814191e+06,vacuum
5.7238494e-04,-7.8284519e-05,1.1040103e+03,1.8815631e+06,vacuum
5.7573222e-04,-7.8284519e-05,1.1039244e+03,1.8817073e+06,vacuum
5.7907950e-04,-7.8284519e-05,1.1038385e+03,1.8818517e+06,vacuum
5.8242678e-04,-7.8284519e-05,1.1037526e+03,1.8819961e+06,vacuum
5.8577406e-04,-7.8284519e-05,1.1036667e+03,1.8821407e+06,vacuum
5.8912134e-04,-7.8284519e-05,1.1035808e+03,1.8822854e+06,vacuum
5.9246862e-04,-7.8284519e-05,1.1034949e+03,1.8824302e+06,vacuum
5.9581590e-04,-7.8284519e-05,1.1034090e+03,1.8825752e+06,vacuum
5.9916318e-04,-7.8284519e-05,1.1033380e+03,1.8826961e+06,vacuum
6.0251046e-04,-7.8284519e-05,1.1032689e+03,1.8828139e+06,vacuum
6.0585774e-04,-7.8284519e-05,1.1031998e+03,1.8829319e+06,vacuum
6.0920502e-04,-7.8284519e-05,1.1031307e+03,1.8830499e+06,vacuum
6.1255230e-04,-7.8284519e-05,1.1030617e+03,1.8831680e+06,vacuum
6.1589958e-04,-7.8284519e-05,1.1029926e+03,1.8832863e+06,vacuum
6.1924686e-04,-7.8284519e-05,1.1029235e+03,1.8834046e+06,vacuum
6.2259414e-04,-7.8284519e-05,1.1028544e+03,1.8835230e+06,vacuum
6.2594142e-04,-7.8284519e-05,1.1027853e+03,1.8836414e+06,vacuum
6.2928870e-04,-7.8284519e-05,1.1027162e+03,1.8837600e+06,vacuum
6.3263598e-04,-7.8284519e-05,1.1026471e+03,1.8838787e+06,vacuum
6.3598326e-04,-7.8284519e-05,1.1025823e+03,1.8839900e+06,vacuum
6.3933054e-04,-7.8284519e-05,1.1025284e+03,1.8840822e+06,vacuum
6.4267782e-04,-7.8284519e-05,1.1024746e+03,1.8841744e+06,vacuum
6.4602510e-04,-7.8284519e-05,1.1024208e+03,1.8842667e+06,vacuum
6.4937238e-04,-7.8284519e-05,1.1023670e+03,1.8843591e+06,vacuum
6.5271967e-04,-7.8284519e-05,1.1023132e+03,1.8844515e+06,vacuum
6.5606695e-04,-7.8284519e-05,1.1022594e+03,1.8845440e+06,vacuum
6.5941423e-04,-7.8284519e-05,1.1022056e+03,1.8846366e+06,vacuum
6.6276151e-04,-7.8284519e-05,1.1021517e+03,1.8847292e+06,vacuum
6.6610879e-04,-7.8284519e-05,1.1020979e+03,1.8848218e+06,vacuum
6.6945607e-04,-7.8284519e-05,1.1020441e+03,1.8849146e+06,vacuum
6.7280335e-04,-7.8284519e-05,1.1019903e+03,1.8850074e+06,vacuum
6.7615063e-04,-7.8284519e-05,1.1019365e+03,1.8851002e+06,vacuum
6.7949791e-04,-7.8284519e-05,1.1018910e+03,1.8851776e+06,vacuum
6.8284519e-04,-7.8284519e-05,1.1018511e+03,1.8852446e+06,vacuum
6.8619247e-04,-7.8284519e-05,1.1018111e+03,1.8853117e+06,vacuum
6.8953975e-04,-7.8284519e-05,1.1017712e+03,1.8853787e+06,vacuum
6.9288703e-04,-7.8284519e-05,1.1017313e+03,1.8854459e+06,vacuum
6.9623431e-04,-7.8284519e-05,1.1016914e+03,1.8855130e+06,vacuum
6.9958159e-04,-7.8284519e-05,1.1016515e+03,1.8855802e+06,vacuum
7.0292887e-04,-7.8284519e-05,1.1016116e+03,1.8856475e+06,vacuum
7.0627615e-04,-7.8284519e-05,1.1015716e+03,1.8857148e+06,vacuum
7.0962343e-04,-7.8284519e-05,1.1015317e+03,1.8857821e+06,vacuum
7.1297071e-04,-7.8284519e-05,1.1014918e+03,1.8858495e+06,vacuum
7.1631799e-04,-7.8284519e-05,1.1014519e+03,1.8859170e+06,vacuum
7.1966527e-04,-7.8284519e-05,1.1014120e+03,1.8859844e+06,vacuum
7.2301255e-04,-7.8284519e-05,1.1013721e+03,1.8860520e+06,vacuum
7.2635983e-04,-7.8284519e-05,1.1013416e+03,1.8861005e+06,vacuum
7.2970711e-04,-7.8284519e-05,1.1013144e+03,1.8861426e+06,vacuum
7.3305439e-04,-7.8284519e-05,1.1012872e+03,1.8861848e+06,vacuum
7.3640167e-04,-7.8284519e-05,1.1012600e+03,1.8862269e+06,vacuum
7.3974895e-04,-7.8284519e-05,1.1012328e+03,1.8862691e+06,vacuum
7.4309623e-04,-7.8284519e-05,1.1012056e+03,1.8863114e+06,vacuum
7.4644351e-04,-7.8284519e-05,1.1011784e+03,1.8863536e+06,vacuum
7.4979079e-04,-7.8284519e-05,1.1011513e+03,1.8863959e+06,vacuum
7.5313808e-04,-7.8284519e-05,1.1011241e+03,1.8864383e+06,vacuum
7.5648536e-04,-7.8284519e-05,1.1010969e+03,1.8864806e+06,vacuum
7.5983264e-04,-7.8284519e-05,1.1010697e+03,1.8865230e+06,vacuum
7.6317992e-04,-7.8284519e-05,1.1010425e+03,1.8865654e+06,vacuum
7.6652720e-04,-7.8284519e-05,1.1010153e+03,1.8866079e+06,vacuum
7.6987448e-04,-7.8284519e-05,1.1009881e+03,1.8866503e+06,vacuum
7.7322176e-04,-7.8284519e-05,1.1009609e+03,1.8866928e+06,vacuum
7.7656904e-04,-7.8284519e-05,1.1009410e+03,1.8867196e+06,vacuum
7.7991632e-04,-7.8284519e-05,1.1009256e+03,1.8867366e+06,vacuum
7.8326360e-04,-7.8284519e-05,1.1009102e+03,1.8867536e+06,vacuum
7.8661088e-04,-7.8284519e-05,1.1008948e+03,1.8867706e+06,vacuum
7.8995816e-04,-7.8284519e-05,1.1008794e+03,1.8867877e+06,vacuum
7.9330544e-04,-7.8284519e-05,1.1008641e+03,1.8868048e+06,vacuum
7.9665272e-04,-7.8284519e-05,1.1008487e+03,1.8868219e+06,vacuum
8.0000000e-04,-7.8284519e-05,1.1008333e+03,1.8868390e+06,vacuum
0.0000000e+00,-7.4184100e-05,1.5000000e+03,0.0000000e+00,liquid
3.3472803e-06,-7.4184100e-05,1.5000000e+03,0.0000000e+00,liquid
6.6945607e-06,-7.4184100e-05,1.4855666e+03,7.3777666e+06,emitter_solid
1.0041841e-05,-7.4184100e-05,1.4654966e+03,4.9226642e+06,emitter_solid
1.3389121e-05,-7.4184100e-05,1.4512618e+03,3.7205938e+06,emitter_solid
1.6736402e-05,-7.4184100e-05,1.4402209e+03,2.9812822e+06,emitter_solid
2.0083682e-05,-7.4184100e-05,1.4307841e+03,8.0575158e+06,vacuum
2.3430962e-05,-7.4184100e-05,1.4059010e+03,6.9040555e+06,vacuum
2.6778243e-05,-7.4184100e-05,1.3844522e+03,6.0413405e+06,vacuum
3.0125523e-05,-7.4184100e-05,1.3656756e+03,5.3552840e+06,vacuum
3.3472803e-05,-7.4184100e-05,1.3490411e+03,4.8133177e+06,vacuum
3.6820084e-05,-7.4184100e-05,1.3341841e+03,4.3754993e+06,vacuum
4.0167364e-05,-7.4184100e-05,1.3207880e+03,4.0159416e+06,vacuum
4.3514644e-05,-7.4184100e-05,1.3086280e+03,3.7173070e+06,vacuum
4.6861925e-05,-7.4184100e-05,1.2975408e+03,3.4674031e+06,vacuum
5.0209205e-05,-7.4184100e-05,1.2873511e+03,3.2556652e+06,vacuum
5.3556485e-05,-7.4184100e-05,1.2780104e+03,3.0769347e+06,vacuum
5.6903766e-05,-7.4184100e-05,1.2693395e+03,2.9231034e+06,vacuum
6.0251046e-05,-7.4184100e-05,1.2612963e+03,2.7910398e+06,vacuum
6.3598326e-05,-7.4184100e-05,1.2538327e+03,2.6774723e+06,vacuum
6.6945607e-05,-7.4184100e-05,1.2468959e+03,2.5796142e+06,vacuum
7.0292887e-05,-7.4184100e-05,1.2404291e+03,2.4949258e+06,vacuum
7.3640167e-05,-7.4184100e-05,1.2343728e+03,2.4211058e+06,vacuum
7.6987448e-05,-7.4184100e-05,1.2286662e+03,2.3562588e+06,vacuum
8.0334728e-05,-7.4184100e-05,1.2232482e+03,2.2987930e+06,vacuum
8.3682008e-05,-7.4184100e-05,1.2182638e+03,2.2499278e+06,vacuum
8.7029289e-05,-7.4184100e-05,1.2135156e+03,2.2063317e+06,vacuum
9.0376569e-05,-7.4184100e-05,1.2089718e+03,2.1672889e+06,vacuum
9.3723849e-05,-7.4184100e-05,1.2047965e+03,2.1341023e+06,vacuum
9.7071130e-05,-7.4184100e-05,1.2006987e+03,2.1033882e+06,vacuum
1.0041841e-04,-7.4184100e-05,1.1969739e+03,2.0775951e+06,vacuum
1.0376569e-04,-7.4184100e-05,1.1932817e+03,2.0534163e+06,vacuum
1.0711297e-04,-7.4184100e-05,1.1899327e+03,2.0331546e+06,vacuum
1.1046025e-04,-7.4184100e-05,1.1865837e+03,2.0139581e+06,vacuum
1.1380753e-04,-7.4184100e-05,1.1835615e+03,1.9980527e+06,vacuum
1.1715481e-04,-7.4184100e-05,1.1805649e+03,1.9831363e+06,vacuum
1.2050209e-04,-7.4184100e-05,1.1777543e+03,1.9704620e+06,vacuum
1.2384937e-04,-7.4184100e-05,1.1750843e+03,1.9594646e+06,vacuum
1.2719665e-04,-7.4184100e-05,1.1724206e+03,1.9490395e+06,vacuum
1.3054393e-04,-7.4184100e-05,1.1700333e+03,1.9399656e+06,vacuum
1.3389121e-04,-7.4184100e-05,1.1676460e+03,1.9313537e+06,vacuum
1.3723849e-04,-7.4184100e-05,1.1653949e+03,1.9236792e+06,vacuum
1.4058577e-04,-7.4184100e-05,1.1632356e+03,1.9167147e+06,vacuum
1.4393305e-04,-7.4184100e-05,1.1611450e+03,1.9103831e+06,vacuum
1.4728033e-04,-7.4184100e-05,1.1591690e+03,1.9048020e+06,vacuum
1.5062762e-04,-7.4184100e-05,1.1572437e+03,1.8996906e+06,vacuum
1.5397490e-04,-7.4184100e-05,1.1554170e+03,1.8951716e+06,vacuum
1.5732218e-04,-7.4184100e-05,1.1536492e+03,1.8910745e+06,vacuum
1.6066946e-04,-7.4184100e-05,1.1519460e+03,1.8873861e+06,vacuum
1.6401674e-04,-7.4184100e-05,1.1503222e+03,1.8841135e+06,vacuum
1.6736402e-04,-7.4184100e-05,1.1487402e+03,1.8811260e+06,vacuum
1.7071130e-04,-7.4184100e-05,1.1472274e+03,1.8784725e+06,vacuum
1.7405858e-04,-7.4184100e-05,1.1457719e+03,1.8760992e+06,vacuum
1.7740586e-04,-7.4184100e-05,1.1443626e+03,1.8739602e+06,vacuum
1.8075314e-04,-7.4184100e-05,1.1430018e+03,1.8720441e+06,vacuum
1.8410042e-04,-7.4184100e-05,1.1416893e+03,1.8703339e+06,vacuum
1.8744770e-04,-7.4184100e-05,1.1404232e+03,1.8688112e+06,vacuum
1.9079498e-04,-7.4184100e-05,1.1392007e+03,1.8674579e+06,vacuum
1.9414226e-04,-7.4184100e-05,1.1380187e+03,1.8662551e+06,vacuum
1.9748954e-04,-7.4184100e-05,1.1368738e+03,1.8651879e+06,vacuum
2.0083682e-04,-7.4184100e-05,1.1357687e+03,1.8642063e+06,vacuum
2.0418410e-04,-7.4184100e-05,1.1346984e+03,1.8633823e+06,vacuum
2.0753138e-04,-7.4184100e-05,1.1336605e+03,1.8626653e+06,vacuum
2.1087866e-04,-7.4184100e-05,1.1326579e+03,1.8620459e+06,vacuum
2.1422594e-04,-7.4184100e-05,1.1316858e+03,1.8615116e+06,vacuum
2.1757322e-04,-7.4184100e-05,1.1307423e+03,1.8610543e+06,vacuum
2.2092050e-04,-7.4184100e-05,1.1298298e+03,1.8606712e+06,vacuum
2.2426778e-04,-7.4184100e-05,1.1289462e+03,1.8603543e+06,vacuum
2.2761506e-04,-7.4184100e-05,1.1280875e+03,1.8600954e+06,vacuum
2.3096234e-04,-7.4184100e-05,1.1272499e+03,1.8598871e+06,vacuum
2.3430962e-04,-7.4184100e-05,1.1264412e+03,1.8597325e+06,vacuum
2.3765690e-04,-7.4184100e-05,1.1256570e+03,1.8596237e+06,vacuum
2.4100418e-04,-7.4184100e-05,1.1248851e+03,1.8595491e+06,vacuum
2.4435146e-04,-7.4184100e-05,1.1241507e+03,1.8595232e+06,vacuum
2.4769874e-04,-7.4184100e-05,1.1234233e+03,1.8595226e+06,vacuum
2.5104603e-04,-7.4184100e-05,1.1227273e+03,1.8595602e+06,vacuum
2.5439331e-04,-7.4184100e-05,1.1220388e+03,1.8596199e+06,vacuum
2.5774059e-04,-7.4184100e-05,1.1213816e+03,1.8597121e+06,vacuum
2.6108787e-04,-7.4184100e-05,1.1207253e+03,1.8598204e+06,vacuum
2.6443515e-04,-7.4184100e-05,1.1201073e+03,1.8599589e+06,vacuum
2.6778243e-04,-7.4184100e-05,1.1194893e+03,1.8601109e+06,vacuum
2.7112971e-04,-7.4184100e-05,1.1188968e+03,1.8602837e+06,vacuum
2.7447699e-04,-7.4184100e-05,1.1183181e+03,1.8604722e+06,vacuum
2.7782427e-04,-7.4184100e-05,1.1177418e+03,1.8606724e+06,vacuum
2.8117155e-04,-7.4184100e-05,1.1172023e+03,1.8608904e+06,vacuum
2.8451883e-04,-7.4184100e-05,1.1166627e+03,1.8611178e+06,vacuum
2.8786611e-04,-7.4184100e-05,1.1161323e+03,1.8613554e+06,vacuum
2.9121339e-04,-7.4184100e-05,1.1156316e+03,1.8616045e+06,vacuum
2.9456067e-04,-7.4184100e-05,1.1151310e+03,1.8618612e+06,vacuum
2.9790795e-04,-7.4184100e-05,1.1146359e+03,1.8621256e+06,vacuum
3.0125523e-04,-7.4184100e-05,1.1141736e+03,1.8623969e+06,vacuum
3.0460251e-04,-7.4184100e-05,1.1137114e+03,1.8626744e+06,vacuum
3.0794979e-04,-7.4184100e-05,1.1132491e+03,1.8629581e+06,vacuum
3.1129707e-04,-7.4184100e-05,1.1128158e+03,1.8632448e+06,vacuum
3.1464435e-04,-7.4184100e-05,1.1123911e+03,1.8635356e+06,vacuum
3.1799163e-04,-7.4184100e-05,1.1119665e+03,1.8638314e+06,vacuum
3.2133891e-04,-7.4184100e-05,1.1115449e+03,1.8641315e+06,vacuum
3.2468619e-04,-7.4184100e-05,1.1111570e+03,1.8644292e+06,vacuum
3.2803347e-04,-7.4184100e-05,1.1107690e+03,1.8647307e+06,vacuum
3.3138075e-04,-7.4184100e-05,1.1103810e+03,1.8650362e+06,vacuum
3.3472803e-04,-7.4184100e-05,1.1099951e+03,1.8653450e+06,vacuum
3.3807531e-04,-7.4184100e-05,1.1096427e+03,1.8656466e+06,vacuum
3.4142259e-04,-7.4184100e-05,1.1092902e+03,1.8659513e+06,vacuum
3.4476987e-04,-7.4184100e-05,1.1089378e+03,1.8662590e+06,vacuum
3.4811715e-04,-7.4184100e-05,1.1085854e+03,1.8665697e+06,vacuum
3.5146444e-04,-7.4184100e-05,1.1082555e+03,1.8668743e+06,vacuum
3.5481172e-04,-7.4184100e-05,1.1079372e+03,1.8671765e+06,vacuum
3.5815900e-04,-7.4184100e-05,1.1076190e+03,1.8674811e+06,vacuum
3.6150628e-04,-7.4184100e-05,1.1073008e+03,1.8677880e+06,vacuum
3.6485356e-04,-7.4184100e-05,1.1069825e+03,1.8680973e+06,vacuum
3.6820084e-04,-7.4184100e-05,1.1066924e+03,1.8683938e+06,vacuum
3.7154812e-04,-7.4184100e-05,1.1064069e+03,1.8686897e+06,vacuum
3.7489540e-04,-7.4184100e-05,1.1061214e+03,1.8689873e+06,vacuum
3.7824268e-04,-7.4184100e-05,1.1058358e+03,1.8692867e+06,vacuum
3.8158996e-04,-7.4184100e-05,1.1055503e+03,1.8695879e+06,vacuum
3.8493724e-04,-7.4184100e-05,1.1052838e+03,1.8698788e+06,vacuum
3.8828452e-04,-7.4184100e-05,1.1050295e+03,1.8701632e+06,vacuum
3.9163180e-04,-7.4184100e-05,1.1047751e+03,1.8704491e+06,vacuum
3.9497908e-04,-7.4184100e-05,1.1045207e+03,1.8707363e+06,vacuum
3.9832636e-04,-7.4184100e-05,1.1042663e+03,1.8710248e+06,vacuum
4.0167364e-04,-7.4184100e-05,1.1040120e+03,1.8713147e+06,vacuum
4.0502092e-04,-7.4184100e-05,1.1037834e+03,1.8715866e+06,vacuum
4.0836820e-04,-7.4184100e-05,1.1035585e+03,1.8718569e+06,vacuum
4.1171548e-04,-7.4184100e-05,1.1033335e+03,1.8721283e+06,vacuum
4.1506276e-04,-7.4184100e-05,1.1031086e+03,1.8724006e+06,vacuum
4.1841004e-04,-7.4184100e-05,1.1028836e+03,1.8726739e+06,vacuum
4.2175732e-04,-7.4184100e-05,1.1026586e+03,1.8729482e+06,vacuum
4.2510460e-04,-7.4184100e-05,1.1024508e+03,1.8732089e+06,vacuum
4.2845188e-04,-7.4184100e-05,1.1022535e+03,1.8734613e+06,vacuum
4.3179916e-04,-7.4184100e-05,1.1020561e+03,1.8737145e+06,vacuum
4.3514644e-04,-7.4184100e-05,1.1018588e+03,1.8739684e+06,vacuum
4.3849372e-04,-7.4184100e-05,1.1016615e+03,1.8742230e+06,vacuum
4.4184100e-04,-7.4184100e-05,1.1014642e+03,1.8744784e+06,vacuum
4.4518828e-04,-7.4184100e-05,1.1012668e+03,1.8747345e+06,vacuum
4.4853556e-04,-7.4184100e-05,1.1010898e+03,1.8749717e+06,vacuum
4.5188285e-04,-7.4184100e-05,1.1009182e+03,1.8752041e+06,vacuum
4.5523013e-04,-7.4184100e-05,1.1007467e+03,1.8754370e+06,vacuum
4.5857741e-04,-7.4184100e-05,1.1005752e+03,1.8756704e+06,vacuum
4.6192469e-04,-7.4184100e-05,1.1004037e+03,1.8759043e+06,vacuum
4.6527197e-04,-7.4184100e-05,1.1002322e+03,1.8761388e+06,vacuum
4.6861925e-04,-7.4184100e-05,1.1000606e+03,1.8763739e+06,vacuum
4.7196653e-04,-7.4184100e-05,1.0998967e+03,1.8766012e+06,vacuum
4.7531381e-04,-7.4184100e-05,1.0997492e+03,1.8768111e+06,vacuum
4.7866109e-04,-7.4184100e-05,1.0996016e+03,1.8770214e+06,vacuum
4.8200837e-04,-7.4184100e-05,1.0994541e+03,1.8772320e+06,vacuum
4.8535565e-04,-7.4184100e-05,1.0993065e+03,1.8774431e+06,vacuum
4.8870293e-04,-7.4184100e-05,1.0991590e+03,1.8776545e+06,vacuum
4.9205021e-04,-7.4184100e-05,1.0990114e+03,1.8778663e+06,vacuum
4.9539749e-04,-7.4184100e-05,1.0988639e+03,1.8780785e+06,vacuum
4.9874477e-04,-7.4184100e-05,1.0987197e+03,1.8782870e+06,vacuum
5.0209205e-04,-7.4184100e-05,1.0985943e+03,1.8784737e+06,vacuum
5.0543933e-04,-7.4184100e-05,1.0984689e+03,1.8786607e+06,vacuum
5.0878661e-04,-7.4184100e-05,1.0983435e+03,1.8788479e+06,vacuum
5.1213389e-04,-7.4184100e-05,1.0982181e+03,1.8790354e+06,vacuum
5.1548117e-04,-7.4184100e-05,1.0980927e+03,1.8792232e+06,vacuum
5.1882845e-04,-7.4184100e-05,1.0979672e+03,1.8794113e+06,vacuum
5.2217573e-04,-7.4184100e-05,1.0978418e+03,1.8795996e+06,vacuum
5.2552301e-04,-7.4184100e-05,1.0977164e+03,1.8797882e+06,vacuum
5.2887029e-04,-7.4184100e-05,1.0975960e+03,1.8799705e+06,vacuum
5.3221757e-04,-7.4184100e-05,1.0974909e+03,1.8801330e+06,vacuum
5.3556485e-04,-7.4184100e-05,1.0973858e+03,1.8802956e+06,vacuum
5.3891213e-04,-7.4184100e-05,1.0972807e+03,1.8804585e+06,vacuum
5.4225941e-04,-7.4184100e-05,1.0971756e+03,1.8806215e+06,vacuum
5.4560669e-04,-7.4184100e-05,1.0970705e+03,1.8807847e+06,vacuum
5.4895397e-04,-7.4184100e-05,1.0969654e+03,1.8809481e+06,vacuum
5.5230126e-04,-7.4184100e-05,1.0968603e+03,1.8811117e+06,vacuum
5.5564854e-04,-7.4184100e-05,1.0967552e+03,1.8812755e+06,vacuum
5.5899582e-04,-7.4184100e-05,1.0966501e+03,1.8814395e+06,vacuum
5.6234310e-04,-7.4184100e-05,1.0965546e+03,1.8815900e+06,vacuum
5.6569038e-04,-7.4184100e-05,1.0964681e+03,1.8817279e+06,vacuum
5.6903766e-04,-7.4184100e-05,1.0963816e+03,1.8818659e+06,vacuum
5.7238494e-04,-7.4184100e-05,1.0962951e+03,1.8820040e+06,vacuum
5.7573222e-04,-7.4184100e-05,1.0962086e+03,1.8821423e+06,vacuum
5.7907950e-04,-7.4184100e-05,1.0961220e+03,1.8822807e+06,vacuum
5.8242678e-04,-7.4184100e-05,1.0960355e+03,1.8824192e+06,vacuum
5.8577406e-04,-7.4184100e-05,1.0959490e+03,1.8825578e+06,vacuum
5.8912134e-04,-7.4184100e-05,1.0958625e+03,1.8826966e+06,vacuum
5.9246862e-04,-7.4184100e-05,1.0957760e+03,1.8828356e+06,vacuum
