# Nahfeldausschnitt, fuer alle Vorratsvarianten identisch
# |E| ist im Inneren der Fluessigkeit nicht definiert (idealer Leiter) und dort 0
r_m,z_m,phi_V,E_V_per_m,region
6.6276151e-04,7.8242678e-06,9.4018690e+02,1.8910623e+06,vacuum
6.6610879e-04,7.8242678e-06,9.4013318e+02,1.8910781e+06,vacuum
6.6945607e-04,7.8242678e-06,9.4007946e+02,1.8910939e+06,vacuum
6.7280335e-04,7.8242678e-06,9.4002574e+02,1.8911098e+06,vacuum
6.7615063e-04,7.8242678e-06,9.3997203e+02,1.8911257e+06,vacuum
6.7949791e-04,7.8242678e-06,9.3992802e+02,1.8911373e+06,vacuum
6.8284519e-04,7.8242678e-06,9.3989055e+02,1.8911458e+06,vacuum
6.8619247e-04,7.8242678e-06,9.3985307e+02,1.8911544e+06,vacuum
6.8953975e-04,7.8242678e-06,9.3981560e+02,1.8911630e+06,vacuum
6.9288703e-04,7.8242678e-06,9.3977813e+02,1.8911717e+06,vacuum
6.9623431e-04,7.8242678e-06,9.3974065e+02,1.8911805e+06,vacuum
6.9958159e-04,7.8242678e-06,9.3970318e+02,1.8911893e+06,vacuum
7.0292887e-04,7.8242678e-06,9.3966570e+02,1.8911982e+06,vacuum
7.0627615e-04,7.8242678e-06,9.3962823e+02,1.8912072e+06,vacuum
7.0962343e-04,7.8242678e-06,9.3959076e+02,1.8912162e+06,vacuum
7.1297071e-04,7.8242678e-06,9.3955328e+02,1.8912253e+06,vacuum
7.1631799e-04,7.8242678e-06,9.3951581e+02,1.8912344e+06,vacuum
7.1966527e-04,7.8242678e-06,9.3947834e+02,1.8912436e+06,vacuum
7.2301255e-04,7.8242678e-06,9.3944086e+02,1.8912529e+06,vacuum
7.2635983e-04,7.8242678e-06,9.3941482e+02,1.8912549e+06,vacuum
7.2970711e-04,7.8242678e-06,9.3939271e+02,1.8912546e+06,vacuum
7.3305439e-04,7.8242678e-06,9.3937059e+02,1.8912543e+06,vacuum
7.3640167e-04,7.8242678e-06,9.3934847e+02,1.8912540e+06,vacuum
7.3974895e-04,7.8242678e-06,9.3932635e+02,1.8912538e+06,vacuum
7.4309623e-04,7.8242678e-06,9.3930423e+02,1.8912537e+06,vacuum
7.4644351e-04,7.8242678e-06,9.3928211e+02,1.8912536e+06,vacuum
7.4979079e-04,7.8242678e-06,9.3926000e+02,1.8912535e+06,vacuum
7.5313808e-04,7.8242678e-06,9.3923788e+02,1.8912535e+06,vacuum
7.5648536e-04,7.8242678e-06,9.3921576e+02,1.8912535e+06,vacuum
7.5983264e-04,7.8242678e-06,9.3919364e+02,1.8912536e+06,vacuum
7.6317992e-04,7.8242678e-06,9.3917152e+02,1.8912537e+06,vacuum
7.6652720e-04,7.8242678e-06,9.3914940e+02,1.8912539e+06,vacuum
7.6987448e-04,7.8242678e-06,9.3912729e+02,1.8912541e+06,vacuum
7.7322176e-04,7.8242678e-06,9.3910517e+02,1.8912543e+06,vacuum
7.7656904e-04,7.8242678e-06,9.3909219e+02,1.8912474e+06,vacuum
7.7991632e-04,7.8242678e-06,9.3908491e+02,1.8912360e+06,vacuum
7.8326360e-04,7.8242678e-06,9.3907763e+02,1.8912246e+06,vacuum
7.8661088e-04,7.8242678e-06,9.3907035e+02,1.8912132e+06,vacuum
7.8995816e-04,7.8242678e-06,9.3906306e+02,1.8912019e+06,vacuum
7.9330544e-04,7.8242678e-06,9.3905578e+02,1.8911907e+06,vacuum
7.9665272e-04,7.8242678e-06,9.3904850e+02,1.8911794e+06,vacuum
8.0000000e-04,7.8242678e-06,9.3904122e+02,1.8911682e+06,vacuum
0.0000000e+00,1.1924686e-05,1.2272828e+03,1.3107464e+07,vacuum
3.3472803e-06,1.1924686e-05,1.2246230e+03,1.2858773e+07,vacuum
6.6945607e-06,1.1924686e-05,1.2171443e+03,1.2152938e+07,vacuum
1.0041841e-05,1.1924686e-05,1.2060594e+03,1.1129781e+07,vacuum
1.3389121e-05,1.1924686e-05,1.1929455e+03,9.9549463e+06,vacuum
1.6736402e-05,1.1924686e-05,1.1792221e+03,8.8196977e+06,vacuum
2.0083682e-05,1.1924686e-05,1.1658281e+03,7.8137278e+06,vacuum
2.3430962e-05,1.1924686e-05,1.1532358e+03,6.9594732e+06,vacuum
2.6778243e-05,1.1924686e-05,1.1416118e+03,6.2597563e+06,vacuum
3.0125523e-05,1.1924686e-05,1.1309511e+03,5.6849020e+06,vacuum
3.3472803e-05,1.1924686e-05,1.1211724e+03,5.2087116e+06,vacuum
3.6820084e-05,1.1924686e-05,1.1122216e+03,4.8139214e+06,vacuum
4.0167364e-05,1.1924686e-05,1.1039965e+03,4.4824657e+06,vacuum
4.3514644e-05,1.1924686e-05,1.0963893e+03,4.1999204e+06,vacuum
4.6861925e-05,1.1924686e-05,1.0893523e+03,3.9584797e+06,vacuum
5.0209205e-05,1.1924686e-05,1.0828506e+03,3.7522431e+06,vacuum
5.3556485e-05,1.1924686e-05,1.0767866e+03,3.5726908e+06,vacuum
5.6903766e-05,1.1924686e-05,1.0711171e+03,3.4153294e+06,vacuum
6.0251046e-05,1.1924686e-05,1.0657958e+03,3.2764516e+06,vacuum
6.3598326e-05,1.1924686e-05,1.0608279e+03,3.1550767e+06,vacuum
6.6945607e-05,1.1924686e-05,1.0561839e+03,3.0484608e+06,vacuum
7.0292887e-05,1.1924686e-05,1.0517790e+03,2.9522249e+06,vacuum
7.3640167e-05,1.1924686e-05,1.0475656e+03,2.8641806e+06,vacuum
7.6987448e-05,1.1924686e-05,1.0436833e+03,2.7888828e+06,vacuum
8.0334728e-05,1.1924686e-05,1.0399467e+03,2.7189514e+06,vacuum
8.3682008e-05,1.1924686e-05,1.0363950e+03,2.6556674e+06,vacuum
8.7029289e-05,1.1924686e-05,1.0330595e+03,2.5994955e+06,vacuum
9.0376569e-05,1.1924686e-05,1.0298214e+03,2.5466959e+06,vacuum
9.3723849e-05,1.1924686e-05,1.0268134e+03,2.5006865e+06,vacuum
9.7071130e-05,1.1924686e-05,1.0238717e+03,2.4568331e+06,vacuum
1.0041841e-04,1.1924686e-05,1.0211219e+03,2.4181709e+06,vacuum
1.0376569e-04,1.1924686e-05,1.0184589e+03,2.3819762e+06,vacuum
1.0711297e-04,1.1924686e-05,1.0159029e+03,2.3485824e+06,vacuum
1.1046025e-04,1.1924686e-05,1.0135010e+03,2.3190685e+06,vacuum
1.1380753e-04,1.1924686e-05,1.0110992e+03,2.2897648e+06,vacuum
1.1715481e-04,1.1924686e-05,1.0089206e+03,2.2664098e+06,vacuum
1.2050209e-04,1.1924686e-05,1.0067612e+03,2.2437002e+06,vacuum
1.2384937e-04,1.1924686e-05,1.0046506e+03,2.2217661e+06,vacuum
1.2719665e-04,1.1924686e-05,1.0027018e+03,2.2020291e+06,vacuum
1.3054393e-04,1.1924686e-05,1.0007529e+03,2.1824288e+06,vacuum
1.3389121e-04,1.1924686e-05,9.9891860e+02,2.1646990e+06,vacuum
1.3723849e-04,1.1924686e-05,9.9714030e+02,2.1479358e+06,vacuum
1.4058577e-04,1.1924686e-05,9.9540691e+02,2.1320237e+06,vacuum
1.4393305e-04,1.1924686e-05,9.9376640e+02,2.1177313e+06,vacuum
1.4728033e-04,1.1924686e-05,9.9214602e+02,2.1038443e+06,vacuum
1.5062762e-04,1.1924686e-05,9.9061852e+02,2.0914583e+06,vacuum
1.5397490e-04,1.1924686e-05,9.8911086e+02,2.0794409e+06,vacuum
1.5732218e-04,1.1924686e-05,9.8767731e+02,2.0685604e+06,vacuum
1.6066946e-04,1.1924686e-05,9.8627604e+02,2.0581844e+06,vacuum
1.6401674e-04,1.1924686e-05,9.8492146e+02,2.0484988e+06,vacuum
1.6736402e-04,1.1924686e-05,9.8361765e+02,2.0395213e+06,vacuum
1.7071130e-04,1.1924686e-05,9.8234419e+02,2.0309794e+06,vacuum
1.7405858e-04,1.1924686e-05,9.8111388e+02,2.0230165e+06,vacuum
1.7740586e-04,1.1924686e-05,9.7992614e+02,2.0156002e+06,vacuum
1.8075314e-04,1.1924686e-05,9.7877062e+02,2.0085942e+06,vacuum
1.8410042e-04,1.1924686e-05,9.7764862e+02,2.0020008e+06,vacuum
1.8744770e-04,1.1924686e-05,9.7655985e+02,1.9958056e+06,vacuum
1.9079498e-04,1.1924686e-05,9.7550305e+02,1.9899807e+06,vacuum
1.9414226e-04,1.1924686e-05,9.7447642e+02,1.9844952e+06,vacuum
1.9748954e-04,1.1924686e-05,9.7347785e+02,1.9793192e+06,vacuum
2.0083682e-04,1.1924686e-05,9.7250979e+02,1.9742807e+06,vacuum
2.0418410e-04,1.1924686e-05,9.7156768e+02,1.9696363e+06,vacuum
2.0753138e-04,1.1924686e-05,9.7065027e+02,1.9653256e+06,vacuum
2.1087866e-04,1.1924686e-05,9.6975979e+02,1.9612738e+06,vacuum
2.1422594e-04,1.1924686e-05,9.6889276e+02,1.9574460e+06,vacuum
2.1757322e-04,1.1924686e-05,9.6804783e+02,1.9538233e+06,vacuum
2.2092050e-04,1.1924686e-05,9.6722699e+02,1.9504164e+06,vacuum
2.2426778e-04,1.1924686e-05,9.6642874e+02,1.9472045e+06,vacuum
2.2761506e-04,1.1924686e-05,9.6565001e+02,1.9441604e+06,vacuum
2.3096234e-04,1.1924686e-05,9.6488795e+02,1.9412586e+06,vacuum
2.3430962e-04,1.1924686e-05,9.6414882e+02,1.9385398e+06,vacuum
2.3765690e-04,1.1924686e-05,9.6342924e+02,1.9359739e+06,vacuum
2.4100418e-04,1.1924686e-05,9.6271948e+02,1.9334912e+06,vacuum
2.4435146e-04,1.1924686e-05,9.6204000e+02,1.9312265e+06,vacuum
2.4769874e-04,1.1924686e-05,9.6136616e+02,1.9290102e+06,vacuum
2.5104603e-04,1.1924686e-05,9.6071783e+02,1.9269698e+06,vacuum
2.5439331e-04,1.1924686e-05,9.6007567e+02,1.9249785e+06,vacuum
2.5774059e-04,1.1924686e-05,9.5945922e+02,1.9231569e+06,vacuum
2.6108787e-04,1.1924686e-05,9.5884349e+02,1.9213490e+06,vacuum
2.6443515e-04,1.1924686e-05,9.5825952e+02,1.9197342e+06,vacuum
2.6778243e-04,1.1924686e-05,9.5767555e+02,1.9181277e+06,vacuum
2.7112971e-04,1.1924686e-05,9.5711305e+02,1.9166478e+06,vacuum
2.7447699e-04,1.1924686e-05,9.5656201e+02,1.9152385e+06,vacuum
2.7782427e-04,1.1924686e-05,9.5601306e+02,1.9138472e+06,vacuum
2.8117155e-04,1.1924686e-05,9.5549528e+02,1.9126243e+06,vacuum
2.8451883e-04,1.1924686e-05,9.5497750e+02,1.9114075e+06,vacuum
2.8786611e-04,1.1924686e-05,9.5446752e+02,1.9102344e+06,vacuum
2.9121339e-04,1.1924686e-05,9.5398315e+02,1.9091901e+06,vacuum
2.9456067e-04,1.1924686e-05,9.5349877e+02,1.9081511e+06,vacuum
2.9790795e-04,1.1924686e-05,9.5301920e+02,1.9071388e+06,vacuum
3.0125523e-04,1.1924686e-05,9.5256820e+02,1.9062590e+06,vacuum
3.0460251e-04,1.1924686e-05,9.5211721e+02,1.9053835e+06,vacuum
3.0794979e-04,1.1924686e-05,9.5166621e+02,1.9045125e+06,vacuum
3.1129707e-04,1.1924686e-05,9.5124075e+02,1.9037507e+06,vacuum
3.1464435e-04,1.1924686e-05,9.5082293e+02,1.9030241e+06,vacuum
3.1799163e-04,1.1924686e-05,9.5040511e+02,1.9023011e+06,vacuum
3.2133891e-04,1.1924686e-05,9.4999004e+02,1.9015921e+06,vacuum
3.2468619e-04,1.1924686e-05,9.4960503e+02,1.9009990e+06,vacuum
3.2803347e-04,1.1924686e-05,9.4922002e+02,1.9004089e+06,vacuum
3.3138075e-04,1.1924686e-05,9.4883501e+02,1.8998218e+06,vacuum
3.3472803e-04,1.1924686e-05,9.4845185e+02,1.8992440e+06,vacuum
3.3807531e-04,1.1924686e-05,9.4809911e+02,1.8987721e+06,vacuum
3.4142259e-04,1.1924686e-05,9.4774636e+02,1.8983027e+06,vacuum
3.4476987e-04,1.1924686e-05,9.4739362e+02,1.8978357e+06,vacuum
3.4811715e-04,1.1924686e-05,9.4704087e+02,1.8973711e+06,vacuum
3.5146444e-04,1.1924686e-05,9.4670889e+02,1.8969711e+06,vacuum
3.5481172e-04,1.1924686e-05,9.4638769e+02,1.8966055e+06,vacuum
3.5815900e-04,1.1924686e-05,9.4606649e+02,1.8962419e+06,vacuum
3.6150628e-04,1.1924686e-05,9.4574529e+02,1.8958802e+06,vacuum
3.6485356e-04,1.1924686e-05,9.4542409e+02,1.8955204e+06,vacuum
3.6820084e-04,1.1924686e-05,9.4512918e+02,1.8952325e+06,vacuum
3.7154812e-04,1.1924686e-05,9.4483865e+02,1.8949579e+06,vacuum
3.7489540e-04,1.1924686e-05,9.4454812e+02,1.8946848e+06,vacuum
3.7824268e-04,1.1924686e-05,9.4425759e+02,1.8944132e+06,vacuum
3.8158996e-04,1.1924686e-05,9.4396706e+02,1.8941431e+06,vacuum
3.8493724e-04,1.1924686e-05,9.4369465e+02,1.8939162e+06,vacuum
3.8828452e-04,1.1924686e-05,9.4343379e+02,1.8937171e+06,vacuum
3.9163180e-04,1.1924686e-05,9.4317292e+02,1.8935191e+06,vacuum
3.9497908e-04,1.1924686e-05,9.4291206e+02,1.8933224e+06,vacuum
3.9832636e-04,1.1924686e-05,9.4265120e+02,1.8931268e+06,vacuum
4.0167364e-04,1.1924686e-05,9.4239034e+02,1.8929325e+06,vacuum
4.0502092e-04,1.1924686e-05,9.4215452e+02,1.8927879e+06,vacuum
4.0836820e-04,1.1924686e-05,9.4192218e+02,1.8926511e+06,vacuum
4.1171548e-04,1.1924686e-05,9.4168984e+02,1.8925151e+06,vacuum
4.1506276e-04,1.1924686e-05,9.4145750e+02,1.8923801e+06,vacuum
4.1841004e-04,1.1924686e-05,9.4122516e+02,1.8922460e+06,vacuum
4.2175732e-04,1.1924686e-05,9.4099282e+02,1.8921128e+06,vacuum
4.2510460e-04,1.1924686e-05,9.4077736e+02,1.8920077e+06,vacuum
4.2845188e-04,1.1924686e-05,9.4057228e+02,1.8919199e+06,vacuum
4.3179916e-04,1.1924686e-05,9.4036721e+02,1.8918329e+06,vacuum
4.3514644e-04,1.1924686e-05,9.4016213e+02,1.8917465e+06,vacuum
4.3849372e-04,1.1924686e-05,9.3995705e+02,1.8916609e+06,vacuum
4.4184100e-04,1.1924686e-05,9.3975197e+02,1.8915759e+06,vacuum
4.4518828e-04,1.1924686e-05,9.3954689e+02,1.8914917e+06,vacuum
4.4853556e-04,1.1924686e-05,9.3936213e+02,1.8914342e+06,vacuum
4.5188285e-04,1.1924686e-05,9.3918297e+02,1.8913844e+06,vacuum
4.5523013e-04,1.1924686e-05,9.3900381e+02,1.8913351e+06,vacuum
4.5857741e-04,1.1924686e-05,9.3882465e+02,1.8912863e+06,vacuum
4.6192469e-04,1.1924686e-05,9.3864548e+02,1.8912381e+06,vacuum
4.6527197e-04,1.1924686e-05,9.3846632e+02,1.8911904e+06,vacuum
4.6861925e-04,1.1924686e-05,9.3828716e+02,1.8911433e+06,vacuum
4.7196653e-04,1.1924686e-05,9.3811576e+02,1.8911042e+06,vacuum
4.7531381e-04,1.1924686e-05,9.3796111e+02,1.8910819e+06,vacuum
4.7866109e-04,1.1924686e-05,9.3780646e+02,1.8910600e+06,vacuum
4.8200837e-04,1.1924686e-05,9.3765182e+02,1.8910384e+06,vacuum
4.8535565e-04,1.1924686e-05,9.3749717e+02,1.8910173e+06,vacuum
4.8870293e-04,1.1924686e-05,9.3734253e+02,1.8909965e+06,vacuum
4.9205021e-04,1.1924686e-05,9.3718788e+02,1.8909762e+06,vacuum
4.9539749e-04,1.1924686e-05,9.3703323e+02,1.8909562e+06,vacuum
4.9874477e-04,1.1924686e-05,9.3688215e+02,1.8909391e+06,vacuum
5.0209205e-04,1.1924686e-05,9.3675056e+02,1.8909357e+06,vacuum
5.0543933e-04,1.1924686e-05,9.3661897e+02,1.8909325e+06,vacuum
5.0878661e-04,1.1924686e-05,9.3648738e+02,1.8909296e+06,vacuum
5.1213389e-04,1.1924686e-05,9.3635579e+02,1.8909271e+06,vacuum
5.1548117e-04,1.1924686e-05,9.3622419e+02,1.8909248e+06,vacuum
5.1882845e-04,1.1924686e-05,9.3609260e+02,1.8909228e+06,vacuum
5.2217573e-04,1.1924686e-05,9.3596101e+02,1.8909211e+06,vacuum
5.2552301e-04,1.1924686e-05,9.3582942e+02,1.8909197e+06,vacuum
5.2887029e-04,1.1924686e-05,9.3570313e+02,1.8909209e+06,vacuum
5.3221757e-04,1.1924686e-05,9.3559311e+02,1.8909291e+06,vacuum
5.3556485e-04,1.1924686e-05,9.3548309e+02,1.8909375e+06,vacuum
5.3891213e-04,1.1924686e-05,9.3537307e+02,1.8909461e+06,vacuum
5.4225941e-04,1.1924686e-05,9.3526305e+02,1.8909550e+06,vacuum
5.4560669e-04,1.1924686e-05,9.3515303e+02,1.8909640e+06,vacuum
5.4895397e-04,1.1924686e-05,9.3504301e+02,1.8909733e+06,vacuum
5.5230126e-04,1.1924686e-05,9.3493299e+02,1.8909828e+06,vacuum
5.5564854e-04,1.1924686e-05,9.3482297e+02,1.8909925e+06,vacuum
5.5899582e-04,1.1924686e-05,9.3471295e+02,1.8910025e+06,vacuum
5.6234310e-04,1.1924686e-05,9.3461330e+02,1.8910145e+06,vacuum
5.6569038e-04,1.1924686e-05,9.3452339e+02,1.8910284e+06,vacuum
5.6903766e-04,1.1924686e-05,9.3443348e+02,1.8910424e+06,vacuum
5.7238494e-04,1.1924686e-05,9.3434358e+02,1.8910567e+06,vacuum
5.7573222e-04,1.1924686e-05,9.3425367e+02,1.8910710e+06,vacuum
5.7907950e-04,1.1924686e-05,9.3416376e+02,1.8910856e+06,vacuum
5.8242678e-04,1.1924686e-05,9.3407385e+02,1.8911003e+06,vacuum
5.8577406e-04,1.1924686e-05,9.3398395e+02,1.8911151e+06,vacuum
5.8912134e-04,1.1924686e-05,9.3389404e+02,1.8911301e+06,vacuum
5.9246862e-04,1.1924686e-05,9.3380413e+02,1.8911453e+06,vacuum
5.9581590e-04,1.1924686e-05,9.3371423e+02,1.8911606e+06,vacuum
5.9916318e-04,1.1924686e-05,9.3364090e+02,1.8911755e+06,vacuum
6.0251046e-04,1.1924686e-05,9.3356970e+02,1.8911904e+06,vacuum
6.0585774e-04,1.1924686e-05,9.3349850e+02,1.8912054e+06,vacuum
6.0920502e-04,1.1924686e-05,9.3342730e+02,1.8912205e+06,vacuum
6.1255230e-04,1.1924686e-05,9.3335610e+02,1.8912357e+06,vacuum
6.1589958e-04,1.1924686e-05,9.3328490e+02,1.8912511e+06,vacuum
6.1924686e-04,1.1924686e-05,9.3321370e+02,1.8912665e+06,vacuum
6.2259414e-04,1.1924686e-05,9.3314250e+02,1.8912821e+06,vacuum
6.2594142e-04,1.1924686e-05,9.3307130e+02,1.8912978e+06,vacuum
6.2928870e-04,1.1924686e-05,9.3300010e+02,1.8913136e+06,vacuum
6.3263598e-04,1.1924686e-05,9.3292890e+02,1.8913295e+06,vacuum
6.3598326e-04,1.1924686e-05,9.3286255e+02,1.8913444e+06,vacuum
6.3933054e-04,1.1924686e-05,9.3280875e+02,1.8913565e+06,vacuum
6.4267782e-04,1.1924686e-05,9.3275496e+02,1.8913686e+06,vacuum
6.4602510e-04,1.1924686e-05,9.3270116e+02,1.8913809e+06,vacuum
6.4937238e-04,1.1924686e-05,9.3264737e+02,1.8913932e+06,vacuum
6.5271967e-04,1.1924686e-05,9.3259358e+02,1.8914056e+06,vacuum
6.5606695e-04,1.1924686e-05,9.3253978e+02,1.8914181e+06,vacuum
6.5941423e-04,1.1924686e-05,9.3248599e+02,1.8914307e+06,vacuum
6.6276151e-04,1.1924686e-05,9.3243220e+02,1.8914434e+06,vacuum
6.6610879e-04,1.1924686e-05,9.3237840e+02,1.8914561e+06,vacuum
6.6945607e-04,1.1924686e-05,9.3232461e+02,1.8914689e+06,vacuum
6.7280335e-04,1.1924686e-05,9.3227081e+02,1.8914819e+06,vacuum
6.7615063e-04,1.1924686e-05,9.3221702e+02,1.8914949e+06,vacuum
6.7949791e-04,1.1924686e-05,9.3217296e+02,1.8915040e+06,vacuum
6.8284519e-04,1.1924686e-05,9.3213544e+02,1.8915104e+06,vacuum
6.8619247e-04,1.1924686e-05,9.3209792e+02,1.8915170e+06,vacuum
6.8953975e-04,1.1924686e-05,9.3206040e+02,1.8915236e+06,vacuum
6.9288703e-04,1.1924686e-05,9.3202288e+02,1.8915303e+06,vacuum
6.9623431e-04,1.1924686e-05,9.3198536e+02,1.8915370e+06,vacuum
6.9958159e-04,1.1924686e-05,9.3194785e+02,1.8915438e+06,vacuum
7.0292887e-04,1.1924686e-05,9.3191033e+02,1.8915507e+06,vacuum
7.0627615e-04,1.1924686e-05,9.3187281e+02,1.8915576e+06,vacuum
7.0962343e-04,1.1924686e-05,9.3183529e+02,1.8915646e+06,vacuum
7.1297071e-04,1.1924686e-05,9.3179777e+02,1.8915716e+06,vacuum
7.1631799e-04,1.1924686e-05,9.3176025e+02,1.8915787e+06,vacuum
7.1966527e-04,1.1924686e-05,9.3172273e+02,1.8915859e+06,vacuum
7.2301255e-04,1.1924686e-05,9.3168522e+02,1.8915931e+06,vacuum
7.2635983e-04,1.1924686e-05,9.3165916e+02,1.8915938e+06,vacuum
7.2970711e-04,1.1924686e-05,9.3163703e+02,1.8915923e+06,vacuum
7.3305439e-04,1.1924686e-05,9.3161491e+02,1.8915908e+06,vacuum
7.3640167e-04,1.1924686e-05,9.3159278e+02,1.8915894e+06,vacuum
7.3974895e-04,1.1924686e-05,9.3157066e+02,1.8915881e+06,vacuum
7.4309623e-04,1.1924686e-05,9.3154853e+02,1.8915868e+06,vacuum
7.4644351e-04,1.1924686e-05,9.3152641e+02,1.8915855e+06,vacuum
7.4979079e-04,1.1924686e-05,9.3150428e+02,1.8915843e+06,vacuum
7.5313808e-04,1.1924686e-05,9.3148216e+02,1.8915831e+06,vacuum
7.5648536e-04,1.1924686e-05,9.3146003e+02,1.8915820e+06,vacuum
7.5983264e-04,1.1924686e-05,9.3143791e+02,1.8915809e+06,vacuum
7.6317992e-04,1.1924686e-05,9.3141578e+02,1.8915799e+06,vacuum
7.6652720e-04,1.1924686e-05,9.3139366e+02,1.8915789e+06,vacuum
7.6987448e-04,1.1924686e-05,9.3137153e+02,1.8915780e+06,vacuum
7.7322176e-04,1.1924686e-05,9.3134941e+02,1.8915771e+06,vacuum
7.7656904e-04,1.1924686e-05,9.3133645e+02,1.8915695e+06,vacuum
7.7991632e-04,1.1924686e-05,9.3132921e+02,1.8915578e+06,vacuum
7.8326360e-04,1.1924686e-05,9.3132196e+02,1.8915461e+06,vacuum
7.8661088e-04,1.1924686e-05,9.3131472e+02,1.8915345e+06,vacuum
7.8995816e-04,1.1924686e-05,9.3130748e+02,1.8915229e+06,vacuum
7.9330544e-04,1.1924686e-05,9.3130023e+02,1.8915113e+06,vacuum
7.9665272e-04,1.1924686e-05,9.3129299e+02,1.8914998e+06,vacuum
8.0000000e-04,1.1924686e-05,9.3128575e+02,1.8914883e+06,vacuum
0.0000000e+00,1.6025105e-05,1.1803513e+03,1.0038126e+07,vacuum
3.3472803e-06,1.6025105e-05,1.1787291e+03,9.9020281e+06,vacuum
6.6945607e-06,1.6025105e-05,1.1741092e+03,9.5149944e+06,vacuum
1.0041841e-05,1.6025105e-05,1.1670714e+03,8.9445207e+06,vacuum
1.3389121e-05,1.6025105e-05,1.1583969e+03,8.2633843e+06,vacuum
1.6736402e-05,1.6025105e-05,1.1488571e+03,7.5642808e+06,vacuum
2.0083682e-05,1.6025105e-05,1.1390674e+03,6.9005415e+06,vacuum
2.3430962e-05,1.6025105e-05,1.1294332e+03,6.2966254e+06,vacuum
2.6778243e-05,1.6025105e-05,1.1201906e+03,5.7720617e+06,vacuum
3.0125523e-05,1.6025105e-05,1.1114471e+03,5.3205345e+06,vacuum
3.3472803e-05,1.6025105e-05,1.1032274e+03,4.9326461e+06,vacuum
3.6820084e-05,1.6025105e-05,1.0955472e+03,4.6013150e+06,vacuum
4.0167364e-05,1.6025105e-05,1.0883731e+03,4.3166173e+06,vacuum
4.3514644e-05,1.6025105e-05,1.0816506e+03,4.0694533e+06,vacuum
4.6861925e-05,1.6025105e-05,1.0753614e+03,3.8549541e+06,vacuum
5.0209205e-05,1.6025105e-05,1.0694918e+03,3.6692436e+06,vacuum
5.3556485e-05,1.6025105e-05,1.0639743e+03,3.5058738e+06,vacuum
5.6903766e-05,1.6025105e-05,1.0587804e+03,3.3614025e+06,vacuum
6.0251046e-05,1.6025105e-05,1.0538767e+03,3.2329090e+06,vacuum
6.3598326e-05,1.6025105e-05,1.0492719e+03,3.1197737e+06,vacuum
6.6945607e-05,1.6025105e-05,1.0449455e+03,3.0197653e+06,vacuum
7.0292887e-05,1.6025105e-05,1.0408267e+03,2.9290616e+06,vacuum
7.3640167e-05,1.6025105e-05,1.0368750e+03,2.8457232e+06,vacuum
7.6987448e-05,1.6025105e-05,1.0332155e+03,2.7740319e+06,vacuum
8.0334728e-05,1.6025105e-05,1.0296860e+03,2.7072549e+06,vacuum
8.3682008e-05,1.6025105e-05,1.0263216e+03,2.6465979e+06,vacuum
8.7029289e-05,1.6025105e-05,1.0231523e+03,2.5925607e+06,vacuum
9.0376569e-05,1.6025105e-05,1.0200709e+03,2.5416420e+06,vacuum
9.3723849e-05,1.6025105e-05,1.0171990e+03,2.4971097e+06,vacuum
9.7071130e-05,1.6025105e-05,1.0143876e+03,2.4545812e+06,vacuum
1.0041841e-04,1.6025105e-05,1.0117525e+03,2.4169733e+06,vacuum
1.0376569e-04,1.6025105e-05,1.0091971e+03,2.3816921e+06,vacuum
1.0711297e-04,1.6025105e-05,1.0067410e+03,2.3490754e+06,vacuum
1.1046025e-04,1.6025105e-05,1.0044276e+03,2.3201705e+06,vacuum
1.1380753e-04,1.6025105e-05,1.0021141e+03,2.2914437e+06,vacuum
1.1715481e-04,1.6025105e-05,1.0000091e+03,2.2684783e+06,vacuum
1.2050209e-04,1.6025105e-05,9.9792190e+02,2.2461235e+06,vacuum
1.2384937e-04,1.6025105e-05,9.9588061e+02,2.2245046e+06,vacuum
1.2719665e-04,1.6025105e-05,9.9399115e+02,2.2050042e+06,vacuum
1.3054393e-04,1.6025105e-05,9.9210169e+02,2.1856228e+06,vacuum
1.3389121e-04,1.6025105e-05,9.9032043e+02,2.1680586e+06,vacuum
1.3723849e-04,1.6025105e-05,9.8859204e+02,2.1514290e+06,vacuum
1.4058577e-04,1.6025105e-05,9.8690623e+02,2.1356253e+06,vacuum
1.4393305e-04,1.6025105e-05,9.8530850e+02,2.1214063e+06,vacuum
1.4728033e-04,1.6025105e-05,9.8372993e+02,2.1075780e+06,vacuum
1.5062762e-04,1.6025105e-05,9.8223975e+02,2.0952242e+06,vacuum
1.5397490e-04,1.6025105e-05,9.8076849e+02,2.0832275e+06,vacuum
1.5732218e-04,1.6025105e-05,9.7936797e+02,2.0723503e+06,vacuum
1.6066946e-04,1.6025105e-05,9.7799832e+02,2.0619674e+06,vacuum
1.6401674e-04,1.6025105e-05,9.7667334e+02,2.0522645e+06,vacuum
1.6736402e-04,1.6025105e-05,9.7539703e+02,2.0432606e+06,vacuum
1.7071130e-04,1.6025105e-05,9.7414983e+02,2.0346856e+06,vacuum
1.7405858e-04,1.6025105e-05,9.7294407e+02,2.0266835e+06,vacuum
1.7740586e-04,1.6025105e-05,9.7177925e+02,2.0192228e+06,vacuum
1.8075314e-04,1.6025105e-05,9.7064545e+02,2.0121684e+06,vacuum
1.8410042e-04,1.6025105e-05,9.6954394e+02,2.0055232e+06,vacuum
1.8744770e-04,1.6025105e-05,9.6847447e+02,1.9992736e+06,vacuum
