# Abtastung fuer die Abbildungen: spitze
# |E| ist im Inneren der Fluessigkeit nicht definiert (idealer Leiter) und dort 0
r_m,z_m,phi_V,E_V_per_m,region
2.6963788e-05,-8.0000000e-05,1.1169396e+03,1.9584661e+07,vacuum
2.7186630e-05,-8.0000000e-05,1.1126187e+03,1.9420346e+07,vacuum
2.7409471e-05,-8.0000000e-05,1.1082978e+03,1.9256037e+07,vacuum
2.7632312e-05,-8.0000000e-05,1.1040361e+03,1.9094807e+07,vacuum
2.7855153e-05,-8.0000000e-05,1.0998103e+03,1.8935451e+07,vacuum
2.8077994e-05,-8.0000000e-05,1.0955930e+03,1.8776690e+07,vacuum
2.8300836e-05,-8.0000000e-05,1.0914510e+03,1.8623133e+07,vacuum
2.8523677e-05,-8.0000000e-05,1.0873089e+03,1.8469581e+07,vacuum
2.8746518e-05,-8.0000000e-05,1.0832257e+03,1.8320001e+07,vacuum
2.8969359e-05,-8.0000000e-05,1.0791578e+03,1.8171464e+07,vacuum
2.9192201e-05,-8.0000000e-05,1.0751344e+03,1.8021586e+07,vacuum
2.9415042e-05,-8.0000000e-05,1.0711324e+03,1.7871069e+07,vacuum
2.9637883e-05,-8.0000000e-05,1.0671756e+03,1.7724401e+07,vacuum
2.9860724e-05,-8.0000000e-05,1.0632350e+03,1.7579110e+07,vacuum
3.0083565e-05,-8.0000000e-05,1.0593435e+03,1.7441218e+07,vacuum
3.0306407e-05,-8.0000000e-05,1.0554655e+03,1.7305357e+07,vacuum
3.0529248e-05,-8.0000000e-05,1.0516308e+03,1.7172274e+07,vacuum
3.0752089e-05,-8.0000000e-05,1.0478191e+03,1.7040660e+07,vacuum
3.0974930e-05,-8.0000000e-05,1.0440304e+03,1.6910459e+07,vacuum
3.1197772e-05,-8.0000000e-05,1.0402888e+03,1.6783144e+07,vacuum
3.1420613e-05,-8.0000000e-05,1.0365471e+03,1.6655833e+07,vacuum
3.1643454e-05,-8.0000000e-05,1.0328638e+03,1.6532083e+07,vacuum
3.1866295e-05,-8.0000000e-05,1.0291961e+03,1.6409291e+07,vacuum
3.2089136e-05,-8.0000000e-05,1.0255296e+03,1.6286573e+07,vacuum
3.2311978e-05,-8.0000000e-05,1.0219398e+03,1.6168464e+07,vacuum
3.2534819e-05,-8.0000000e-05,1.0183499e+03,1.6050360e+07,vacuum
3.2757660e-05,-8.0000000e-05,1.0147600e+03,1.5932259e+07,vacuum
3.2980501e-05,-8.0000000e-05,1.0112507e+03,1.5818789e+07,vacuum
3.3203343e-05,-8.0000000e-05,1.0077424e+03,1.5705387e+07,vacuum
3.3426184e-05,-8.0000000e-05,1.0042342e+03,1.5591989e+07,vacuum
3.3649025e-05,-8.0000000e-05,1.0007842e+03,1.5481899e+07,vacuum
3.3871866e-05,-8.0000000e-05,9.9736134e+02,1.5373360e+07,vacuum
3.4094708e-05,-8.0000000e-05,9.9393852e+02,1.5264825e+07,vacuum
3.4317549e-05,-8.0000000e-05,9.9052220e+02,1.5156661e+07,vacuum
3.4540390e-05,-8.0000000e-05,9.8718853e+02,1.5053177e+07,vacuum
3.4763231e-05,-8.0000000e-05,9.8385486e+02,1.4949696e+07,vacuum
3.4986072e-05,-8.0000000e-05,9.8052120e+02,1.4846220e+07,vacuum
3.5208914e-05,-8.0000000e-05,9.7719971e+02,1.4743393e+07,vacuum
3.5431755e-05,-8.0000000e-05,9.7395880e+02,1.4644849e+07,vacuum
3.5654596e-05,-8.0000000e-05,9.7071789e+02,1.4546307e+07,vacuum
3.5877437e-05,-8.0000000e-05,9.6747697e+02,1.4447770e+07,vacuum
3.6100279e-05,-8.0000000e-05,9.6423606e+02,1.4349236e+07,vacuum
3.6323120e-05,-8.0000000e-05,9.6107502e+02,1.4254984e+07,vacuum
3.6545961e-05,-8.0000000e-05,9.5793032e+02,1.4161612e+07,vacuum
3.6768802e-05,-8.0000000e-05,9.5478562e+02,1.4068242e+07,vacuum
3.6991643e-05,-8.0000000e-05,9.5164092e+02,1.3974876e+07,vacuum
3.7214485e-05,-8.0000000e-05,9.4850935e+02,1.3882179e+07,vacuum
3.7437326e-05,-8.0000000e-05,9.4546414e+02,1.3793866e+07,vacuum
3.7660167e-05,-8.0000000e-05,9.4241893e+02,1.3705556e+07,vacuum
3.7883008e-05,-8.0000000e-05,9.3937371e+02,1.3617248e+07,vacuum
3.8105850e-05,-8.0000000e-05,9.3632850e+02,1.3528944e+07,vacuum
3.8328691e-05,-8.0000000e-05,9.3328370e+02,1.3440664e+07,vacuum
3.8551532e-05,-8.0000000e-05,9.3034100e+02,1.3357467e+07,vacuum
3.8774373e-05,-8.0000000e-05,9.2739831e+02,1.3274273e+07,vacuum
3.8997214e-05,-8.0000000e-05,9.2445561e+02,1.3191083e+07,vacuum
3.9220056e-05,-8.0000000e-05,9.2151292e+02,1.3107895e+07,vacuum
3.9442897e-05,-8.0000000e-05,9.1857023e+02,1.3024709e+07,vacuum
3.9665738e-05,-8.0000000e-05,9.1567013e+02,1.2943603e+07,vacuum
3.9888579e-05,-8.0000000e-05,9.1283276e+02,1.2865556e+07,vacuum
4.0111421e-05,-8.0000000e-05,9.0999538e+02,1.2787511e+07,vacuum
4.0334262e-05,-8.0000000e-05,9.0715801e+02,1.2709469e+07,vacuum
4.0557103e-05,-8.0000000e-05,9.0432064e+02,1.2631429e+07,vacuum
4.0779944e-05,-8.0000000e-05,9.0148327e+02,1.2553392e+07,vacuum
4.1002786e-05,-8.0000000e-05,8.9867696e+02,1.2476777e+07,vacuum
4.1225627e-05,-8.0000000e-05,8.9594736e+02,1.2403668e+07,vacuum
4.1448468e-05,-8.0000000e-05,8.9321775e+02,1.2330561e+07,vacuum
4.1671309e-05,-8.0000000e-05,8.9048815e+02,1.2257457e+07,vacuum
4.1894150e-05,-8.0000000e-05,8.8775854e+02,1.2184355e+07,vacuum
4.2116992e-05,-8.0000000e-05,8.8502894e+02,1.2111255e+07,vacuum
4.2339833e-05,-8.0000000e-05,8.8229934e+02,1.2038158e+07,vacuum
4.2562674e-05,-8.0000000e-05,8.7963741e+02,1.1968148e+07,vacuum
4.2785515e-05,-8.0000000e-05,8.7701770e+02,1.1900064e+07,vacuum
4.3008357e-05,-8.0000000e-05,8.7439798e+02,1.1831983e+07,vacuum
4.3231198e-05,-8.0000000e-05,8.7177827e+02,1.1763903e+07,vacuum
4.3454039e-05,-8.0000000e-05,8.6915855e+02,1.1695825e+07,vacuum
4.3676880e-05,-8.0000000e-05,8.6653884e+02,1.1627750e+07,vacuum
4.3899721e-05,-8.0000000e-05,8.6391912e+02,1.1559676e+07,vacuum
4.4122563e-05,-8.0000000e-05,8.6133599e+02,1.1493175e+07,vacuum
4.4345404e-05,-8.0000000e-05,8.5882794e+02,1.1429898e+07,vacuum
4.4568245e-05,-8.0000000e-05,8.5631989e+02,1.1366623e+07,vacuum
4.4791086e-05,-8.0000000e-05,8.5381184e+02,1.1303350e+07,vacuum
4.5013928e-05,-8.0000000e-05,8.5130379e+02,1.1240079e+07,vacuum
4.5236769e-05,-8.0000000e-05,8.4879574e+02,1.1176809e+07,vacuum
4.5459610e-05,-8.0000000e-05,8.4628769e+02,1.1113541e+07,vacuum
4.5682451e-05,-8.0000000e-05,8.4377964e+02,1.1050275e+07,vacuum
4.5905292e-05,-8.0000000e-05,8.4131370e+02,1.0988772e+07,vacuum
4.6128134e-05,-8.0000000e-05,8.3891869e+02,1.0930234e+07,vacuum
4.6350975e-05,-8.0000000e-05,8.3652367e+02,1.0871698e+07,vacuum
4.6573816e-05,-8.0000000e-05,8.3412866e+02,1.0813163e+07,vacuum
4.6796657e-05,-8.0000000e-05,8.3173365e+02,1.0754630e+07,vacuum
4.7019499e-05,-8.0000000e-05,8.2933863e+02,1.0696099e+07,vacuum
4.7242340e-05,-8.0000000e-05,8.2694362e+02,1.0637569e+07,vacuum
4.7465181e-05,-8.0000000e-05,8.2454860e+02,1.0579041e+07,vacuum
4.7688022e-05,-8.0000000e-05,8.2215359e+02,1.0520514e+07,vacuum
4.7910864e-05,-8.0000000e-05,8.1983674e+02,1.0465116e+07,vacuum
4.8133705e-05,-8.0000000e-05,8.1755574e+02,1.0411154e+07,vacuum
4.8356546e-05,-8.0000000e-05,8.1527474e+02,1.0357193e+07,vacuum
4.8579387e-05,-8.0000000e-05,8.1299374e+02,1.0303233e+07,vacuum
4.8802228e-05,-8.0000000e-05,8.1071274e+02,1.0249275e+07,vacuum
4.9025070e-05,-8.0000000e-05,8.0843174e+02,1.0195318e+07,vacuum
4.9247911e-05,-8.0000000e-05,8.0615074e+02,1.0141362e+07,vacuum
4.9470752e-05,-8.0000000e-05,8.0386974e+02,1.0087408e+07,vacuum
4.9693593e-05,-8.0000000e-05,8.0158874e+02,1.0033455e+07,vacuum
4.9916435e-05,-8.0000000e-05,7.9933069e+02,9.9803812e+06,vacuum
5.0139276e-05,-8.0000000e-05,7.9716423e+02,9.9308093e+06,vacuum
5.0362117e-05,-8.0000000e-05,7.9499778e+02,9.8812385e+06,vacuum
5.0584958e-05,-8.0000000e-05,7.9283132e+02,9.8316688e+06,vacuum
5.0807799e-05,-8.0000000e-05,7.9066486e+02,9.7821002e+06,vacuum
5.1030641e-05,-8.0000000e-05,7.8849840e+02,9.7325328e+06,vacuum
5.1253482e-05,-8.0000000e-05,7.8633194e+02,9.6829665e+06,vacuum
5.1476323e-05,-8.0000000e-05,7.8416548e+02,9.6334014e+06,vacuum
5.1699164e-05,-8.0000000e-05,7.8199903e+02,9.5838375e+06,vacuum
5.1922006e-05,-8.0000000e-05,7.7983257e+02,9.5342749e+06,vacuum
5.2144847e-05,-8.0000000e-05,7.7766611e+02,9.4847135e+06,vacuum
5.2367688e-05,-8.0000000e-05,7.7559661e+02,9.4387179e+06,vacuum
5.2590529e-05,-8.0000000e-05,7.7354478e+02,9.3933731e+06,vacuum
5.2813370e-05,-8.0000000e-05,7.7149296e+02,9.3480292e+06,vacuum
5.3036212e-05,-8.0000000e-05,7.6944113e+02,9.3026862e+06,vacuum
5.3259053e-05,-8.0000000e-05,7.6738931e+02,9.2573442e+06,vacuum
5.3481894e-05,-8.0000000e-05,7.6533748e+02,9.2120031e+06,vacuum
5.3704735e-05,-8.0000000e-05,7.6328566e+02,9.1666630e+06,vacuum
5.3927577e-05,-8.0000000e-05,7.6123383e+02,9.1213239e+06,vacuum
5.4150418e-05,-8.0000000e-05,7.5918201e+02,9.0759858e+06,vacuum
5.4373259e-05,-8.0000000e-05,7.5713018e+02,9.0306487e+06,vacuum
5.4596100e-05,-8.0000000e-05,7.5507835e+02,8.9853127e+06,vacuum
5.4818942e-05,-8.0000000e-05,7.5308821e+02,8.9421282e+06,vacuum
5.5041783e-05,-8.0000000e-05,7.5115066e+02,8.9007781e+06,vacuum
5.5264624e-05,-8.0000000e-05,7.4921312e+02,8.8594289e+06,vacuum
5.5487465e-05,-8.0000000e-05,7.4727557e+02,8.8180804e+06,vacuum
5.5710306e-05,-8.0000000e-05,7.4533802e+02,8.7767326e+06,vacuum
5.5933148e-05,-8.0000000e-05,7.4340047e+02,8.7353856e+06,vacuum
5.6155989e-05,-8.0000000e-05,7.4146293e+02,8.6940395e+06,vacuum
5.6378830e-05,-8.0000000e-05,7.3952538e+02,8.6526941e+06,vacuum
5.6601671e-05,-8.0000000e-05,7.3758783e+02,8.6113495e+06,vacuum
5.6824513e-05,-8.0000000e-05,7.3565028e+02,8.5700058e+06,vacuum
5.7047354e-05,-8.0000000e-05,7.3371274e+02,8.5286629e+06,vacuum
5.7270195e-05,-8.0000000e-05,7.3177519e+02,8.4873208e+06,vacuum
5.7493036e-05,-8.0000000e-05,7.2986004e+02,8.4467368e+06,vacuum
5.7715877e-05,-8.0000000e-05,7.2803601e+02,8.4092326e+06,vacuum
5.7938719e-05,-8.0000000e-05,7.2621197e+02,8.3717291e+06,vacuum
5.8161560e-05,-8.0000000e-05,7.2438794e+02,8.3342261e+06,vacuum
5.8384401e-05,-8.0000000e-05,7.2256390e+02,8.2967238e+06,vacuum
5.8607242e-05,-8.0000000e-05,7.2073987e+02,8.2592221e+06,vacuum
5.8830084e-05,-8.0000000e-05,7.1891583e+02,8.2217210e+06,vacuum
5.9052925e-05,-8.0000000e-05,7.1709179e+02,8.1842205e+06,vacuum
5.9275766e-05,-8.0000000e-05,7.1526776e+02,8.1467207e+06,vacuum
5.9498607e-05,-8.0000000e-05,7.1344372e+02,8.1092215e+06,vacuum
5.9721448e-05,-8.0000000e-05,7.1161969e+02,8.0717230e+06,vacuum
5.9944290e-05,-8.0000000e-05,7.0979565e+02,8.0342252e+06,vacuum
6.0167131e-05,-8.0000000e-05,7.0797162e+02,7.9967280e+06,vacuum
6.0389972e-05,-8.0000000e-05,7.0614758e+02,7.9592316e+06,vacuum
6.0612813e-05,-8.0000000e-05,7.0440362e+02,7.9242685e+06,vacuum
6.0835655e-05,-8.0000000e-05,7.0269186e+02,7.8903244e+06,vacuum
6.1058496e-05,-8.0000000e-05,7.0098010e+02,7.8563808e+06,vacuum
6.1281337e-05,-8.0000000e-05,6.9926834e+02,7.8224376e+06,vacuum
6.1504178e-05,-8.0000000e-05,6.9755658e+02,7.7884949e+06,vacuum
6.1727019e-05,-8.0000000e-05,6.9584482e+02,7.7545526e+06,vacuum
6.1949861e-05,-8.0000000e-05,6.9413306e+02,7.7206109e+06,vacuum
6.2172702e-05,-8.0000000e-05,6.9242130e+02,7.6866696e+06,vacuum
6.2395543e-05,-8.0000000e-05,6.9070953e+02,7.6527289e+06,vacuum
6.2618384e-05,-8.0000000e-05,6.8899777e+02,7.6187887e+06,vacuum
6.2841226e-05,-8.0000000e-05,6.8728601e+02,7.5848490e+06,vacuum
6.3064067e-05,-8.0000000e-05,6.8557425e+02,7.5509098e+06,vacuum
6.3286908e-05,-8.0000000e-05,6.8386249e+02,7.5169711e+06,vacuum
6.3509749e-05,-8.0000000e-05,6.8215073e+02,7.4830330e+06,vacuum
6.3732591e-05,-8.0000000e-05,6.8043897e+02,7.4490954e+06,vacuum
6.3955432e-05,-8.0000000e-05,6.7883772e+02,7.4185178e+06,vacuum
6.4178273e-05,-8.0000000e-05,6.7723653e+02,7.3879423e+06,vacuum
6.4401114e-05,-8.0000000e-05,6.7563534e+02,7.3573673e+06,vacuum
6.4623955e-05,-8.0000000e-05,6.7403415e+02,7.3267925e+06,vacuum
6.4846797e-05,-8.0000000e-05,6.7243296e+02,7.2962182e+06,vacuum
6.5069638e-05,-8.0000000e-05,6.7083177e+02,7.2656442e+06,vacuum
6.5292479e-05,-8.0000000e-05,6.6923058e+02,7.2350706e+06,vacuum
6.5515320e-05,-8.0000000e-05,6.6762939e+02,7.2044974e+06,vacuum
6.5738162e-05,-8.0000000e-05,6.6602820e+02,7.1739245e+06,vacuum
6.5961003e-05,-8.0000000e-05,6.6442701e+02,7.1433521e+06,vacuum
6.6183844e-05,-8.0000000e-05,6.6282582e+02,7.1127800e+06,vacuum
6.6406685e-05,-8.0000000e-05,6.6122463e+02,7.0822083e+06,vacuum
6.6629526e-05,-8.0000000e-05,6.5962344e+02,7.0516371e+06,vacuum
6.6852368e-05,-8.0000000e-05,6.5802225e+02,7.0210662e+06,vacuum
6.7075209e-05,-8.0000000e-05,6.5642106e+02,6.9904958e+06,vacuum
6.7298050e-05,-8.0000000e-05,6.5481987e+02,6.9599257e+06,vacuum
6.7520891e-05,-8.0000000e-05,6.5332030e+02,6.9323053e+06,vacuum
6.7743733e-05,-8.0000000e-05,6.5182760e+02,6.9048847e+06,vacuum
6.7966574e-05,-8.0000000e-05,6.5033491e+02,6.8774643e+06,vacuum
6.8189415e-05,-8.0000000e-05,6.4884221e+02,6.8500442e+06,vacuum
6.8412256e-05,-8.0000000e-05,6.4734952e+02,6.8226244e+06,vacuum
6.8635097e-05,-8.0000000e-05,6.4585682e+02,6.7952048e+06,vacuum
6.8857939e-05,-8.0000000e-05,6.4436413e+02,6.7677855e+06,vacuum
6.9080780e-05,-8.0000000e-05,6.4287143e+02,6.7403665e+06,vacuum
6.9303621e-05,-8.0000000e-05,6.4137874e+02,6.7129478e+06,vacuum
6.9526462e-05,-8.0000000e-05,6.3988604e+02,6.6855293e+06,vacuum
6.9749304e-05,-8.0000000e-05,6.3839335e+02,6.6581111e+06,vacuum
6.9972145e-05,-8.0000000e-05,6.3690065e+02,6.6306933e+06,vacuum
7.0194986e-05,-8.0000000e-05,6.3540796e+02,6.6032757e+06,vacuum
7.0417827e-05,-8.0000000e-05,6.3391526e+02,6.5758584e+06,vacuum
7.0640669e-05,-8.0000000e-05,6.3242257e+02,6.5484415e+06,vacuum
7.0863510e-05,-8.0000000e-05,6.3092987e+02,6.5210248e+06,vacuum
7.1086351e-05,-8.0000000e-05,6.2943717e+02,6.4936084e+06,vacuum
7.1309192e-05,-8.0000000e-05,6.2798639e+02,6.4673413e+06,vacuum
7.1532033e-05,-8.0000000e-05,6.2659970e+02,6.4428313e+06,vacuum
7.1754875e-05,-8.0000000e-05,6.2521301e+02,6.4183216e+06,vacuum
7.1977716e-05,-8.0000000e-05,6.2382632e+02,6.3938120e+06,vacuum
7.2200557e-05,-8.0000000e-05,6.2243964e+02,6.3693026e+06,vacuum
7.2423398e-05,-8.0000000e-05,6.2105295e+02,6.3447934e+06,vacuum
