# Abtastung fuer die Abbildungen: uebersicht
# |E| ist im Inneren der Fluessigkeit nicht definiert (idealer Leiter) und dort 0
r_m,z_m,phi_V,E_V_per_m,region
8.2451253e-05,-2.3000000e-04,4.0375166e+02,3.4143414e+06,vacuum
8.4679666e-05,-2.3000000e-04,3.9797855e+02,3.3110916e+06,vacuum
8.6908078e-05,-2.3000000e-04,3.9243813e+02,3.2158486e+06,vacuum
8.9136490e-05,-2.3000000e-04,3.8697489e+02,3.1233521e+06,vacuum
9.1364903e-05,-2.3000000e-04,3.8159261e+02,3.0335604e+06,vacuum
9.3593315e-05,-2.3000000e-04,3.7644233e+02,2.9511885e+06,vacuum
9.5821727e-05,-2.3000000e-04,3.7129205e+02,2.8689448e+06,vacuum
9.8050139e-05,-2.3000000e-04,3.6630992e+02,2.7916509e+06,vacuum
1.0027855e-04,-2.3000000e-04,3.6147323e+02,2.7186282e+06,vacuum
1.0250696e-04,-2.3000000e-04,3.5663655e+02,2.6457123e+06,vacuum
1.0473538e-04,-2.3000000e-04,3.5197615e+02,2.5775861e+06,vacuum
1.0696379e-04,-2.3000000e-04,3.4745137e+02,2.5131453e+06,vacuum
1.0919220e-04,-2.3000000e-04,3.4292659e+02,2.4487915e+06,vacuum
1.1142061e-04,-2.3000000e-04,3.3850122e+02,2.3870828e+06,vacuum
1.1364903e-04,-2.3000000e-04,3.3428473e+02,2.3308107e+06,vacuum
1.1587744e-04,-2.3000000e-04,3.3006824e+02,2.2746070e+06,vacuum
1.1810585e-04,-2.3000000e-04,3.2585175e+02,2.2184769e+06,vacuum
1.2033426e-04,-2.3000000e-04,3.2187041e+02,2.1698077e+06,vacuum
1.2256267e-04,-2.3000000e-04,3.1795520e+02,2.1232665e+06,vacuum
1.2479109e-04,-2.3000000e-04,3.1403998e+02,2.0767773e+06,vacuum
1.2701950e-04,-2.3000000e-04,3.1012477e+02,2.0303437e+06,vacuum
1.2924791e-04,-2.3000000e-04,3.0647137e+02,1.9870671e+06,vacuum
1.3147632e-04,-2.3000000e-04,3.0283050e+02,1.9439854e+06,vacuum
1.3370474e-04,-2.3000000e-04,2.9918962e+02,1.9009529e+06,vacuum
1.3593315e-04,-2.3000000e-04,2.9562082e+02,1.8591211e+06,vacuum
1.3816156e-04,-2.3000000e-04,2.9221180e+02,1.8198795e+06,vacuum
1.4038997e-04,-2.3000000e-04,2.8880277e+02,1.7806800e+06,vacuum
1.4261838e-04,-2.3000000e-04,2.8539374e+02,1.7415256e+06,vacuum
1.4484680e-04,-2.3000000e-04,2.8217343e+02,1.7059576e+06,vacuum
1.4707521e-04,-2.3000000e-04,2.7895844e+02,1.6705255e+06,vacuum
1.4930362e-04,-2.3000000e-04,2.7574345e+02,1.6351316e+06,vacuum
1.5153203e-04,-2.3000000e-04,2.7267869e+02,1.6024655e+06,vacuum
1.5376045e-04,-2.3000000e-04,2.6962768e+02,1.5700772e+06,vacuum
1.5598886e-04,-2.3000000e-04,2.6659304e+02,1.5380057e+06,vacuum
1.5821727e-04,-2.3000000e-04,2.6368188e+02,1.5080980e+06,vacuum
1.6044568e-04,-2.3000000e-04,2.6077071e+02,1.4782192e+06,vacuum
1.6267409e-04,-2.3000000e-04,2.5792590e+02,1.4494585e+06,vacuum
1.6490251e-04,-2.3000000e-04,2.5513490e+02,1.4216066e+06,vacuum
1.6713092e-04,-2.3000000e-04,2.5236503e+02,1.3941170e+06,vacuum
1.6935933e-04,-2.3000000e-04,2.4967794e+02,1.3679665e+06,vacuum
1.7158774e-04,-2.3000000e-04,2.4699560e+02,1.3419136e+06,vacuum
1.7381616e-04,-2.3000000e-04,2.4439889e+02,1.3172113e+06,vacuum
1.7604457e-04,-2.3000000e-04,2.4180870e+02,1.2926292e+06,vacuum
1.7827298e-04,-2.3000000e-04,2.3929103e+02,1.2691611e+06,vacuum
1.8050139e-04,-2.3000000e-04,2.3679264e+02,1.2459959e+06,vacuum
1.8272981e-04,-2.3000000e-04,2.3434439e+02,1.2235838e+06,vacuum
1.8495822e-04,-2.3000000e-04,2.3193441e+02,1.2017401e+06,vacuum
1.8718663e-04,-2.3000000e-04,2.2955341e+02,1.1803310e+06,vacuum
1.8941504e-04,-2.3000000e-04,2.2722058e+02,1.1596343e+06,vacuum
1.9164345e-04,-2.3000000e-04,2.2492260e+02,1.1394167e+06,vacuum
1.9387187e-04,-2.3000000e-04,2.2265737e+02,1.1196709e+06,vacuum
1.9610028e-04,-2.3000000e-04,2.2042664e+02,1.1004204e+06,vacuum
1.9832869e-04,-2.3000000e-04,2.1823078e+02,1.0813462e+06,vacuum
2.0055710e-04,-2.3000000e-04,2.1606966e+02,1.0620200e+06,vacuum
2.0278552e-04,-2.3000000e-04,2.1394076e+02,1.0440119e+06,vacuum
2.0501393e-04,-2.3000000e-04,2.1184228e+02,1.0265945e+06,vacuum
2.0724234e-04,-2.3000000e-04,2.0977774e+02,1.0096375e+06,vacuum
2.0947075e-04,-2.3000000e-04,2.0774668e+02,9.9310739e+05,vacuum
2.1169916e-04,-2.3000000e-04,2.0574253e+02,9.7692688e+05,vacuum
2.1392758e-04,-2.3000000e-04,2.0376049e+02,9.6103607e+05,vacuum
2.1615599e-04,-2.3000000e-04,2.0182163e+02,9.4568455e+05,vacuum
2.1838440e-04,-2.3000000e-04,1.9990234e+02,9.3058136e+05,vacuum
2.2061281e-04,-2.3000000e-04,1.9801038e+02,9.1582002e+05,vacuum
2.2284123e-04,-2.3000000e-04,1.9615098e+02,9.0145029e+05,vacuum
2.2506964e-04,-2.3000000e-04,1.9430843e+02,8.8728760e+05,vacuum
2.2729805e-04,-2.3000000e-04,1.9250428e+02,8.7358679e+05,vacuum
2.2952646e-04,-2.3000000e-04,1.9071367e+02,8.6005457e+05,vacuum
2.3175487e-04,-2.3000000e-04,1.8895798e+02,8.4692653e+05,vacuum
2.3398329e-04,-2.3000000e-04,1.8722178e+02,8.3402733e+05,vacuum
2.3621170e-04,-2.3000000e-04,1.8550556e+02,8.2136050e+05,vacuum
2.3844011e-04,-2.3000000e-04,1.8382619e+02,8.0911415e+05,vacuum
2.4066852e-04,-2.3000000e-04,1.8214682e+02,7.9687598e+05,vacuum
2.4289694e-04,-2.3000000e-04,1.8051770e+02,7.8519376e+05,vacuum
2.4512535e-04,-2.3000000e-04,1.7889748e+02,7.7361595e+05,vacuum
2.4735376e-04,-2.3000000e-04,1.7728442e+02,7.6212151e+05,vacuum
2.4958217e-04,-2.3000000e-04,1.7572554e+02,7.5120685e+05,vacuum
2.5181058e-04,-2.3000000e-04,1.7416666e+02,7.4029900e+05,vacuum
2.5403900e-04,-2.3000000e-04,1.7261614e+02,7.2948628e+05,vacuum
2.5626741e-04,-2.3000000e-04,1.7112064e+02,7.1925842e+05,vacuum
2.5849582e-04,-2.3000000e-04,1.6962514e+02,7.0903676e+05,vacuum
2.6072423e-04,-2.3000000e-04,1.6812963e+02,6.9882155e+05,vacuum
2.6295265e-04,-2.3000000e-04,1.6669087e+02,6.8917828e+05,vacuum
2.6518106e-04,-2.3000000e-04,1.6526057e+02,6.7962490e+05,vacuum
2.6740947e-04,-2.3000000e-04,1.6383026e+02,6.7007730e+05,vacuum
2.6963788e-04,-2.3000000e-04,1.6242062e+02,6.6073863e+05,vacuum
2.7186630e-04,-2.3000000e-04,1.6105708e+02,6.5185826e+05,vacuum
2.7409471e-04,-2.3000000e-04,1.5969355e+02,6.4298296e+05,vacuum
2.7632312e-04,-2.3000000e-04,1.5833002e+02,6.3411292e+05,vacuum
2.7855153e-04,-2.3000000e-04,1.5699508e+02,6.2552156e+05,vacuum
2.8077994e-04,-2.3000000e-04,1.5569964e+02,6.1731230e+05,vacuum
2.8300836e-04,-2.3000000e-04,1.5440420e+02,6.0910757e+05,vacuum
2.8523677e-04,-2.3000000e-04,1.5310876e+02,6.0090756e+05,vacuum
2.8746518e-04,-2.3000000e-04,1.5182510e+02,5.9282066e+05,vacuum
2.8969359e-04,-2.3000000e-04,1.5059876e+02,5.8526450e+05,vacuum
2.9192201e-04,-2.3000000e-04,1.4937242e+02,5.7771231e+05,vacuum
2.9415042e-04,-2.3000000e-04,1.4814608e+02,5.7016425e+05,vacuum
2.9637883e-04,-2.3000000e-04,1.4691975e+02,5.6262048e+05,vacuum
2.9860724e-04,-2.3000000e-04,1.4573038e+02,5.5541016e+05,vacuum
3.0083565e-04,-2.3000000e-04,1.4457380e+02,5.4849533e+05,vacuum
3.0306407e-04,-2.3000000e-04,1.4341723e+02,5.4158405e+05,vacuum
3.0529248e-04,-2.3000000e-04,1.4226065e+02,5.3467645e+05,vacuum
3.0752089e-04,-2.3000000e-04,1.4110408e+02,5.2777268e+05,vacuum
3.0974930e-04,-2.3000000e-04,1.3997986e+02,5.2115141e+05,vacuum
3.1197772e-04,-2.3000000e-04,1.3889336e+02,5.1485812e+05,vacuum
3.1420613e-04,-2.3000000e-04,1.3780685e+02,5.0856791e+05,vacuum
3.1643454e-04,-2.3000000e-04,1.3672035e+02,5.0228091e+05,vacuum
3.1866295e-04,-2.3000000e-04,1.3563385e+02,4.9599724e+05,vacuum
3.2089136e-04,-2.3000000e-04,1.3454735e+02,4.8971702e+05,vacuum
3.2311978e-04,-2.3000000e-04,1.3352562e+02,4.8397603e+05,vacuum
3.2534819e-04,-2.3000000e-04,1.3250912e+02,4.7828099e+05,vacuum
3.2757660e-04,-2.3000000e-04,1.3149263e+02,4.7258868e+05,vacuum
3.2980501e-04,-2.3000000e-04,1.3047613e+02,4.6689919e+05,vacuum
3.3203343e-04,-2.3000000e-04,1.2945964e+02,4.6121263e+05,vacuum
3.3426184e-04,-2.3000000e-04,1.2844314e+02,4.5552911e+05,vacuum
3.3649025e-04,-2.3000000e-04,1.2748767e+02,4.5033835e+05,vacuum
3.3871866e-04,-2.3000000e-04,1.2654072e+02,4.4521840e+05,vacuum
3.4094708e-04,-2.3000000e-04,1.2559378e+02,4.4010080e+05,vacuum
3.4317549e-04,-2.3000000e-04,1.2464684e+02,4.3498562e+05,vacuum
3.4540390e-04,-2.3000000e-04,1.2369990e+02,4.2987295e+05,vacuum
3.4763231e-04,-2.3000000e-04,1.2275296e+02,4.2476288e+05,vacuum
3.4986072e-04,-2.3000000e-04,1.2182448e+02,4.1979499e+05,vacuum
3.5208914e-04,-2.3000000e-04,1.2094620e+02,4.1520865e+05,vacuum
3.5431755e-04,-2.3000000e-04,1.2006792e+02,4.1062429e+05,vacuum
3.5654596e-04,-2.3000000e-04,1.1918964e+02,4.0604195e+05,vacuum
3.5877437e-04,-2.3000000e-04,1.1831136e+02,4.0146173e+05,vacuum
3.6100279e-04,-2.3000000e-04,1.1743308e+02,3.9688368e+05,vacuum
3.6323120e-04,-2.3000000e-04,1.1655480e+02,3.9230790e+05,vacuum
3.6545961e-04,-2.3000000e-04,1.1568039e+02,3.8776299e+05,vacuum
3.6768802e-04,-2.3000000e-04,1.1486949e+02,3.8368908e+05,vacuum
3.6991643e-04,-2.3000000e-04,1.1405859e+02,3.7961683e+05,vacuum
3.7214485e-04,-2.3000000e-04,1.1324769e+02,3.7554631e+05,vacuum
3.7437326e-04,-2.3000000e-04,1.1243679e+02,3.7147755e+05,vacuum
3.7660167e-04,-2.3000000e-04,1.1162589e+02,3.6741064e+05,vacuum
3.7883008e-04,-2.3000000e-04,1.1081500e+02,3.6334561e+05,vacuum
3.8105850e-04,-2.3000000e-04,1.1000410e+02,3.5928255e+05,vacuum
3.8328691e-04,-2.3000000e-04,1.0920482e+02,3.5530319e+05,vacuum
3.8551532e-04,-2.3000000e-04,1.0845968e+02,3.5170590e+05,vacuum
3.8774373e-04,-2.3000000e-04,1.0771454e+02,3.4811002e+05,vacuum
3.8997214e-04,-2.3000000e-04,1.0696940e+02,3.4451560e+05,vacuum
3.9220056e-04,-2.3000000e-04,1.0622426e+02,3.4092269e+05,vacuum
3.9442897e-04,-2.3000000e-04,1.0547911e+02,3.3733133e+05,vacuum
3.9665738e-04,-2.3000000e-04,1.0473397e+02,3.3374158e+05,vacuum
3.9888579e-04,-2.3000000e-04,1.0398883e+02,3.3015348e+05,vacuum
4.0111421e-04,-2.3000000e-04,1.0324369e+02,3.2656709e+05,vacuum
4.0334262e-04,-2.3000000e-04,1.0253463e+02,3.2322313e+05,vacuum
4.0557103e-04,-2.3000000e-04,1.0185323e+02,3.2006486e+05,vacuum
4.0779944e-04,-2.3000000e-04,1.0117182e+02,3.1690781e+05,vacuum
4.1002786e-04,-2.3000000e-04,1.0049042e+02,3.1375200e+05,vacuum
4.1225627e-04,-2.3000000e-04,9.9809010e+01,3.1059747e+05,vacuum
4.1448468e-04,-2.3000000e-04,9.9127604e+01,3.0744426e+05,vacuum
4.1671309e-04,-2.3000000e-04,9.8446199e+01,3.0429242e+05,vacuum
4.1894150e-04,-2.3000000e-04,9.7764793e+01,3.0114198e+05,vacuum
4.2116992e-04,-2.3000000e-04,9.7083388e+01,2.9799299e+05,vacuum
4.2339833e-04,-2.3000000e-04,9.6412076e+01,2.9490982e+05,vacuum
4.2562674e-04,-2.3000000e-04,9.5792040e+01,2.9215459e+05,vacuum
4.2785515e-04,-2.3000000e-04,9.5172005e+01,2.8940036e+05,vacuum
4.3008357e-04,-2.3000000e-04,9.4551969e+01,2.8664716e+05,vacuum
4.3231198e-04,-2.3000000e-04,9.3931933e+01,2.8389502e+05,vacuum
4.3454039e-04,-2.3000000e-04,9.3311898e+01,2.8114397e+05,vacuum
4.3676880e-04,-2.3000000e-04,9.2691862e+01,2.7839405e+05,vacuum
4.3899721e-04,-2.3000000e-04,9.2071826e+01,2.7564528e+05,vacuum
4.4122563e-04,-2.3000000e-04,9.1451790e+01,2.7289771e+05,vacuum
4.4345404e-04,-2.3000000e-04,9.0831755e+01,2.7015137e+05,vacuum
4.4568245e-04,-2.3000000e-04,9.0211719e+01,2.6740630e+05,vacuum
4.4791086e-04,-2.3000000e-04,8.9644375e+01,2.6498190e+05,vacuum
4.5013928e-04,-2.3000000e-04,8.9083066e+01,2.6259493e+05,vacuum
4.5236769e-04,-2.3000000e-04,8.8521756e+01,2.6020881e+05,vacuum
4.5459610e-04,-2.3000000e-04,8.7960447e+01,2.5782358e+05,vacuum
4.5682451e-04,-2.3000000e-04,8.7399138e+01,2.5543924e+05,vacuum
4.5905292e-04,-2.3000000e-04,8.6837828e+01,2.5305584e+05,vacuum
4.6128134e-04,-2.3000000e-04,8.6276519e+01,2.5067339e+05,vacuum
4.6350975e-04,-2.3000000e-04,8.5715209e+01,2.4829192e+05,vacuum
4.6573816e-04,-2.3000000e-04,8.5153900e+01,2.4591146e+05,vacuum
4.6796657e-04,-2.3000000e-04,8.4592591e+01,2.4353205e+05,vacuum
4.7019499e-04,-2.3000000e-04,8.4031281e+01,2.4115370e+05,vacuum
4.7242340e-04,-2.3000000e-04,8.3507965e+01,2.3899625e+05,vacuum
4.7465181e-04,-2.3000000e-04,8.3002507e+01,2.3694287e+05,vacuum
4.7688022e-04,-2.3000000e-04,8.2497049e+01,2.3489019e+05,vacuum
4.7910864e-04,-2.3000000e-04,8.1991591e+01,2.3283824e+05,vacuum
4.8133705e-04,-2.3000000e-04,8.1486133e+01,2.3078703e+05,vacuum
4.8356546e-04,-2.3000000e-04,8.0980675e+01,2.2873659e+05,vacuum
4.8579387e-04,-2.3000000e-04,8.0475217e+01,2.2668693e+05,vacuum
4.8802228e-04,-2.3000000e-04,7.9969759e+01,2.2463807e+05,vacuum
4.9025070e-04,-2.3000000e-04,7.9464301e+01,2.2259005e+05,vacuum
4.9247911e-04,-2.3000000e-04,7.8958843e+01,2.2054287e+05,vacuum
4.9470752e-04,-2.3000000e-04,7.8453385e+01,2.1849658e+05,vacuum
4.9693593e-04,-2.3000000e-04,7.7947927e+01,2.1645118e+05,vacuum
4.9916435e-04,-2.3000000e-04,7.7464648e+01,2.1452670e+05,vacuum
5.0139276e-04,-2.3000000e-04,7.7011932e+01,2.1276826e+05,vacuum
5.0362117e-04,-2.3000000e-04,7.6559216e+01,2.1101040e+05,vacuum
5.0584958e-04,-2.3000000e-04,7.6106500e+01,2.0925313e+05,vacuum
5.0807799e-04,-2.3000000e-04,7.5653784e+01,2.0749648e+05,vacuum
5.1030641e-04,-2.3000000e-04,7.5201068e+01,2.0574046e+05,vacuum
5.1253482e-04,-2.3000000e-04,7.4748352e+01,2.0398508e+05,vacuum
5.1476323e-04,-2.3000000e-04,7.4295636e+01,2.0223037e+05,vacuum
5.1699164e-04,-2.3000000e-04,7.3842920e+01,2.0047633e+05,vacuum
5.1922006e-04,-2.3000000e-04,7.3390204e+01,1.9872300e+05,vacuum
5.2144847e-04,-2.3000000e-04,7.2937488e+01,1.9697038e+05,vacuum
5.2367688e-04,-2.3000000e-04,7.2484772e+01,1.9521849e+05,vacuum
5.2590529e-04,-2.3000000e-04,7.2032056e+01,1.9346736e+05,vacuum
5.2813370e-04,-2.3000000e-04,7.1581269e+01,1.9172696e+05,vacuum
5.3036212e-04,-2.3000000e-04,7.1178020e+01,1.9023258e+05,vacuum
5.3259053e-04,-2.3000000e-04,7.0774772e+01,1.8873868e+05,vacuum
5.3481894e-04,-2.3000000e-04,7.0371523e+01,1.8724526e+05,vacuum
5.3704735e-04,-2.3000000e-04,6.9968274e+01,1.8575235e+05,vacuum
5.3927577e-04,-2.3000000e-04,6.9565026e+01,1.8425995e+05,vacuum
5.4150418e-04,-2.3000000e-04,6.9161777e+01,1.8276808e+05,vacuum
5.4373259e-04,-2.3000000e-04,6.8758529e+01,1.8127675e+05,vacuum
5.4596100e-04,-2.3000000e-04,6.8355280e+01,1.7978597e+05,vacuum
5.4818942e-04,-2.3000000e-04,6.7952031e+01,1.7829576e+05,vacuum
5.5041783e-04,-2.3000000e-04,6.7548783e+01,1.7680612e+05,vacuum
5.5264624e-04,-2.3000000e-04,6.7145534e+01,1.7531709e+05,vacuum
5.5487465e-04,-2.3000000e-04,6.6742285e+01,1.7382866e+05,vacuum
5.5710306e-04,-2.3000000e-04,6.6339037e+01,1.7234086e+05,vacuum
5.5933148e-04,-2.3000000e-04,6.5935788e+01,1.7085371e+05,vacuum
5.6155989e-04,-2.3000000e-04,6.5552036e+01,1.6946205e+05,vacuum
5.6378830e-04,-2.3000000e-04,6.5194899e+01,1.6820033e+05,vacuum
5.6601671e-04,-2.3000000e-04,6.4837761e+01,1.6693900e+05,vacuum
5.6824513e-04,-2.3000000e-04,6.4480624e+01,1.6567809e+05,vacuum
5.7047354e-04,-2.3000000e-04,6.4123486e+01,1.6441758e+05,vacuum
5.7270195e-04,-2.3000000e-04,6.3766349e+01,1.6315751e+05,vacuum
5.7493036e-04,-2.3000000e-04,6.3409211e+01,1.6189787e+05,vacuum
5.7715877e-04,-2.3000000e-04,6.3052074e+01,1.6063868e+05,vacuum
5.7938719e-04,-2.3000000e-04,6.2694936e+01,1.5937995e+05,vacuum
5.8161560e-04,-2.3000000e-04,6.2337799e+01,1.5812168e+05,vacuum
5.8384401e-04,-2.3000000e-04,6.1980661e+01,1.5686390e+05,vacuum
5.8607242e-04,-2.3000000e-04,6.1623524e+01,1.5560660e+05,vacuum
5.8830084e-04,-2.3000000e-04,6.1266386e+01,1.5434981e+05,vacuum
5.9052925e-04,-2.3000000e-04,6.0909249e+01,1.5309353e+05,vacuum
5.9275766e-04,-2.3000000e-04,6.0552111e+01,1.5183778e+05,vacuum
5.9498607e-04,-2.3000000e-04,6.0194974e+01,1.5058258e+05,vacuum
5.9721448e-04,-2.3000000e-04,5.9857334e+01,1.4941700e+05,vacuum
5.9944290e-04,-2.3000000e-04,5.9542894e+01,1.4835781e+05,vacuum
6.0167131e-04,-2.3000000e-04,5.9228454e+01,1.4729894e+05,vacuum
6.0389972e-04,-2.3000000e-04,5.8914015e+01,1.4624041e+05,vacuum
6.0612813e-04,-2.3000000e-04,5.8599575e+01,1.4518223e+05,vacuum
6.0835655e-04,-2.3000000e-04,5.8285135e+01,1.4412439e+05,vacuum
6.1058496e-04,-2.3000000e-04,5.7970695e+01,1.4306691e+05,vacuum
6.1281337e-04,-2.3000000e-04,5.7656255e+01,1.4200980e+05,vacuum
6.1504178e-04,-2.3000000e-04,5.7341815e+01,1.4095306e+05,vacuum
6.1727019e-04,-2.3000000e-04,5.7027375e+01,1.3989670e+05,vacuum
6.1949861e-04,-2.3000000e-04,5.6712936e+01,1.3884074e+05,vacuum
6.2172702e-04,-2.3000000e-04,5.6398496e+01,1.3778518e+05,vacuum
6.2395543e-04,-2.3000000e-04,5.6084056e+01,1.3673002e+05,vacuum
6.2618384e-04,-2.3000000e-04,5.5769616e+01,1.3567529e+05,vacuum
6.2841226e-04,-2.3000000e-04,5.5455176e+01,1.3462099e+05,vacuum
6.3064067e-04,-2.3000000e-04,5.5140736e+01,1.3356712e+05,vacuum
6.3286908e-04,-2.3000000e-04,5.4826296e+01,1.3251371e+05,vacuum
6.3509749e-04,-2.3000000e-04,5.4512672e+01,1.3146427e+05,vacuum
6.3732591e-04,-2.3000000e-04,5.4237512e+01,1.3058097e+05,vacuum
6.3955432e-04,-2.3000000e-04,5.3962353e+01,1.2969794e+05,vacuum
6.4178273e-04,-2.3000000e-04,5.3687193e+01,1.2881518e+05,vacuum
6.4401114e-04,-2.3000000e-04,5.3412034e+01,1.2793270e+05,vacuum
6.4623955e-04,-2.3000000e-04,5.3136874e+01,1.2705051e+05,vacuum
6.4846797e-04,-2.3000000e-04,5.2861715e+01,1.2616861e+05,vacuum
6.5069638e-04,-2.3000000e-04,5.2586555e+01,1.2528700e+05,vacuum
6.5292479e-04,-2.3000000e-04,5.2311396e+01,1.2440569e+05,vacuum
6.5515320e-04,-2.3000000e-04,5.2036236e+01,1.2352469e+05,vacuum
6.5738162e-04,-2.3000000e-04,5.1761077e+01,1.2264401e+05,vacuum
6.5961003e-04,-2.3000000e-04,5.1485917e+01,1.2176365e+05,vacuum
6.6183844e-04,-2.3000000e-04,5.1210758e+01,1.2088362e+05,vacuum
6.6406685e-04,-2.3000000e-04,5.0935598e+01,1.2000393e+05,vacuum
6.6629526e-04,-2.3000000e-04,5.0660439e+01,1.1912458e+05,vacuum
6.6852368e-04,-2.3000000e-04,5.0385279e+01,1.1824558e+05,vacuum
6.7075209e-04,-2.3000000e-04,5.0110120e+01,1.1736694e+05,vacuum
6.7298050e-04,-2.3000000e-04,4.9834961e+01,1.1648867e+05,vacuum
6.7520891e-04,-2.3000000e-04,4.9559801e+01,1.1561078e+05,vacuum
6.7743733e-04,-2.3000000e-04,4.9284642e+01,1.1473327e+05,vacuum
6.7966574e-04,-2.3000000e-04,4.9044435e+01,1.1399761e+05,vacuum
6.8189415e-04,-2.3000000e-04,4.8805182e+01,1.1326603e+05,vacuum
6.8412256e-04,-2.3000000e-04,4.8565929e+01,1.1253466e+05,vacuum
6.8635097e-04,-2.3000000e-04,4.8326676e+01,1.1180353e+05,vacuum
6.8857939e-04,-2.3000000e-04,4.8087423e+01,1.1107263e+05,vacuum
6.9080780e-04,-2.3000000e-04,4.7848169e+01,1.1034196e+05,vacuum
6.9303621e-04,-2.3000000e-04,4.7608916e+01,1.0961154e+05,vacuum
6.9526462e-04,-2.3000000e-04,4.7369663e+01,1.0888135e+05,vacuum
6.9749304e-04,-2.3000000e-04,4.7130410e+01,1.0815142e+05,vacuum
6.9972145e-04,-2.3000000e-04,4.6891157e+01,1.0742175e+05,vacuum
7.0194986e-04,-2.3000000e-04,4.6651904e+01,1.0669234e+05,vacuum
7.0417827e-04,-2.3000000e-04,4.6412651e+01,1.0596319e+05,vacuum
7.0640669e-04,-2.3000000e-04,4.6173398e+01,1.0523431e+05,vacuum
7.0863510e-04,-2.3000000e-04,4.5934144e+01,1.0450571e+05,vacuum
7.1086351e-04,-2.3000000e-04,4.5694891e+01,1.0377740e+05,vacuum
7.1309192e-04,-2.3000000e-04,4.5455638e+01,1.0304937e+05,vacuum
7.1532033e-04,-2.3000000e-04,4.5216385e+01,1.0232164e+05,vacuum
7.1754875e-04,-2.3000000e-04,4.4977132e+01,1.0159421e+05,vacuum
7.1977716e-04,-2.3000000e-04,4.4737879e+01,1.0086709e+05,vacuum
7.2200557e-04,-2.3000000e-04,4.4498626e+01,1.0014029e+05,vacuum
7.2423398e-04,-2.3000000e-04,4.4264738e+01,9.9434110e+04,vacuum
7.2646240e-04,-2.3000000e-04,4.4058083e+01,9.8831244e+04,vacuum
7.2869081e-04,-2.3000000e-04,4.3851429e+01,9.8228555e+04,vacuum
7.3091922e-04,-2.3000000e-04,4.3644774e+01,9.7626049e+04,vacuum
